case,notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,research_trades,research_win_rate,research_total_r,research_avg_r,research_pf,research_max_dd_r,research_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,oos_positive,oos_avg_retention
Recovery<=8,"BB<=0.95, MACD>0, BB幅<=4ATR",8,62.5,6.762412924442118,0.8453016155552647,3.1539573371148113,2.108151821831044,2,7,57.14285714285714,4.804564173111022,0.6863663104444316,2.530345213748567,2.108151821831044,2,1,100.0,1.9578487513310958,1.9578487513310958,inf,0.0,0,True,2.8524837561787697
Recovery<=12,"BB<=0.95, MACD>0, BB幅<=4ATR",19,68.42105263157895,17.381840205058207,0.9148336950030636,4.330086281039356,2.1522328484954576,2,16,62.5,14.654050913939786,0.9158781821212366,3.8074849000143427,2.1522328484954576,2,3,100.0,2.7277892911184223,0.909263097039474,inf,0.0,0,True,0.9927773308602662
Recovery<=16,"BB<=0.95, MACD>0, BB幅<=4ATR",23,69.56521739130434,22.35120539601785,0.9717915389572979,4.589465232124472,2.1522328484954576,2,19,63.1578947368421,17.632965304922262,0.9280508055222243,3.831745079509313,2.1522328484954576,2,4,100.0,4.7182400910955895,1.1795600227738974,inf,0.0,0,True,1.271008026451899
Recovery<=20,"BB<=0.95, MACD>0, BB幅<=4ATR",24,66.66666666666666,21.344482366876598,0.8893534319531916,3.950735971949773,2.1522328484954576,2,19,63.1578947368421,17.632965304922262,0.9280508055222243,3.831745079509313,2.1522328484954576,2,5,80.0,3.7115170619543334,0.7423034123908667,4.686731061591282,1.0067230291412557,1,True,0.7998521287562101
Recovery<=24,"BB<=0.95, MACD>0, BB幅<=4ATR",28,64.28571428571429,22.70359551974023,0.8108426971335796,3.455301436641193,2.1522328484954576,2,22,59.09090909090909,17.60073075160978,0.8000332159822627,3.1360001198937018,2.1522328484954576,2,6,83.33333333333334,5.102864768130448,0.8504774613550747,6.0687871643139415,1.0067230291412557,1,True,1.0630526887697753
