zone_type,currency,side_mode,price_lo,price_hi,price_mid,loss_count,student_count,start_jst,end_jst,avg_loss_pips,psychology
FEAR_ENTRY,EURJPY,buy,172.95,172.95,172.95,2,1,2025-10-02 16:00:00,2025-10-06 06:00:00,-135.0,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,185.64,185.785,185.71249999999998,2,2,2026-01-22 15:00:00,2026-01-24 02:00:00,-34.35,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,sell,156.06,156.06,156.06,1,1,2024-09-16 21:54:00,2024-09-17 04:20:00,-57.76,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,160.665,160.665,160.665,1,1,2024-09-21 05:00:00,2024-09-23 18:00:00,-139.9,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,161.503,161.503,161.503,1,1,2024-09-26 10:35:00,2024-09-27 15:20:00,-85.0,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,178.2,178.2,178.2,1,1,2025-10-27 22:00:00,2025-10-28 10:00:00,-63.0,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,179.096,179.096,179.096,1,1,2025-11-12 14:03:00,2025-11-14 22:44:00,-11.7,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,181.34,181.34,181.34,1,1,2025-11-26 23:59:00,2025-11-28 19:55:00,-74.0,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,182.92,182.92,182.92,1,1,2025-12-18 14:33:00,2026-01-07 16:44:00,-19.2,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,184.32,184.32,184.32,1,1,2026-01-20 13:52:00,2026-01-26 07:50:00,-104.4,損切集中・恐怖の出口
FEAR_ENTRY,EURJPY,buy,185.38,185.38,185.38,1,1,2026-01-21 15:24:00,2026-01-23 16:43:00,-30.0,損切集中・恐怖の出口
FEAR_ENTRY,EURUSD,buy,1.11272,1.168,1.1357828571428572,7,6,2024-09-17 00:00:00,2025-12-06 01:20:00,-42.55714285714286,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,192.285,194.024,193.20023076923079,13,11,2024-09-02 17:33:00,2025-02-17 10:03:00,-116.03076923076924,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,194.309,195.08,194.59663636363638,11,9,2024-09-27 07:29:00,2024-12-12 20:57:00,-164.53636363636363,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,195.351,195.885,195.5905714285714,7,5,2024-10-07 08:14:00,2024-10-22 18:46:00,-55.785714285714285,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,203.707,204.48,204.06433333333334,6,4,2025-10-09 17:30:00,2025-10-28 13:00:00,-39.199999999999996,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,199.277,199.64,199.46939999999998,5,5,2024-10-29 10:00:00,2024-10-31 15:00:00,-98.58000000000001,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,187.788,188.14,188.01925,4,3,2025-02-07 08:09:00,2025-02-12 04:33:00,-112.9,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,191.44,191.911,191.72000000000003,4,4,2024-09-21 03:16:00,2024-10-04 18:41:00,-52.775,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,211.86,212.208,211.98549999999997,4,3,2025-01-06 15:23:00,2026-01-16 00:30:00,-56.075,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,198.931,198.989,198.95666666666668,3,3,2024-10-28 10:07:00,2025-09-30 21:42:00,-88.5,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,200.916,201.04,200.98533333333333,3,3,2025-09-18 21:47:00,2025-11-07 03:00:00,-82.43333333333334,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,201.32,201.5696,201.45186666666666,3,3,2025-10-14 21:00:00,2025-10-30 04:46:00,-89.69999999999999,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,184.914,184.934,184.92399999999998,2,2,2024-09-14 03:00:00,2024-09-17 00:00:00,-70.8,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,187.223,187.428,187.3255,2,2,2024-09-18 04:39:00,2025-02-12 04:00:00,-119.3,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,206.6,206.6,206.6,2,1,2025-11-27 16:33:00,2025-12-05 19:00:00,-31.5,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,210.524,210.554,210.539,2,2,2025-12-20 22:00:00,2026-02-27 15:51:00,-49.5,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,184.409,184.409,184.409,1,1,2024-09-16 12:33:00,2024-09-16 23:06:00,-123.1,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,185.5,185.5,185.5,1,1,2024-09-17 10:00:00,2024-09-18 06:00:00,-203.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,188.43,188.43,188.43,1,1,2025-02-06 21:41:00,2025-02-12 09:02:00,-187.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,189.169,189.169,189.169,1,1,2024-09-20 11:25:00,2024-09-20 12:07:00,-46.9,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,189.801,189.801,189.801,1,1,2025-01-16 19:03:00,2025-01-18 05:09:00,-23.3,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,196.696,196.696,196.696,1,1,2024-10-23 10:00:00,2024-10-25 01:00:00,-14.6,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,197.589,197.589,197.589,1,1,2025-10-02 23:17:00,2025-10-03 05:25:00,-37.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,197.907,197.907,197.907,1,1,2024-10-23 17:00:00,2024-10-24 02:00:00,-77.6,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,199.97,199.97,199.97,1,1,2025-11-05 04:00:00,2025-11-06 00:00:00,-103.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,202.07,202.07,202.07,1,1,2025-10-31 20:13:00,2025-11-01 03:00:00,-43.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,203.204,203.204,203.204,1,1,2025-10-10 12:57:00,2025-10-14 09:00:00,-7.3,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,204.942,204.942,204.942,1,1,2025-11-19 20:20:00,2025-11-21 19:26:00,-44.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,205.87,205.87,205.87,1,1,2025-11-26 03:12:00,2025-12-01 16:24:00,-32.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,206.283,206.283,206.283,1,1,2025-11-26 21:57:00,2025-12-01 10:05:00,-12.5,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,207.265,207.265,207.265,1,1,2026-02-17 22:14:00,2026-02-18 18:00:00,-129.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,sell,208.132,208.132,208.132,1,1,2026-02-12 11:33:00,2026-02-16 18:51:00,-149.8,損切集中・恐怖の出口
FEAR_ENTRY,GBPJPY,buy,214.9266,214.9266,214.9266,1,1,2026-02-04 21:09:00,2026-02-05 12:33:00,-129.0,損切集中・恐怖の出口
FEAR_ENTRY,GBPUSD,sell,1.3108,1.34869,1.3239725,4,3,2024-09-17 13:00:00,2026-02-23 08:39:00,-31.7,損切集中・恐怖の出口
FEAR_ENTRY,USDCAD,buy,1.39098,1.39098,1.39098,1,1,2024-10-29 22:42:00,2024-11-01 21:38:00,-1.6,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,sell,139.972,140.228,140.14249999999998,4,4,2024-09-16 15:30:00,2024-09-17 11:00:00,-55.575,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,144.011,144.088,144.042,3,2,2024-09-23 09:00:00,2024-10-02 17:31:00,-27.46666666666667,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,153.08,153.121,153.1005,2,2,2025-10-09 15:41:00,2025-10-11 00:21:00,-98.15,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,142.081,142.081,142.081,1,1,2024-09-18 08:00:00,2024-09-18 08:39:00,-18.1,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,142.39,142.39,142.39,1,1,2024-09-19 05:12:00,2024-09-19 07:26:00,-49.0,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,sell,143.455,143.455,143.455,1,1,2024-09-23 17:25:00,2024-09-23 17:31:00,-14.6,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,145.146,145.146,145.146,1,1,2024-09-27 08:31:00,2024-09-27 15:23:00,-69.8,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,146.7,146.7,146.7,1,1,2024-10-03 08:15:00,2024-10-04 14:33:00,-60.0,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,146.985,146.985,146.985,1,1,2024-10-03 20:16:00,2024-10-04 13:27:00,-76.1,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,sell,148.2,148.2,148.2,1,1,2024-10-07 16:38:00,2024-10-07 17:52:00,-14.7,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,154.02,154.02,154.02,1,1,2024-11-06 19:23:00,2024-11-07 16:07:00,-17.0,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,sell,155.791,155.791,155.791,1,1,2025-01-16 10:28:00,2025-01-20 08:18:00,-140.0,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,156.595,156.595,156.595,1,1,2024-11-15 09:24:00,2024-11-15 18:40:00,-127.5,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,157.446,157.446,157.446,1,1,2024-12-20 00:30:00,2024-12-20 21:31:00,-84.0,損切集中・恐怖の出口
FEAR_ENTRY,USDJPY,buy,158.49,158.49,158.49,1,1,2025-01-08 20:33:00,2025-01-09 13:02:00,-69.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2775.0,2779.5,2777.2466666666664,3,3,2025-01-24 18:05:00,2025-01-27 23:36:00,-108.53333333333335,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2946.48,2948.634,2947.7046666666665,3,3,2025-02-20 15:24:00,2025-02-26 00:24:00,-108.01133333333333,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2954.0,2955.85,2955.0833333333335,3,2,2025-02-20 18:15:00,2025-02-25 17:00:00,-99.13333333333333,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2676.3,2677.23,2676.7650000000003,2,2,2024-10-02 01:34:00,2024-11-25 23:00:00,-122.64999999999999,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2713.68,2715.41,2714.545,2,2,2024-11-23 06:00:00,2024-11-25 15:00:00,-379.6,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2719.42,2719.85,2719.635,2,2,2024-12-12 07:00:00,2024-12-13 04:00:00,-334.4,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2798.0,2798.42,2798.21,2,2,2025-01-31 12:15:00,2025-02-03 10:56:00,-98.6,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4210.0,4211.01,4210.505,2,2,2025-11-13 13:30:00,2025-11-14 02:00:00,-551.7,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,sell,2582.71,2582.71,2582.71,1,1,2024-11-14 02:00:00,2024-11-14 15:00:00,-91.3,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,sell,2588.0,2588.0,2588.0,1,1,2024-11-14 01:34:00,2024-11-18 10:30:00,-7.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,sell,2609.88,2609.88,2609.88,1,1,2024-10-09 22:00:00,2024-10-10 21:30:00,-172.1,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2631.4,2631.4,2631.4,1,1,2024-12-23 16:18:00,2024-12-24 00:22:00,-176.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2644.47,2644.47,2644.47,1,1,2025-01-02 19:36:00,2025-01-04 00:29:00,-26.2,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2683.21,2683.21,2683.21,1,1,2025-01-10 23:58:00,2025-01-13 21:18:00,-124.1,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2695.74,2695.74,2695.74,1,1,2024-12-11 15:22:00,2024-12-12 08:18:00,-61.5,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2705.1,2705.1,2705.1,1,1,2025-01-16 11:21:00,2025-01-18 04:00:00,-43.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2755.18,2755.18,2755.18,1,1,2024-10-29 15:00:00,2024-10-31 23:00:00,-102.6,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2786.36,2786.36,2786.36,1,1,2024-10-31 12:40:00,2024-10-31 22:50:00,-32.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2795.2,2795.2,2795.2,1,1,2025-01-31 08:27:00,2025-02-03 10:56:00,-152.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2890.3,2890.3,2890.3,1,1,2025-02-10 15:59:00,2025-02-11 22:00:00,-6.3,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2918.15,2918.15,2918.15,1,1,2025-02-11 09:00:00,2025-02-12 20:00:00,-346.7,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2929.02,2929.02,2929.02,1,1,2025-02-14 06:07:00,2025-02-15 00:27:00,-290.2,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2934.2,2934.2,2934.2,1,1,2025-02-19 16:07:00,2025-02-26 00:31:00,-310.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,2939.13,2939.13,2939.13,1,1,2025-02-19 17:30:00,2025-02-26 21:30:00,-139.6,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,3878.3,3878.3,3878.3,1,1,2025-10-01 16:45:00,2025-10-02 23:15:00,-333.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,sell,4029.0,4029.0,4029.0,1,1,2025-11-21 16:03:00,2025-11-25 03:46:00,-86.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4241.58,4241.58,4241.58,1,1,2025-12-01 08:00:00,2025-12-02 10:05:00,-314.6,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,sell,4282.82,4282.82,4282.82,1,1,2025-12-31 14:53:00,2026-01-02 12:11:00,-846.8,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4296.66,4296.66,4296.66,1,1,2025-12-12 17:34:00,2025-12-13 17:34:00,-37.43,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4384.47,4384.47,4384.47,1,1,2025-12-22 11:00:00,2025-12-30 00:05:00,-339.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4448.61,4448.61,4448.61,1,1,2026-01-06 06:51:00,2026-01-08 14:43:00,-314.8,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4489.68,4489.68,4489.68,1,1,2025-12-23 22:25:00,2025-12-24 00:02:00,-5156.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4513.42,4513.42,4513.42,1,1,2025-12-24 09:37:00,2025-12-24 14:59:00,-2448.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4589.54,4589.54,4589.54,1,1,2026-01-12 17:03:00,2026-01-17 00:31:00,-320.2,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4610.22,4610.22,4610.22,1,1,2026-01-12 22:18:00,2026-01-15 10:34:00,-18.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,4635.0,4635.0,4635.0,1,1,2026-01-13 23:00:00,2026-01-17 00:00:00,-750.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,5080.43,5080.43,5080.43,1,1,2026-01-26 18:51:00,2026-01-27 04:03:00,-405.0,損切集中・恐怖の出口
FEAR_ENTRY,XAUUSD,buy,5222.427,5222.427,5222.427,1,1,2026-02-27 22:00:00,2026-03-18 21:00:00,-3422.21,損切集中・恐怖の出口
