label,trades,win_rate,total_r,avg_r,pf,max_dd_r,worst_year_r,worst_2y_r,oos_trades,oos_r,bucket
USDJPY_down,9,55.55555555555556,-0.8470183048940481,-0.09411314498822757,0.8056264746493164,2.5899082430926956,-1.0538595180955226,-1.7273745340183813,0,0.0,USDJPY_down
USDJPY_flat,3,100.0,2.0718355912030337,0.6906118637343446,inf,0.0,0.5740624582530656,0.5740624582530656,1,0.7596608375469719,USDJPY_flat
USDJPY_up,18,77.77777777777779,5.99144239953453,0.33285791108525165,2.6014751879977553,1.6336766053485556,-0.5284712962759316,-0.8994232608128776,3,0.26623640352113853,USDJPY_up
