strategy,label,trades,win_rate,total_r,avg_r,median_r,pf,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,oos_trades,oos_total_r
BASE_RR25,BASE_RR25,51,43.13725490196079,19.879920570975727,0.389802364136779,-1.0073190968235544,1.6712401536770558,6.143445712463849,7,1.4855158781984397,0.9268059986745594,10,10.135765920662092
BASE_RR2,BASE_RR2,51,47.05882352941176,18.05672667937854,0.35405346430154,-1.005941122326661,1.65497342631229,4.108064627161466,4,1.2732506802043004,0.880853563682496,10,7.87289966898051
BASE_RR15,BASE_RR15,51,50.98039215686274,12.548043720919711,0.24604007295921002,1.3353145605544894,1.491277662912201,3.6434457124638477,4,1.0598277235399445,0.8273416667931507,10,4.872899668980518
RETURN_INSIDE_2_RR2,RETURN_INSIDE_2_RR2,51,33.33333333333333,9.449162456138351,0.18527769521839904,-0.2931364545536138,1.4237157104615925,4.869810143130963,8,0.9499938089102565,0.6701742119365948,10,4.237356468318336
NO_PROGRESS_8_05R_RR2,NO_PROGRESS_8_05R_RR2,51,47.05882352941176,9.351104975711921,0.18335499952376316,-0.14647826246649104,1.3851838170363993,4.108064627161466,4,1.0176781663177166,0.8219545611739321,10,2.696930385732559
RETURN_INSIDE_3_RR2,RETURN_INSIDE_3_RR2,51,29.411764705882355,6.928940511872932,0.13586157866417514,-0.3298161131766572,1.3310401954827213,4.38775747984028,8,0.8600280175710522,0.6122880578721914,10,4.237356468318336
RETURN3_PLUS_NOPROG6_RR2,RETURN3_PLUS_NOPROG6_RR2,51,31.372549019607842,6.49823460003145,0.12741636470649903,-0.2861457871183514,1.3608754614663883,4.38775747984028,8,0.781552469582759,0.5633071329105239,10,2.5273409791413908
NO_PROGRESS_6_05R_RR2,NO_PROGRESS_6_05R_RR2,51,41.17647058823529,6.065199008367542,0.11892547075230475,-0.13532303131418721,1.2784420633836262,4.99251827388533,7,0.8615611227260405,0.7585175308021047,10,2.2625894626119063
