signal_i,signal_time,entry_hour,atr,rsi14,bb_z,range_atr,body_ratio,ema20_dist_atr,ema100_slope_atr,h4_slope_atr,family,direction,lookback,move_6_atr,move_12_atr,trigger_atr,wick_ratio,close_location,h4_align,h4_oppose,h4_neutral,h4_context,stop_anchor,range_width_atr,pre_atr_ratio_96,pre_atr_ratio_240,pre_bb_width_atr,pre_bb_width_ratio_96,pre_range_6_atr,pre_range_12_atr,pre_body_mean_6_atr,pre_body_mean_12_atr,high_bb_excess_atr,close_bb_excess_atr,signal_body_atr,body_vs_avg20,signal_bear,signal_bull,bear_engulf,higher_high_atr,quiet_atr,quiet_bb,quiet_range6,quiet_body6,quiet_combo,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,r_after_cost,sample,year,mae_r,mfe_r,time_to_0_5r_bars,USDJPY_bb_z,USDJPY_ret6_atr,USDJPY_ret12_atr,USDJPY_bb_z_lag6,USDJPY_bb_z_lag12,USDJPY_ret6_atr_lag6,USDJPY_ret6_atr_lag12,USDJPY_preheat_bb12,USDJPY_preheat_ret12,CHFJPY_bb_z,CHFJPY_ret6_atr,CHFJPY_ret12_atr,CHFJPY_bb_z_lag6,CHFJPY_bb_z_lag12,CHFJPY_ret6_atr_lag6,CHFJPY_ret6_atr_lag12,CHFJPY_preheat_bb12,CHFJPY_preheat_ret12,GBPJPY_bb_z,GBPJPY_ret6_atr,GBPJPY_ret12_atr,GBPJPY_bb_z_lag6,GBPJPY_bb_z_lag12,GBPJPY_ret6_atr_lag6,GBPJPY_ret6_atr_lag12,GBPJPY_preheat_bb12,GBPJPY_preheat_ret12,AUDJPY_bb_z,AUDJPY_ret6_atr,AUDJPY_ret12_atr,AUDJPY_bb_z_lag6,AUDJPY_bb_z_lag12,AUDJPY_ret6_atr_lag6,AUDJPY_ret6_atr_lag12,AUDJPY_preheat_bb12,AUDJPY_preheat_ret12,EURJPY_bb_z,EURJPY_ret6_atr,EURJPY_ret12_atr,EURJPY_bb_z_lag6,EURJPY_bb_z_lag12,EURJPY_ret6_atr_lag6,EURJPY_ret6_atr_lag12,EURJPY_preheat_bb12,EURJPY_preheat_ret12,chf_bb_z_rank_all5,chf_bb_z_rank_cross4,chf_ret6_atr_rank_all5,chf_ret6_atr_rank_cross4,chf_bb_z_lag6_rank_all5,chf_bb_z_lag6_rank_cross4,chf_bb_z_lag12_rank_all5,chf_bb_z_lag12_rank_cross4,chf_ret6_atr_lag6_rank_all5,chf_ret6_atr_lag6_rank_cross4,chf_ret6_atr_lag12_rank_all5,chf_ret6_atr_lag12_rank_cross4,chf_bb_rank_improve6_cross4,chf_bb_rank_improve12_cross4,chf_ret_rank_improve6_cross4,chf_ret_rank_improve12_cross4,other_cross_mean_bb_z,other_cross_mean_ret6_atr,other_all_mean_bb_z,other_all_mean_ret6_atr,chf_minus_cross_bb_z,chf_minus_all_bb_z,chf_minus_cross_ret6,usd_up_6h,usd_down_6h,cross_yen_sell,cross_yen_drop,normal_yen_sell_heat,riskoff_price_proxy,chf_relative_overheat,chf_top_bb_cross4,chf_top_ret_cross4,chf_rank_jump_to_top_bb6,chf_rank_jump_to_top2_bb6,chf_rank_jump_to_top_ret6,chf_late_heat_structure,chf_isolated_heat,broad_then_chf_heat,mfe_1b_r,mae_1b_r,close_1b_r,hit_0_5r_by_1b,hit_0_8r_by_1b,mfe_3b_r,mae_3b_r,close_3b_r,hit_0_5r_by_3b,hit_0_8r_by_3b,mfe_6b_r,mae_6b_r,close_6b_r,hit_0_5r_by_6b,hit_0_8r_by_6b,mfe_12b_r,mae_12b_r,close_12b_r,hit_0_5r_by_12b,hit_0_8r_by_12b,mfe_24b_r,mae_24b_r,close_24b_r,hit_0_5r_by_24b,hit_0_8r_by_24b
5059,2014-10-23 16:00:00,17,0.1712822834163681,76.23000520439643,1.6413712122170028,0.8991005778784463,0.32467532467540616,2.972002767984987,-0.27290893644428216,-0.3501334760693292,stretch_reversal,short,20,4.086820808538422,6.737416018647716,2.972002767984987,0.5649350649350074,0.8896103896104136,False,False,True,H4中立,113.511,999.0,1.0390165106776867,0.9880294309379047,9.05508739665263,2.5368006163573806,3.7481985129738473,7.741606274460013,0.6071848058400132,0.6315111201765505,-0.06426487004468953,-0.8641140854300822,0.29191577203852986,0.6281407035177257,True,False,False,0.42035871173540335,False,False,False,False,False,5060,2014-10-23 17:00:00,113.374,113.53669234251245,113.24384612599003,0.16269234251245734,0.9498492153854023,5067,2014-10-24 00:00:00,113.24384612599003,TP,7,0.6770685842298836,IS_2014_2024,2014,0.8482267688132806,1.1924347329692782,7.0,1.9866661492920528,4.933016937390518,6.248488120694614,1.5632143858323908,0.6130906671115028,1.4600119474799336,0.6546004810237424,3.1121657946502874,4.4730609028051145,1.6413712122170028,3.2869715931530297,5.937566803262324,1.9612510068997624,-0.7117400418524115,2.788146074077336,-0.023371923836433127,2.9281080041619356,4.675788772972819,2.189397917578909,5.095840394420145,4.72462023323718,-0.39365027160011584,0.6134515364480732,-0.41706253443528735,0.6470478952424501,3.26419051516335,3.924797826058431,1.3785194098220312,2.3305658872048824,4.425886860912603,1.4027154611547576,-0.517774205049564,2.122504548247837,0.09175133537560684,2.582031941385812,3.8943068298883787,1.694375242777874,3.468422623710575,6.233786607479799,1.9294027991987346,-0.7602542611446524,2.900940763584272,-0.19120359027949937,2.9094847696626247,4.7750182925038205,4,3,4,3,1,1,4,3,2,2,4,3,-2,0,-1,0,1.754097523392938,3.6316096351118676,1.8122396798677167,3.95696146068153,-0.11272631117593512,-0.17086846765071395,-0.34463804195883796,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0184397123655061,0.7990542025052935,-0.3995271012526031,False,False,0.13522455734698652,0.7990542025052935,-0.5040188046571958,False,False,0.22127654838607322,0.8482267688132806,-0.0368794247310122,False,False,1.333805861104883,0.8482267688132806,0.8297870564476872,True,True,1.333805861104883,1.7517726747230797,-0.8420801980247495,True,True
7566,2015-03-23 13:00:00,14,0.31974808921965436,69.69508184770402,2.3716337816485282,1.5105641481041099,0.21325051759835978,2.3263435802804655,1.5459392311454117,0.09450525576072898,stretch_reversal,short,20,4.3940841161206174,4.294005331981226,2.3263435802804655,0.7556935817805213,0.7556935817805213,False,True,True,H4逆,124.015,999.0,1.039604268295517,1.1492781877317024,3.572575951287853,1.0372574949977056,4.081337915685004,4.081337915685004,0.7281774033476227,0.49257526568611504,1.5361538450934589,0.3946302135034223,0.3221285864487268,0.6634460547504574,False,True,False,1.1915630236597543,False,False,False,False,False,7567,2015-03-23 14:00:00,123.65,124.06296221338295,123.31963022929365,0.41296221338294004,1.2915236315900271,7572,2015-03-23 19:00:00,124.06296221338295,SL,5,-1.0484305811811994,IS_2014_2024,2015,1.2761458141239517,0.2978480742642347,,-2.1272327102595874,-1.9343855092848674,-1.5664317439317381,-0.17011951369583247,-0.9056639410331248,0.36840484905775894,-0.08641610835439419,-0.08166199433424286,0.8447887525022015,2.3716337816485282,3.2525604845305804,3.1524817003911894,-0.9076373791646051,-0.5116002310939786,-0.12070451784090012,-0.6291704906556029,2.5672218586897277,3.2129926006069103,-1.0294205984284595,-0.02982719384083749,-1.998421987337892,-1.7326940206456787,0.442681221346967,-2.0938171924411497,-0.8967981773173019,0.442681221346967,-0.42382683289379397,1.3976335690454904,1.533577183816561,1.1640405130174063,-0.2600511071223836,0.9499102155772973,-0.3783785905771228,0.7871152184718347,1.825631846576696,1.7833490783485766,2.269226451797154,3.377534795989192,3.119926209854415,-0.8732862905818513,0.06737086811017132,-0.29412808485206876,-1.4785555534985495,2.3909703874552917,3.1272474195024094,1,1,2,2,4,3,4,4,2,1,3,2,2,3,-1,0,0.8791464741380617,1.6270949286549719,0.12755167803864936,0.7367248191700121,1.4924873075104665,2.244082103609879,1.6254655558756086,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,0.27121125461459916,0.5303148639338469,-0.44313981780772943,False,False,0.2978480742642347,0.7869969441940587,-0.26878972555549446,False,False,0.2978480742642347,1.2761458141239517,-0.5666377998197292,False,False,0.2978480742642347,1.2761458141239517,0.0678028136536584,False,False,0.42134605627623445,4.126285516636055,-3.8308589714308905,False,False
8982,2015-06-12 13:00:00,14,0.3236118371507905,62.91528340526538,2.319284965329551,1.418365916528965,0.21132897603487524,1.417410896676353,-0.5557708349517398,0.18642090052731677,stretch_reversal,short,20,2.558620869032634,2.4844579452925553,1.417410896676353,0.6840958605664287,0.8954248366013039,False,True,True,H4逆,133.224,999.0,1.0588014338163412,1.098874837698438,2.37880138883968,0.6394897524909922,3.7235967961162713,3.7235967961162713,0.7411142170969776,0.5278958113442579,1.4807844283527625,0.21074435930395516,0.29974181678283357,0.7334593572779831,True,False,False,0.8590538666558555,False,True,False,False,False,8983,2015-06-12 14:00:00,132.831,133.27254177557262,132.47776657954188,0.44154177557263097,1.3644178762437844,8990,2015-06-14 21:00:00,132.47776657954188,TP,7,0.7547041727273974,IS_2014_2024,2015,0.9512123727258248,1.1799563004526743,7.0,-0.37130522916766573,-1.1668972138174123,-0.16983011093119865,1.8673816005192052,-0.08453312339326673,1.0355027106175418,0.6566074063150921,1.940731838805262,1.9689371813858438,2.319284965329551,1.288580799983827,1.214417876243748,1.5952614996254673,1.8958877797322153,-0.09956515223508705,0.7088724165022545,3.2958855349749383,2.1041045604849535,-1.6115186519298224,-1.2064184472105968,-0.8970803838232709,2.188702150317752,0.9644938489679437,0.40889574757857977,0.2838188772267598,2.8852256133159404,1.682917760504019,-1.2558779031542116,-0.77399593918486,-2.5694559069539693,-1.7437031676552304,1.0116210093926172,-2.0361145369941673,-0.3662127755781525,1.0116210093926172,-0.10102282367846423,-0.14653198386138055,-0.2496409178357564,-0.7489227535073578,-0.6552894307704978,-0.3014990732415117,-0.636399205367274,-0.4464917314351208,0.3115150073738166,1.2742397827613159,1,1,1,1,3,2,1,1,3,2,1,1,1,0,1,0,-1.0046428463151382,-0.743351768077071,-0.84630844202827,-0.8492381295121564,3.3239278116446895,3.165593407357821,2.031932568060898,False,True,False,True,False,True,True,True,True,False,False,False,False,True,False,0.21515517954511632,0.9330940418167399,-0.4846653518174226,False,False,0.21515517954511632,0.9512123727258248,-0.6228176249990413,False,False,0.2310087190904931,0.9512123727258248,0.02944228772717427,False,False,1.381522731815993,0.9512123727258248,0.9376236245439629,True,True,3.039350009995223,0.9512123727258248,1.8186274649971566,True,True
9460,2015-07-10 11:00:00,12,0.4421003651635979,81.99251223762539,1.9858822482963951,1.264418770143158,0.07513416815742716,3.493259204197628,-0.18199111215754477,-0.4600166517154139,stretch_reversal,short,20,5.387916834491925,6.308522271787598,3.493259204197628,0.8550983899820793,0.8550983899820793,False,False,True,H4中立,131.194,999.0,1.3702261894171255,1.3405284626726963,7.77688653186787,2.4682913601280827,4.9219592912907775,5.722682448054035,0.7592544433715993,0.543240145431217,1.0515087760200603,-0.029693678592474803,0.09500105249734327,0.20270270270271082,False,True,False,1.0110826301501998,False,False,False,False,False,9461,2015-07-10 12:00:00,130.715,131.26031505477454,130.27874795618038,0.5453150547745338,1.233464384433932,9464,2015-07-10 15:00:00,130.27874795618038,TP,3,0.7633239540612781,IS_2014_2024,2015,0.5373040730026246,0.8472166611850396,3.0,1.4422711135034716,1.9199552706137797,2.8400316350155688,1.3393942132765233,2.080289702632115,0.9237260106940121,1.6933606010518165,2.398394830212983,3.21302508325635,1.9858822482963951,4.30671437987939,5.227319817175062,1.4304681677967737,1.1745428364848078,1.2757493283278953,1.5798230760603835,2.6656604494837803,4.631638306642525,1.9456612081081903,4.058785196254861,5.801192982525858,1.8076995746913977,1.1437621097367447,2.133059884771105,2.110708421723025,2.4694307569941905,4.8909664037271625,1.041492983244414,0.34825273714270744,1.7760889594277944,1.4464206225776002,1.3958430127276915,1.5450876977813401,2.0282595212294816,2.461171240721816,3.412105030256905,1.7424658333273404,2.5672931087050075,4.64557800622804,1.8515898279025857,1.2319489691441263,2.5931812674076675,3.068965800228068,2.3039423578403047,3.892248076080614,1,1,1,1,4,4,4,3,4,4,5,4,3,2,3,3,1.5765400082266483,2.3247770140341917,1.542972784545854,2.223571578179089,0.40934224006974684,0.4429094637505411,1.981937365845198,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,0.2163886710385858,0.5373040730026246,-0.11186194011318491,False,False,0.8472166611850396,0.5373040730026246,0.5629773051597644,True,True,0.8472166611850396,0.5373040730026246,0.40893791221702996,True,True,1.8521403199066016,0.5373040730026246,0.5721463166444424,True,True,1.8521403199066016,1.1516278424765645,0.9370729737349246,True,True
10139,2015-08-19 18:00:00,19,0.1983238817255218,79.69127056285458,1.7259662427615556,1.1597191321532694,0.08260869565220132,2.3796962900846896,0.6542876513264589,-0.09633147133776399,stretch_reversal,short,20,2.788368174264275,4.875862612140261,2.3796962900846896,0.6782608695652733,0.7608695652174746,False,False,True,H4中立,128.352,999.0,1.0868387881217587,1.029283721131947,6.386570730377616,2.9979960566397734,3.665720909023706,5.077552895992972,0.46808953377495305,0.4260707246389477,0.4193080027377244,-0.46308698911812063,0.09580288483008446,0.2735781137509709,True,False,False,0.25715511191233953,False,False,False,False,False,10140,2015-08-19 19:00:00,128.18,128.38174858225884,128.01860113419295,0.20174858225882986,1.0172682205668393,10142,2015-08-19 21:00:00,128.38174858225884,SL,2,-1.0991332864700043,IS_2014_2024,2015,1.2094260949351514,0.7484563128492652,2.0,-2.803227103317384,-4.379909265535124,-3.5652043624069445,0.7296466374417994,-1.8366703221376794,1.1765599355938603,-1.0974476389763963,0.7296466374417994,1.1765599355938603,1.7259662427615556,1.9059731824084303,3.9934676202844157,2.2108449381818427,2.216245522367356,2.3862812118224856,1.0578591018106203,3.093504625534363,2.9338409167205457,-1.773039138934906,-2.651627330724609,-2.606684494610546,-0.43757613342575075,-0.4938051074477774,0.05730295361163682,-0.6117686432678011,1.523010320215057,0.8917249239094264,-0.5295584315588205,-0.9502919931719788,-1.369835798668105,0.13148171141943135,1.8124306364337823,-0.5801567569554654,0.5705877760933531,2.361417274271783,2.5258539971346927,2.4963389986809315,2.36092852591401,1.2055805238710324,-0.028575180158158547,2.068903362479829,-1.6337772512240065,1.8990774998181046,3.114473908334095,2.240423679787258,2,2,2,2,1,1,1,1,1,1,2,2,-1,-1,-1,0,0.06458047606240165,-0.41366359932752594,-0.6523714187825447,-1.4052250158794255,1.661385766699154,2.3783376615441005,2.319636781735956,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,0.33209650967485255,0.7732396344667662,0.12391660808764626,False,False,0.7484563128492652,1.2094260949351514,-0.6939330052905937,True,False,0.7484563128492652,1.6456125554035368,-0.6542796907026484,True,False,0.7484563128492652,2.1809323023420673,-2.1710189736950105,True,False,0.7484563128492652,3.3903583972772187,-1.9925790580488336,True,False
10145,2015-08-20 00:00:00,1,0.1949215492465557,75.2830772029141,1.2794821402834746,1.1132683935603769,0.23502304147458375,1.9671805706925554,1.1991315880890685,0.11668183654359338,stretch_reversal,short,20,1.7186401467406123,3.657881864555274,1.9671805706925554,0.7142857142856769,0.7142857142856769,False,True,True,H4逆,128.512,999.0,1.0720578712431084,1.009037643756192,7.308257725855148,3.251604595463388,2.0264562924255025,4.360728730535822,0.43607287305357,0.45616642700801663,-0.48074432366904085,-1.2759360333549827,0.26164372383208373,0.6185567010307732,False,True,False,0.7131074041700198,False,False,False,False,False,10146,2015-08-20 01:00:00,128.35,128.54123823238697,128.19700941409042,0.19123823238697923,0.9811035933491508,10150,2015-08-20 05:00:00,128.19700941409042,TP,4,0.6954184016953441,IS_2014_2024,2015,0.2928284752532802,0.915088985166222,1.0,-1.0482665793303894,0.8466953796132055,-3.9084063505362168,-2.803227103317384,0.7296466374417994,-4.379909265535124,1.1765599355938603,0.7296466374417994,1.1765599355938603,1.2794821402834746,0.9234484370546704,2.8626901548693326,1.7259662427615556,2.2108449381818427,1.9059731824084303,2.3862812118224856,2.275494309729058,2.868170004968947,-0.2784367465454334,1.2346162144090524,-1.8004819793467968,-1.773039138934906,-0.43757613342575075,-2.651627330724609,0.05730295361163682,-0.43757613342575075,1.0319587664682839,-0.05214195392506864,0.286485808378455,-0.7907008311246106,-0.5295584315588205,0.13148171141943135,-0.9502919931719788,-0.5801567569554654,0.13148171141943135,1.3731088661708801,1.9643184251276198,1.3927267100248522,3.9103480704544746,2.4963389986809315,-0.028575180158158547,2.36092852591401,-1.6337772512240065,3.114473908334095,3.0479779773049764,2,2,3,3,2,2,1,1,2,2,1,1,0,-1,-1,-2,0.5445799082190392,0.9712762442707866,0.14636828633168208,0.9401310281063913,0.7349022320644354,1.1331138539517926,-0.047827807216116236,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0.6797803889806645,0.2928284752532802,0.5699697107606286,True,False,0.6797803889806645,0.2928284752532802,0.444471792795107,True,False,0.915088985166222,1.4118515771137907,-1.4013934172832685,True,True,0.915088985166222,2.687747076431389,-0.12026883805040925,True,True,0.915088985166222,2.687747076431389,-1.1870011407586067,True,True
11939,2015-12-02 19:00:00,20,0.21979173866301693,78.99028598684323,2.3420345012387664,1.2238858550203293,0.096654275092926,3.338057567332032,0.5780108209353685,-0.3718738390984527,stretch_reversal,short,20,4.595259158254876,5.045685550994731,3.338057567332032,0.7026022304832681,0.799256505576194,False,False,True,H4中立,121.085,999.0,1.3489342748963622,1.3765899578407241,5.427439350977473,1.9321197694775218,5.505211466820284,5.814595251732486,0.9342177034604052,0.6111846339197115,1.524081346020487,0.5458826143128062,0.11829380011347586,0.27777777777774193,True,False,False,0.691563754509591,False,False,False,False,False,11940,2015-12-02 20:00:00,120.87,121.11796876079944,120.67162499136046,0.24796876079943786,1.1281987317076632,11952,2015-12-03 08:00:00,120.67162499136046,TP,12,0.7193446790009476,IS_2014_2024,2015,0.7258978889908646,1.290485135983842,11.0,-0.14994586476771807,-1.6945997757559104,0.7549401844599368,2.4722916292248733,0.7490020394487185,2.960609357558729,1.3322602062722735,2.4722916292248733,3.9745460007067606,2.3420345012387664,3.6170604265471953,4.067486819287051,1.5915114137236483,1.6994869863720268,0.6322895915523626,1.9190915023242625,3.3383795957281155,4.435051973657298,-2.400073796719778,-4.388712475730211,-6.427912211928104,-2.0627094150572227,0.9337682739751679,-2.4596929858435845,1.8836643249712222,1.4838149758105723,1.8836643249712222,-1.0348227847330373,-1.6794406372583173,-0.4365333064353898,1.40172227400965,0.8907847009012492,1.3843244468961444,0.781057497729245,2.6878887809475427,2.2372651822003147,1.1394549585326956,1.4482242904931668,0.8689345742957684,-0.8797286674853925,0.5734510896663635,-0.7048590407702233,0.6226508145634733,2.6741452421466407,3.0772694277542634,1,1,1,1,2,1,1,1,3,2,1,1,0,0,1,0,-0.76514720764004,-1.5399762741651202,-0.6113468719219595,-1.578632149562818,3.1071817088788065,2.9533813731607257,5.1570367007123155,False,True,False,True,False,True,True,True,True,False,False,False,False,True,False,0.18550723829769916,0.6089476735423464,-0.4798991599439793,False,False,0.18550723829769916,0.6250787377421637,-0.4153749031447671,False,False,0.18550723829769916,0.7258978889908646,-0.2016383024974592,False,False,1.290485135983842,0.7258978889908646,0.7783238476402281,True,True,3.1858851794600618,11.953118572050057,-10.650535137916366,True,True
13053,2016-02-09 15:00:00,16,0.3889093883758067,66.26551371608628,2.136623758999533,1.0285172123782265,0.18499999999999253,2.2826877177113003,-0.49491046001970873,-0.1308994674312339,stretch_reversal,short,20,3.3529661123529757,5.392001485892797,2.2826877177113003,0.7824999999999949,0.7824999999999949,False,False,True,H4中立,118.522,999.0,1.5188405995644976,1.651431274248423,4.498547752326771,2.5390400417681884,3.07269517197989,5.304577522840633,0.809957304747848,0.6312524390971331,0.9825342938218663,0.17771957513590944,0.1902756842899642,0.333183250787922,False,True,False,0.9308080772023047,False,False,False,False,False,13054,2016-02-09 16:00:00,118.209,118.58033640825637,117.91193087339491,0.3713364082563686,0.9548147186859445,13054,2016-02-09 16:00:00,118.58033640825637,SL,0,-1.0538595180955226,IS_2014_2024,2016,1.0637254823860154,0.024236783142973665,,-1.0544319913056637,-1.2715193813230745,0.22187586519731195,-0.13181124355096271,-1.8461152764279154,1.7268414632811058,-3.2746831011767767,0.13135926350324797,1.9532309243590487,2.136623758999533,2.548151393667019,4.58718676720684,1.1188148957651136,-1.7478561633154903,2.3296103565519988,-2.84372913855737,2.429227382518302,3.6895119039026096,0.06682575920072323,-0.5139524235622785,1.2037306762380025,0.2826961370015822,-1.6061251504667673,2.168624944751737,-3.4087492013111604,0.8474947398271463,2.662508365631911,0.13711058133980342,0.1905486754004045,0.9601433255613235,-0.6893414160424192,-1.9141097865079013,0.952406670313426,-3.557393491017538,-0.07234582039363363,1.5643872111572648,1.6236605863212958,2.248035716173214,4.070767377935239,-0.16000798078833187,-1.812369888278778,1.9868289534780008,-4.036269393133839,1.5451029112157344,2.7771103532345824,1,1,1,1,1,1,2,2,1,1,1,1,0,1,0,0,0.6091989756206074,0.6415439893371132,0.19329123388903968,0.1632781466720663,1.5274247833789256,1.9433325251104936,1.9066074043299057,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,0.04578059038119799,1.0637254823860154,-0.09156118076231944,False,False,0.6463142171459644,1.0637254823860154,-0.15080665066737894,True,False,0.6463142171459644,1.0637254823860154,-0.06463142171459643,True,False,1.7612062417226764,1.0637254823860154,1.47305781991178,True,True,4.338384182592133,1.0637254823860154,4.316840375353947,True,True
14943,2016-05-30 08:00:00,9,0.18364712862773674,78.37624087842988,1.5016454228427978,1.094490295067079,0.16417910447755285,2.866078992571684,0.6106393511449871,-0.05527629872328115,stretch_reversal,short,20,3.076552321954813,7.242149713628164,2.866078992571684,0.7860696517413256,0.9502487562188784,False,False,True,H4中立,112.127,999.0,1.1881866332355053,1.1342923818505346,9.621197751273531,2.886388368278066,3.0384357445146377,6.605058347842805,0.4655667673046602,0.5740175054974779,-0.16892501548321404,-1.208963057064339,0.17969243650348563,0.37585421412285613,True,False,False,0.7133245206656333,False,False,False,False,False,14944,2016-05-30 09:00:00,111.937,112.15454706929415,111.76296234456467,0.2175470692941559,1.1845928162325712,14958,2016-05-30 23:00:00,111.76296234456467,TP,14,0.7080658725263523,IS_2014_2024,2016,0.5056377011048727,0.8503906791309371,0.0,0.981704015113694,0.8634601042137826,4.679740564812794,1.7304302554092585,1.557209512617134,3.8590251773834456,2.381728093725307,2.3896519947817794,4.235175988780772,1.5016454228427978,2.036514280373688,6.202111672047039,2.0776896465997785,-0.20816288475763664,4.324425314661157,0.8254266784635422,2.4741397346946346,4.324425314661157,0.7826725270904509,0.0,2.682394820966161,2.0193185180618443,1.4786827620347678,2.74983578779596,2.2263254611445964,2.815998536452184,3.3970937148086167,1.4726112875608597,1.5594667551910415,4.02484780800344,1.800877996185982,-0.06100030171242152,2.2791351553719217,1.2323105684235385,2.191697444687255,3.0143123915873167,1.496787383424394,2.7231220283501094,5.553033155851181,2.088662732411267,0.30176765975695874,2.9221400347652167,2.5821594779905794,2.0896081683592933,4.470081962516374,1,1,2,2,2,2,5,4,1,1,5,4,1,3,-1,2,1.250690399358568,1.427529594513717,1.1834438032973496,1.2865122219387333,0.2509550234842297,0.31820161954544823,0.6089846858599712,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0.5102344074785753,0.3447529780260644,0.17467484219985085,True,False,0.5102344074785753,0.4228969863786172,-0.3033826206629367,True,False,0.5102344074785753,0.5056377011048727,0.25281885055240366,True,False,0.5470080584680004,0.5056377011048727,-0.2344320250577238,True,False,0.9561149257255751,1.3790119121041924,-0.7584565516573417,True,True
19097,2017-01-26 12:00:00,13,0.20883666115905591,79.0443498029301,2.11053269608841,0.9098019425587749,0.21578947368419635,3.373710067607358,0.33865038044169543,0.031721873037058174,stretch_reversal,short,20,5.142775191095443,6.263268109825711,3.373710067607358,0.6684210526315624,0.6684210526315624,False,True,True,H4逆,114.681,999.0,1.0383969784481537,1.0258120747757098,6.752399373773599,2.1774488650112467,5.03742970300973,5.980750664504837,0.827600538976725,0.5287226201273657,0.8231239906792245,0.2149932185478479,0.19632568234161749,0.4297693920335061,False,True,False,0.8092448857496422,False,False,False,False,False,19098,2017-01-26 13:00:00,114.552,114.71232549917386,114.42373960066092,0.16032549917385097,0.7677076346846138,19098,2017-01-26 13:00:00,114.42373960066092,TP,0,0.6752537799472551,IS_2014_2024,2017,0.09355966503943904,1.8899052337984592,0.0,2.0529658496936722,3.1920720697634737,4.939556779488008,0.759909517677697,-1.9730194695456271,1.8120406876392476,-2.3190872449778483,2.501484050786298,3.739074173434945,2.11053269608841,4.534644418964066,5.655137337694335,0.6403438458082892,-1.001430710300323,1.3342569881077038,-1.3075217866254887,3.110688157827564,4.964675782687221,1.070406614363627,1.448793941576987,2.493273294806899,1.131199582915648,0.5511614187084464,1.197873628615645,-1.3237899410469038,2.901327552067993,3.352005493117864,1.6006960692182124,1.547845125374387,2.915108319455146,1.7259843521593892,-0.10938144115673025,1.3709226869325704,-1.0722279903158174,3.0753560260560615,3.219909371664149,2.2884311417472336,3.713992590202111,4.332991355235783,-0.07657804853138563,-0.7810634613076313,0.676059517963306,-1.2950990743128963,2.8129228307050904,3.66997804245872,2,2,1,1,4,3,4,4,3,2,3,3,1,2,1,2,1.6531779417763577,2.2368772190511614,1.7531249187556863,2.47567593172924,0.4573547543120524,0.3574077773327238,2.297767199912905,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,1.8899052337984592,0.09355966503943904,1.0790548034558562,True,True,1.8899052337984592,0.9605458944057584,-0.031186555013146346,True,True,1.8899052337984592,0.9605458944057584,0.7422400093135567,True,True,1.8899052337984592,2.232957338943246,-1.802582879761419,True,True,1.8899052337984592,4.603135519944584,-4.359880390841813,True,True
