time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1474635600,113.101,113.462,113.0895,113.426,,,,,,0,0,0,0,0,,,,
1474650000,113.426,113.6195,113.388,113.391,,,,,,0,0,0,0,0,,,,
1474837200,113.391,113.5225,113.186,113.214,,,,,,0,0,0,0,0,,,,
1474851600,113.214,113.4825,113.1685,113.4785,,,,,,0,0,0,0,0,,,,
1474866000,113.4785,113.498,112.905,113.085,,,,,,0,0,0,0,0,,,,
1474880400,113.085,113.227,112.8445,113.2165,,,,,,0,0,0,0,0,,,,
1474894800,113.2165,113.2225,112.8975,112.915,,,,,,0,0,0,0,0,,,,
1474909200,112.915,113.024,112.819,112.9185,,,,,,0,0,0,0,0,,,,
1474923600,112.9185,112.9495,112.4955,112.823,,,,,,0,0,0,0,0,,,,
1474938000,112.823,113.455,112.7025,113.274,,,,,,0,0,0,0,0,,,,
1474952400,113.274,113.575,112.9765,113.0235,,,,,,0,0,0,0,0,,,,
1474966800,113.0235,113.0395,112.323,112.3695,,,,,,0,0,0,0,0,,,,
1474981200,112.3695,112.701,112.25,112.6025,,,,,,0,0,0,0,0,,,,
1474995600,112.6025,112.659,112.4955,112.6375,,,,,,0,0,0,0,0,,,,
1475010000,112.6375,112.8065,112.465,112.7255,,,,,,0,0,0,0,0,,,,
1475024400,112.7255,112.8955,112.609,112.8665,,,,,,0,0,0,0,0,,,,
1475038800,112.8665,113.0695,112.531,113.0155,,,,,,0,0,0,0,0,,,,
1475053200,113.0155,113.107,112.7625,112.935,,,,,,0,0,0,0,0,,,,
1475067600,112.935,113,112.524,112.746,,,,,,0,0,0,0,0,,,,
1475082000,112.746,113.052,112.696,112.945,,,,,,0,0,0,0,0,,,,
1475096400,112.945,113.6165,112.9035,113.564,,,,,,0,0,0,0,0,114.3985,112.0835,,
1475110800,113.564,114.001,113.483,113.888,,,,,,0,0,0,0,0,113.6765,112.0835,,
1475125200,113.888,114.191,113.791,113.794,,,,,,0,0,0,0,0,114.001,112.0835,,
1475139600,113.794,114.075,113.6575,113.9715,,,,,,0,0,0,0,0,114.191,112.222,,
1475154000,113.9715,114.181,113.4925,113.5155,,,,,,0,0,0,0,0,114.191,112.696,,
1475168400,113.5155,113.5285,113.004,113.3935,114.16825,112.25,116.0865,,,0,0,0,0,0,114.191,112.696,,
1475182800,113.3935,113.617,113.236,113.2825,114.16825,112.25,116.0865,,,0,0,0,0,0,114.191,112.9035,,
1475197200,113.2825,114.12,113.192,113.52,114.16825,112.25,116.0865,,,0,0,0,0,0,114.191,113.004,,
1475211600,113.52,113.594,112.6015,112.9745,114.16825,112.25,116.0865,,,0,0,0,0,0,114.191,113.004,,
1475226000,112.9745,113.187,112.873,113.0475,114.16825,112.25,116.0865,,,0,0,0,0,0,114.181,112.6015,,
1475240400,113.0475,113.99,112.9805,113.877,114.16825,112.25,116.0865,,,0,0,0,0,0,114.181,112.6015,,
1475254800,113.877,114.0025,113.838,113.93,114.16825,112.25,116.0865,,,0,0,0,0,0,114.12,112.6015,,
1475442000,113.93,114.0985,113.665,113.7795,114.16825,112.25,116.0865,,,0,0,0,0,0,114.12,112.6015,,
1475456400,113.7795,114.154,113.634,113.858,114.16825,112.25,116.0865,,,0,0,0,0,0,114.12,112.6015,,
1475470800,113.858,114.038,113.6375,113.917,114.16825,112.25,116.0865,,,0,0,0,0,0,114.154,112.6015,,
1475485200,113.917,113.94,113.8015,113.852,114.16825,112.25,116.0865,,,0,0,0,0,0,114.154,112.873,,
1475499600,113.852,114.0195,113.7325,113.898,114.16825,112.25,116.0865,,,0,0,0,0,0,114.154,112.9805,,
1475514000,113.898,113.9745,113.8775,113.9565,,,,,,0,0,0,0,0,114.154,113.634,,
1475528400,113.9565,114.396,113.877,114.3285,,,,,,0,0,0,1,0,,,,
1475542800,114.3285,114.6675,114.252,114.446,,,,,,0,0,0,0,0,,,113.52230513496758,115.54404229754863
1475557200,114.446,114.514,114.2475,114.3375,,,,,,0,0,0,0,0,,,113.52230513496758,115.54404229754863
1475571600,114.3375,114.537,114.086,114.4295,,,,,,0,0,0,0,0,,,113.52230513496758,115.54404229754863
1475586000,114.4295,115.382,114.359,115.2385,,,,,,0,0,0,0,0,,,113.52230513496758,115.54404229754863
1475600400,115.2385,115.332,115.0195,115.3015,,,,,,0,0,0,0,0,,,113.52230513496758,115.54404229754863
1475614800,115.3015,115.3705,115.1175,115.218,,,,,,0,0,0,0,0,,,113.52230513496758,115.54404229754863
1475629200,115.218,115.5025,115.145,115.4025,,,,,,0,0,0,0,0,,,113.52230513496758,115.54404229754863
1475643600,115.4025,115.5505,115.256,115.502,,,,,,0,0,0,0,0,,,,
1475658000,115.502,115.8535,115.3455,115.5355,,,,,,0,0,0,0,0,,,,
1475672400,115.5355,116.0395,115.505,115.9985,,,,,,0,0,0,0,0,,,,
1475686800,115.9985,116.255,115.9635,115.9755,,,,,,0,0,0,0,0,,,,
1475701200,115.9755,116.0875,115.8725,115.907,,,,,,0,0,0,0,0,,,,
1475715600,115.907,115.9845,115.7965,115.9155,,,,,,0,0,0,0,0,,,,
1475730000,115.9155,116.168,115.898,115.959,,,,,,0,0,0,0,0,,,,
1475744400,115.959,116.173,115.7225,116.154,,,,,,0,0,0,0,0,,,,
1475758800,116.154,116.282,115.942,116.025,,,,,,0,0,0,0,0,,,,
1475773200,116.025,116.125,115.919,115.919,,,,,,0,0,0,0,0,,,,
1475787600,115.919,115.988,115.4335,115.4405,,,,,,0,0,0,0,0,,,,
1475802000,115.4405,115.5335,115.218,115.4025,,,,,,0,0,0,0,0,,,,
1475816400,115.4025,115.67,115.294,115.5345,,,,,,0,0,0,0,0,,,,
1475830800,115.5345,115.693,115.277,115.459,,,,,,0,0,0,0,0,,,,
1475845200,115.459,115.4835,115.05,115.0915,,,,,,0,0,0,0,0,,,,
1475859600,115.0915,115.346,115.0865,115.283,,,,,,0,0,0,0,0,,,,
1476046800,115.283,115.6615,115.271,115.334,,,,,,0,0,0,0,0,,,,
1476061200,115.334,115.395,115.074,115.153,,,,,,0,0,0,0,0,,,,
1476075600,115.153,115.4505,115.075,115.295,,,,,,0,0,0,0,0,,,,
1476090000,115.295,115.5145,115.2535,115.3235,,,,,,0,0,0,0,0,,,,
1476104400,115.3235,115.7335,115.319,115.609,,,,,,0,0,0,0,0,,,,
1476118800,115.609,115.628,115.3805,115.418,,,,,,0,0,0,0,0,,,,
1476133200,115.418,115.7385,115.3695,115.6965,,,,,,0,0,0,0,0,,,,
1476147600,115.6965,115.754,115.559,115.712,,,,,,0,0,0,0,0,,,,
1476162000,115.712,115.794,115.305,115.4375,,,,,,0,0,0,0,0,,,,
1476176400,115.4375,115.4935,114.845,115.025,,,,,,0,0,0,0,0,,,,
1476190800,115.025,115.046,114.2625,114.5215,,,,,,0,0,0,0,0,,,,
1476205200,114.5215,114.525,114.0155,114.4215,,,,,,0,0,0,0,0,,,,
1476219600,114.4215,114.505,114.2,114.418,,,,,,0,0,0,0,0,,,,
1476234000,114.418,114.4625,114.2485,114.422,,,,,,0,0,0,0,0,,,,
1476248400,114.422,114.5715,114.041,114.207,,,,,,0,0,0,0,0,,,,
1476262800,114.207,114.6405,114.051,114.5435,,,,,,0,0,0,0,0,,,,
1476277200,114.5435,115.1745,114.363,115.132,,,,,,0,0,0,0,0,,,,
1476291600,115.132,115.132,114.675,114.6955,,,,,,0,0,0,0,0,,,,
1476306000,114.6955,115.151,114.682,115.0625,,,,,,0,0,0,0,0,,,,
1476320400,115.0625,115.0665,114.2635,114.355,,,,,,0,0,0,0,0,,,,
1476334800,114.355,114.4645,114.1035,114.455,,,,,,0,0,0,0,0,,,,
1476349200,114.455,114.5985,114.266,114.3235,,,,,,0,0,0,0,0,,,,
1476363600,114.3235,114.4905,113.9185,114.4085,,,,,,0,0,0,0,0,,,,
1476378000,114.4085,114.6815,114.2575,114.655,,,,,,0,0,0,0,0,,,,
1476392400,114.655,114.74,114.516,114.672,,,,,,0,0,0,0,0,,,,
1476406800,114.672,114.8845,114.544,114.8,,,,,,0,0,0,0,0,114.74,113.634,,
1476421200,114.8,114.893,114.561,114.844,,,,,,0,0,0,0,0,114.8845,113.634,,
1476435600,114.844,115.0545,114.689,114.866,,,,,,0,0,0,0,0,114.893,113.6375,,
1476450000,114.866,114.967,114.2645,114.3515,,,,,,0,0,0,0,0,115.0545,113.7325,,
1476464400,114.3515,114.48,114.217,114.29,,,,,,0,0,0,0,0,115.0545,113.7325,,
1476651600,114.29,114.488,114.0945,114.2895,,,,,,0,0,0,0,0,115.0545,114.217,,
1476666000,114.2895,114.58,114.025,114.478,,,,,,0,0,0,0,0,115.0545,114.0945,,
1476680400,114.478,114.5525,114.254,114.4575,,,,,,0,0,0,0,0,115.0545,114.025,,
1476694800,114.4575,114.5205,114.3355,114.4175,,,,,,0,0,0,0,0,115.0545,114.025,,
1476709200,114.4175,114.5035,114.2425,114.318,,,,,,0,0,0,0,0,114.967,114.025,,
1476723600,114.318,114.331,114.161,114.277,,,,,,0,0,0,0,0,114.58,114.025,,
1476738000,114.277,114.402,114.1835,114.293,,,,,,0,0,0,0,0,114.58,114.025,,
1476752400,114.293,114.56,114.293,114.4975,,,,,,0,0,0,0,0,114.58,114.025,,
1476766800,114.4975,114.682,114.442,114.5815,,,,,,0,0,0,0,0,114.56,114.161,,
1476781200,114.5815,114.65,114.2725,114.3155,,,,,,0,0,0,0,0,114.682,114.161,,
1476795600,114.3155,114.4575,114.002,114.127,,,,,,0,0,0,0,0,114.682,114.161,,
1476810000,114.127,114.167,114,114.047,,,,,,0,0,0,0,0,114.682,114.002,,
1476824400,114.047,114.106,113.9515,114.009,,,,,,0,0,0,0,0,114.682,114,,
1476838800,114.009,114.16,113.9245,113.9845,,,,,,0,0,0,0,0,114.682,113.9515,,
1476853200,113.9845,114.018,113.628,113.767,,,,,,0,0,0,0,0,114.682,113.9245,,
1476867600,113.767,113.8135,113.3355,113.4615,,,,,,0,0,0,0,0,114.65,113.628,,
1476882000,113.4615,113.492,113.1195,113.26,,,,,,0,0,0,0,0,114.4575,113.3355,,
1476896400,113.26,113.529,113.2555,113.5205,,,,,,0,0,0,0,0,114.167,113.1195,,
1476910800,113.5205,113.72,113.4155,113.658,,,,,,0,0,0,0,0,114.16,113.1195,,
1476925200,113.658,113.7255,113.594,113.601,,,,,,0,0,0,0,0,114.16,113.1195,,
1476939600,113.601,113.882,113.5775,113.7535,,,,,,0,0,0,0,0,114.018,113.1195,,
1476954000,113.7535,114.522,113.653,113.929,,,,,,0,0,0,0,0,113.882,113.1195,,
1476968400,113.929,113.981,113.372,113.766,,,,,,0,0,0,0,0,114.522,113.1195,,
1476982800,113.766,113.7755,113.541,113.614,,,,,,0,0,0,0,0,114.522,113.2555,,
1476997200,113.614,113.85,113.5575,113.7265,,,,,,0,0,0,0,0,114.522,113.372,,
1477011600,113.7265,113.756,113.4675,113.496,,,,,,0,0,0,0,0,114.522,113.372,,
1477026000,113.496,113.5205,112.866,112.92,,,,,,0,0,0,0,0,114.522,113.372,,
1477040400,112.92,113.2305,112.757,112.772,,,,,,0,0,0,0,0,114.522,112.866,,
1477054800,112.772,113.019,112.6145,113.0125,,,,,,0,0,0,0,0,113.981,112.757,,
1477069200,113.0125,113.0495,112.813,113.022,,,,,,0,0,0,0,0,113.85,112.6145,,
1477256400,113.022,113.1725,112.9435,112.998,,,,,,0,0,0,0,0,113.85,112.6145,,
1477270800,112.998,112.998,112.8385,112.911,,,,,,0,0,0,0,0,113.756,112.6145,,
1477285200,112.911,113.202,112.895,113.1575,,,,,,0,0,0,0,0,,,,
1477299600,113.1575,113.3445,113.103,113.1935,,,,,,0,0,0,0,0,,,,
1477314000,113.1935,113.5865,113.1625,113.3775,,,,,,0,0,0,0,0,,,,
1477328400,113.3775,113.436,113.325,113.3625,,,,,,0,0,0,0,0,,,,
1477342800,113.3625,113.584,113.303,113.5785,,,,,,0,0,0,0,0,,,,
1477357200,113.5785,113.662,113.515,113.5645,,,,,,0,0,0,0,0,,,,
1477371600,113.5645,113.7625,113.4985,113.7225,,,,,,0,0,0,0,0,,,,
1477386000,113.7225,113.827,113.587,113.753,,,,,,0,0,0,0,0,,,,
1477400400,113.753,113.907,113.3985,113.534,,,,,,0,0,0,0,0,,,,
1477414800,113.534,113.672,113.411,113.482,,,,,,0,0,0,0,0,,,,
1477429200,113.482,113.516,113.269,113.304,,,,,,0,0,0,0,0,,,,
1477443600,113.304,113.6545,113.304,113.6115,,,,,,0,0,0,0,0,,,,
1477458000,113.6115,113.835,113.5095,113.819,,,,,,0,0,0,0,0,,,,
1477472400,113.819,114.01,113.6245,113.8665,,,,,,0,0,0,0,0,,,,
1477486800,113.8665,114.199,113.8275,114.11,,,,,,0,0,0,0,0,,,,
1477501200,114.11,114.138,113.873,113.971,,,,,,0,0,0,0,0,,,,
1477515600,113.971,114.1735,113.9425,114.006,,,,,,0,0,0,0,0,,,,
1477530000,114.006,114.026,113.704,113.872,,,,,,0,0,0,0,0,,,,
1477544400,113.872,114.374,113.837,114.2935,,,,,,0,0,0,0,0,,,,
1477558800,114.2935,114.475,114.2105,114.41,,,,,,0,0,0,0,0,,,,
1477573200,114.41,114.867,114.4045,114.663,,,,,,0,0,0,0,0,,,,
1477587600,114.663,114.8235,114.631,114.735,,,,,,0,0,0,0,0,,,,
1477602000,114.735,114.756,114.63,114.7265,,,,,,0,0,0,0,0,,,,
1477616400,114.7265,114.797,114.5895,114.664,,,,,,0,0,0,0,0,,,,
1477630800,114.664,115.0425,114.6425,114.7425,,,,,,0,0,0,0,0,,,,
1477645200,114.7425,115.316,114.736,114.9755,,,,,,0,0,0,0,0,,,,
1477659600,114.9755,115.324,114.7815,115.253,,,,,,0,0,0,0,0,,,,
1477674000,115.253,115.2915,114.7835,115.058,,,,,,0,0,0,0,0,,,,
1477861200,115.058,115.2005,114.698,114.9545,,,,,,0,0,0,0,0,,,,
1477875600,114.9545,115.034,114.8645,114.966,,,,,,0,0,0,0,0,,,,
1477890000,114.966,115.067,114.863,114.944,,,,,,0,0,0,0,0,,,,
1477904400,114.944,115.079,114.902,114.9415,,,,,,0,0,0,0,0,,,,
1477918800,114.9415,115.268,114.847,115.2265,,,,,,0,0,0,0,0,,,,
1477933200,115.2265,115.247,115.013,115.112,,,,,,0,0,0,0,0,,,,
1477947600,115.112,115.12,114.8145,114.909,,,,,,0,0,0,0,0,,,,
1477962000,114.909,115.0715,114.817,114.983,,,,,,0,0,0,0,0,,,,
1477976400,114.983,115.4975,114.9135,115.4395,,,,,,0,0,0,0,0,,,,
1477990800,115.4395,115.679,115.349,115.6185,,,,,,0,0,0,0,0,,,,
1478005200,115.6185,115.6665,115.194,115.3035,,,,,,0,0,0,0,0,,,,
1478019600,115.3035,115.4015,114.893,115.157,,,,,,0,0,0,0,0,,,,
1478034000,115.157,115.157,114.9775,115.04,,,,,,0,0,0,0,0,,,,
1478048400,115.04,115.062,114.716,114.7845,,,,,,0,0,0,0,0,,,,
1478062800,114.7845,115.0175,114.7345,114.905,,,,,,0,0,0,0,0,,,,
1478077200,114.905,114.962,114.3585,114.553,,,,,,0,0,0,0,0,,,,
1478091600,114.553,114.848,114.519,114.645,,,,,,0,0,0,0,0,,,,
1478106000,114.645,114.777,114.5335,114.6525,,,,,,0,0,0,0,0,,,,
1478120400,114.6525,114.7595,114.4835,114.6345,,,,,,0,0,0,0,0,,,,
1478134800,114.6345,114.7725,114.016,114.2115,,,,,,0,0,0,0,0,,,,
1478149200,114.2115,114.33,114.0735,114.206,,,,,,0,0,0,0,0,,,,
1478163600,114.206,114.4225,114.074,114.212,,,,,,0,0,0,0,0,,,,
1478178000,114.212,114.495,114.165,114.3605,,,,,,0,0,0,0,0,,,,
1478192400,114.3605,114.5165,114.231,114.3635,,,,,,0,0,0,0,0,,,,
1478206800,114.3635,114.535,114.277,114.2815,,,,,,0,0,0,0,0,,,,
1478221200,114.2815,114.396,114.192,114.357,,,,,,0,0,0,0,0,,,,
1478235600,114.357,114.717,114.2765,114.343,,,,,,0,0,0,0,0,,,,
1478250000,114.343,114.484,114.139,114.2865,,,,,,0,0,0,0,0,,,,
1478264400,114.2865,114.7825,114.195,114.6,,,,,,0,0,0,0,0,,,,
1478278800,114.6,114.881,114.562,114.858,,,,,,0,0,0,0,0,,,,
1478469600,114.858,115.9,114.858,115.526,,,,,,0,0,0,0,0,,,,
1478484000,115.526,115.775,115.3955,115.56,,,,,,0,0,0,0,0,,,,
1478498400,115.56,115.649,115.407,115.6105,,,,,,0,0,0,0,0,,,,
1478512800,115.6105,115.664,115.371,115.416,,,,,,0,0,0,0,0,,,,
1478527200,115.416,115.5465,115.2645,115.3145,,,,,,0,0,0,0,0,,,,
1478541600,115.3145,115.46,115.3005,115.3435,,,,,,0,0,0,0,0,,,,
1478556000,115.3435,115.5115,115.1595,115.246,,,,,,0,0,0,0,0,,,,
1478570400,115.246,115.3635,115.1175,115.2315,,,,,,0,0,0,0,0,,,,
1478584800,115.2315,115.5985,115.228,115.4845,,,,,,0,0,0,0,0,,,,
1478599200,115.4845,115.743,115.4315,115.738,,,,,,0,0,0,0,0,,,,
1478613600,115.738,116.009,115.537,115.8375,,,,,,0,0,0,0,0,,,,
1478628000,115.8375,115.9685,115.711,115.9585,,,,,,0,0,0,0,0,,,,
1478642400,115.9585,116.015,115.289,115.304,,,,,,0,0,0,0,0,,,,
1478656800,115.304,115.3255,113.727,114.7705,,,,,,0,0,0,0,0,,,,
1478671200,114.7705,115.4055,114.216,114.381,,,,,,0,0,0,0,0,,,,
1478685600,114.381,114.7775,114.1725,114.4105,,,,,,0,0,0,0,0,,,,
1478700000,114.4105,115.3165,114.131,115.2455,,,,,,0,0,0,0,0,,,,
1478714400,115.2455,115.8225,115.23,115.262,,,,,,0,0,0,0,0,,,,
1478728800,115.262,115.686,115.0915,115.125,,,,,,0,0,0,0,0,,,,
1478743200,115.125,115.5295,114.9695,115.213,,,,,,0,0,0,0,0,,,,
1478757600,115.213,115.8035,115.107,115.678,,,,,,0,0,0,0,0,,,,
1478772000,115.678,116.5815,115.6595,116.242,,,,,,0,0,0,0,0,,,,
1478786400,116.242,116.505,115.7765,116.1475,,,,,,0,0,0,0,0,,,,
1478800800,116.1475,116.4675,116.08,116.359,,,,,,0,0,0,0,0,,,,
1478815200,116.359,116.4485,115.9105,116.161,,,,,,0,0,0,0,0,,,,
1478829600,116.161,116.327,115.9455,116.2265,,,,,,0,0,0,0,0,,,,
1478844000,116.2265,116.4885,115.664,115.696,,,,,,0,0,0,0,0,,,,
1478858400,115.696,116.3345,115.3085,116.085,,,,,,0,0,0,0,0,,,,
1478872800,116.085,116.123,115.5135,115.6975,,,,,,0,0,0,0,0,,,,
1478887200,115.6975,115.892,115.6755,115.805,,,,,,0,0,0,0,0,,,,
1479074400,115.805,116.027,115.557,115.9345,,,,,,0,0,0,0,0,,,,
1479088800,115.9345,116.175,115.871,116.1425,,,,,,0,0,0,0,0,,,,
1479103200,116.1425,116.2215,115.8045,116.016,,,,,,0,0,0,0,0,,,,
1479117600,116.016,116.3745,115.9455,116.117,,,,,,0,0,0,0,0,,,,
1479132000,116.117,116.3785,115.871,116.1725,,,,,,0,0,0,0,0,,,,
1479146400,116.1725,116.511,116.1215,116.425,,,,,,0,0,0,0,0,,,,
1479160800,116.425,116.455,116.0855,116.207,,,,,,0,0,0,0,0,,,,
1479175200,116.207,116.4285,116.1455,116.3325,,,,,,0,0,0,0,0,,,,
1479189600,116.3325,116.938,116.211,116.88,,,,,,0,0,0,0,0,,,,
1479204000,116.88,116.8835,116.445,116.722,,,,,,0,0,0,0,0,,,,
1479218400,116.722,117.031,116.675,116.8205,,,,,,0,0,0,0,0,,,,
1479232800,116.8205,117.22,116.8035,117.0915,,,,,,0,0,0,0,0,,,,
1479247200,117.0915,117.1245,116.806,117,,,,,,0,0,0,0,0,,,,
1479261600,117,117.408,116.991,117.322,,,,,,0,0,0,0,0,,,,
1479276000,117.322,117.4855,117.1145,117.344,,,,,,0,0,0,0,0,,,,
1479290400,117.344,117.463,117.077,117.106,,,,,,0,0,0,0,0,,,,
1479304800,117.106,117.1165,116.6545,116.7965,,,,,,0,0,0,0,0,,,,
1479319200,116.7965,116.819,116.521,116.6115,,,,,,0,0,0,0,0,,,,
1479333600,116.6115,116.853,116.2545,116.691,,,,,,0,0,0,0,0,,,,
1479348000,116.691,116.872,116.3765,116.774,,,,,,0,0,0,0,0,,,,
1479362400,116.774,117.158,116.706,117.017,,,,,,0,0,0,0,0,,,,
1479376800,117.017,117.223,116.8855,117.1085,,,,,,0,0,0,0,0,,,,
1479391200,117.1085,117.145,116.643,116.855,,,,,,0,0,0,0,0,,,,
1479405600,116.855,117.0755,116.753,117.0115,,,,,,0,0,0,0,0,,,,
1479420000,117.0115,117.229,116.822,117.127,,,,,,0,0,0,0,0,,,,
1479434400,117.127,117.403,117.023,117.1365,,,,,,0,0,0,0,0,,,,
1479448800,117.1365,117.4695,117.0705,117.2845,,,,,,0,0,0,0,0,,,,
1479463200,117.2845,117.433,116.751,117.007,,,,,,0,0,0,0,0,,,,
1479477600,117.007,117.2735,116.9235,117.269,,,,,,0,0,0,0,0,,,,
1479492000,117.269,117.514,117.2085,117.447,,,,,,0,0,0,0,0,,,,
1479679200,117.447,117.687,117.3125,117.5235,,,,,,0,0,0,0,0,,,,
1479693600,117.5235,117.812,117.5015,117.7875,,,,,,0,0,0,0,0,,,,
1479708000,117.7875,117.9795,117.665,117.811,,,,,,0,0,0,0,0,,,,
1479722400,117.811,117.9285,117.487,117.8315,,,,,,0,0,0,0,0,,,,
1479736800,117.8315,117.949,117.6745,117.834,,,,,,0,0,0,0,0,,,,
1479751200,117.834,118.001,117.519,117.792,,,,,,0,0,0,0,0,,,,
1479765600,117.792,117.887,117.396,117.64,,,,,,0,0,0,0,0,,,,
1479780000,117.64,117.8325,117.6085,117.818,,,,,,0,0,0,0,0,,,,
1479794400,117.818,117.9685,117.649,117.9255,,,,,,0,0,0,0,0,,,,
1479808800,117.9255,117.9565,117.6895,117.756,,,,,,0,0,0,0,0,,,,
1479823200,117.756,118.008,117.751,117.97,,,,,,0,0,0,0,0,,,,
1479837600,117.97,118.1515,117.8855,118.119,,,,,,0,0,0,0,0,,,,
1479852000,118.119,118.145,117.9815,118.049,,,,,,0,0,0,0,0,,,,
1479866400,118.049,118.0705,117.932,118.006,,,,,,0,0,0,0,0,,,,
1479880800,118.006,118.0515,117.715,117.803,,,,,,0,0,0,0,0,,,,
1479895200,117.803,118.3985,117.75,118.3125,,,,,,0,0,0,0,0,,,,
1479909600,118.3125,118.989,118.307,118.815,,,,,,0,0,0,0,0,,,,
1479924000,118.815,118.829,118.607,118.7355,,,,,,0,0,0,0,0,,,,
1479938400,118.7355,118.854,118.502,118.711,,,,,,0,0,0,0,0,,,,
1479952800,118.711,118.896,118.6405,118.7925,,,,,,0,0,0,0,0,,,,
1479967200,118.7925,119.635,118.7925,119.2555,,,,,,0,0,0,0,0,,,,
1479981600,119.2555,119.64,119.2555,119.5565,,,,,,0,0,0,0,0,,,,
1479996000,119.5565,119.771,119.5505,119.67,,,,,,0,0,0,0,0,,,,
1480010400,119.67,119.7275,119.516,119.608,,,,,,0,0,0,0,0,,,,
1480024800,119.608,120.111,119.5065,120.1055,,,,,,0,0,0,0,0,,,,
1480039200,120.1055,120.163,119.784,119.8235,,,,,,0,0,0,0,0,,,,
1480053600,119.8235,120.09,119.4085,119.7935,,,,,,0,0,0,0,0,,,,
1480068000,119.7935,119.8535,119.3115,119.705,,,,,,0,0,0,0,0,,,,
1480082400,119.705,119.996,119.655,119.9025,,,,,,0,0,0,0,0,,,,
1480096800,119.9025,119.9655,119.6145,119.831,,,,,,0,0,0,0,0,,,,
1480284000,119.831,119.878,118.9435,118.955,,,,,,0,0,0,0,0,,,,
1480298400,118.955,119.473,118.834,119.466,,,,,,0,0,0,0,0,,,,
1480312800,119.466,119.5275,119.1655,119.407,,,,,,0,0,0,0,0,,,,
1480327200,119.407,119.589,119.009,119.0955,,,,,,0,0,0,0,0,,,,
1480341600,119.0955,119.3605,118.7075,118.9225,,,,,,0,0,0,0,0,,,,
1480356000,118.9225,118.995,118.753,118.773,,,,,,0,0,0,0,0,,,,
1480370400,118.773,118.998,118.5565,118.842,,,,,,0,0,0,0,0,,,,
1480384800,118.842,118.891,118.618,118.7815,,,,,,0,0,0,0,0,,,,
1480399200,118.7815,119.364,118.749,119.3255,,,,,,0,0,0,0,0,,,,
1480413600,119.3255,119.9245,119.24,119.7755,,,,,,0,0,0,0,0,119.364,112.813,,
1480428000,119.7755,119.9765,119.5245,119.739,,,,,,0,0,0,0,0,119.9245,112.866,,
1480442400,119.739,119.8055,119.5455,119.6855,,,,,,0,0,0,0,0,119.9765,112.866,,
1480456800,119.6855,119.8275,119.46,119.5565,,,,,,0,0,0,0,0,119.9765,112.866,,
1480471200,119.5565,120.0485,119.502,119.902,,,,,,0,0,0,0,0,119.9765,112.866,,
1480485600,119.902,120.4915,119.6935,120.2575,,,,,,0,0,0,0,0,120.0485,118.749,,
1480500000,120.2575,120.739,120.1965,120.5395,,,,,,0,0,0,0,0,120.4915,119.24,,
1480514400,120.5395,121.041,120.2685,120.97,,,,,,0,0,0,0,0,120.739,119.46,,
1480528800,120.97,121.3125,120.87,121.206,,,,,,0,0,0,0,0,121.041,119.46,,
1480543200,121.206,121.561,121.0845,121.323,,,,,,0,0,0,0,0,121.3125,119.46,,
1480557600,121.323,121.3325,120.847,121.008,,,,,,0,0,0,0,0,121.561,119.502,,
1480572000,121.008,121.4335,120.9455,121.351,,,,,,0,0,0,0,0,121.561,119.6935,,
1480586400,121.351,121.662,121.328,121.511,,,,,,0,0,0,0,0,121.561,120.1965,,
1480600800,121.511,121.7995,121.2635,121.6615,,,,,,0,0,0,0,0,121.662,120.2685,,
1480615200,121.6615,121.708,121.383,121.642,,,,,,0,0,0,0,0,121.7995,120.847,,
1480629600,121.642,121.736,121.215,121.443,,,,,,0,0,0,0,0,121.7995,120.847,,
1480644000,121.443,121.875,121.4065,121.868,,,,,,0,0,0,0,0,121.7995,120.847,,
1480658400,121.868,121.893,120.9965,121.0625,,,,,,0,0,0,0,0,121.875,120.9455,,
1480672800,121.0625,121.4285,121.0315,121.3035,,,,,,0,0,0,0,0,121.893,120.9965,,
1480687200,121.3035,121.597,120.88,121.3545,,,,,,0,0,0,0,0,121.893,120.9965,,
1480701600,121.3545,121.3725,121.016,121.072,,,,,,0,0,0,0,0,121.893,120.88,,
1480888800,121.072,121.072,118.7205,120.158,,,,,,0,0,0,0,0,121.893,120.88,,
1480903200,120.158,120.206,119.51,119.879,,,,,,0,0,0,0,0,121.893,118.7205,,
1480917600,119.879,121.6265,119.8055,121.4205,,,,,,0,0,0,0,0,121.893,118.7205,,
1480932000,121.4205,122.5245,121.405,122.1465,,,,,,0,0,0,0,0,121.6265,118.7205,,
1480946400,122.1465,123.192,122.099,122.1285,,,,,,0,0,0,0,0,122.5245,118.7205,,
1480960800,122.1285,122.6065,122.0365,122.548,,,,,,0,0,0,0,0,123.192,118.7205,,
1480975200,122.548,122.591,122.1205,122.3375,,,,,,0,0,0,0,0,123.192,118.7205,,
1480989600,122.3375,122.494,122.195,122.482,,,,,,0,0,0,0,0,123.192,119.51,,
1481004000,122.482,122.887,122.356,122.8815,,,,,,0,0,0,0,0,123.192,119.8055,,
1481018400,122.8815,122.9355,122.1765,122.2425,,,,,,0,0,0,0,0,123.192,121.405,,
1481032800,122.2425,122.4025,121.936,122.0135,,,,,,0,0,0,0,0,123.192,122.0365,,
