time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1540198800,14.62732,14.66807,14.59956,14.62124,,,,,,0,0,0,0,0,,,,
1540213200,14.62124,14.62124,14.52099,14.56874,,,,,,0,0,0,0,0,,,,
1540227600,14.56874,14.58344,14.55579,14.56282,,,,,,0,0,0,0,0,,,,
1540242000,14.56282,14.57804,14.54654,14.5652,,,,,,0,0,0,0,0,,,,
1540256400,14.5652,14.5949,14.53596,14.54463,,,,,,0,0,0,0,0,,,,
1540270800,14.54463,14.76652,14.51962,14.74283,,,,,,0,0,0,0,0,,,,
1540285200,14.74283,14.80064,14.69917,14.79642,,,,,,0,0,0,0,0,,,,
1540299600,14.79642,14.80962,14.71685,14.73188,,,,,,0,0,0,0,0,,,,
1540314000,14.73188,14.7814,14.72676,14.73543,,,,,,0,0,0,0,0,,,,
1540328400,14.73543,14.76953,14.73543,14.75468,,,,,,0,0,0,0,0,,,,
1540342800,14.75468,14.8056,14.75066,14.79326,,,,,,0,0,0,0,0,,,,
1540357200,14.79326,14.79966,14.73494,14.7462,,,,,,0,0,0,0,0,,,,
1540371600,14.7462,14.78461,14.68274,14.71267,,,,,,0,0,0,0,0,,,,
1540386000,14.71267,14.77662,14.67371,14.6902,,,,,,0,0,0,0,0,,,,
1540400400,14.6902,14.69705,14.65049,14.68514,,,,,,0,0,0,0,0,,,,
1540414800,14.68514,14.71579,14.67594,14.7094,,,,,,0,0,0,0,0,,,,
1540429200,14.7094,14.75922,14.70134,14.74169,,,,,,0,0,0,0,0,,,,
1540443600,14.74169,14.78036,14.67245,14.7248,,,,,,0,0,0,0,0,,,,
1540458000,14.7248,14.7614,14.70576,14.74334,,,,,,0,0,0,0,0,,,,
1540472400,14.74334,14.76562,14.60087,14.62055,,,,,,0,0,0,0,0,,,,
1540486800,14.62055,14.64639,14.60944,14.64605,,,,,,0,0,0,0,0,,,,
1540501200,14.64605,14.65528,14.61232,14.61432,,,,,,0,0,0,0,0,,,,
1540515600,14.61432,14.63916,14.59858,14.63369,,,,,,0,0,0,0,0,,,,
1540530000,14.63369,14.72838,14.61098,14.72172,,,,,,0,0,0,0,0,,,,
1540544400,14.72172,14.73716,14.58178,14.63058,,,,,,0,0,0,0,0,,,,
1540558800,14.63058,14.77682,14.63058,14.67572,,,,,,0,0,0,0,0,,,,
1540573200,14.67572,14.70982,14.66718,14.69027,,,,,,0,0,0,0,0,,,,
1540760400,14.69027,14.71991,14.68546,14.69358,,,,,,0,0,0,0,0,,,,
1540774800,14.69358,14.71824,14.6695,14.67412,,,,,,0,0,0,0,0,,,,
1540789200,14.67412,14.68792,14.60212,14.60861,,,,,,0,0,0,0,0,,,,
1540803600,14.60861,14.76394,14.57278,14.71651,,,,,,0,0,0,0,0,,,,
1540818000,14.71651,14.71651,14.49164,14.5073,,,,,,0,0,0,0,0,,,,
1540832400,14.5073,14.5073,14.40968,14.45629,,,,,,0,0,0,0,0,,,,
1540846800,14.45629,14.50612,14.45629,14.49628,,,,,,0,0,0,0,0,,,,
1540861200,14.49628,14.53137,14.47518,14.51308,,,,,,0,0,0,0,0,,,,
1540875600,14.51308,14.51484,14.41322,14.44049,,,,,,0,0,0,0,0,,,,
1540890000,14.44049,14.45178,14.37934,14.4484,,,,,,0,0,0,0,0,,,,
1540904400,14.4484,14.51012,14.43556,14.4593,,,,,,0,0,0,0,0,,,,
1540918800,14.4593,14.48892,14.45068,14.4705,,,,,,0,0,0,0,0,,,,
1540933200,14.4705,14.48474,14.441,14.44144,,,,,,0,0,0,0,0,,,,
1540947600,14.44144,14.44722,14.36077,14.38689,,,,,,0,0,0,0,0,,,,
