lane_id,symbol,period,strategy,data_source,d1_low_trap_source,d1_low_trap_signal_time,d1_low_trap_age_days,signal_time,signal_time_tv,entry_time,entry_time_tv,entry,signal_close,stop,target,shelf_high,shelf_low,exit_time,exit_time_tv,exit_reason,r_after_cost,param_target_basis,pair_key,v_low_time,v_start_time
B07_DTS_TRAP_SHELF,GBPJPY,Research_2015_2024,selected_CURRENT_A30_180_SIGADX30,tv_oanda,CLOSEFAIL_L120_W6_BODY_RR15,2016-07-11,114.54166666666667,2016-11-04 13:00:00,2016-11-04 22:00:00,2016-11-04 17:00:00,2016-11-05 02:00:00,129.0925,129.0925,127.8563016636958,130.9467975044563,128.897,128.0085,2016-11-09 02:00:00,2016-11-09 11:00:00,SL,-1.0161786336485366,entry,5960-5971,2016-11-03 01:00:00,2016-11-01 05:00:00
B07_DTS_TRAP_SHELF,GBPJPY,Research_2015_2024,selected_CURRENT_A30_180_SIGADX30,tv_oanda,CLOSEFAIL_L120_W6_BODY_RR15,2018-03-05,115.20833333333333,2018-07-05 05:00:00,2018-07-05 14:00:00,2018-07-05 09:00:00,2018-07-05 18:00:00,146.432,146.432,145.45789706308844,147.8931544053673,146.37,145.572,2018-07-11 13:00:00,2018-07-11 22:00:00,TP,1.479468288984537,entry,8513-8530,2018-06-28 13:00:00,2018-06-25 17:00:00
B07_DTS_TRAP_SHELF,GBPJPY,Research_2015_2024,selected_CURRENT_A30_180_SIGADX30,tv_oanda,CLOSEFAIL_L120_W6_BODY_RR15,2024-08-08,56.708333333333336,2024-10-09 09:00:00,2024-10-09 18:00:00,2024-10-09 13:00:00,2024-10-09 22:00:00,194.818,194.817,193.2428765250687,197.18068521239695,194.596,193.44,2024-10-23 01:00:00,2024-10-23 10:00:00,TP,1.48730258273824,entry,18283-18290,2024-10-04 05:00:00,2024-10-03 01:00:00
