datetime,open_pips,high_pips,low_pips,close_pips
2014-03-09 20:00:00,-21.399999999999864,-3.699999999999193,-1.099999999999568,4.999999999999716
2014-03-10 00:00:00,4.999999999999716,15.050000000000807,-0.7000000000005002,6.099999999999284
2014-03-10 04:00:00,6.099999999999284,-12.800000000000011,-0.15000000000071623,-18.000000000000682
2014-03-10 08:00:00,-17.900000000000205,0.05000000000023874,-16.400000000000148,4.900000000000659
2014-03-10 12:00:00,4.900000000000659,-0.24999999999977263,-0.05000000000023874,-5.349999999999966
2014-03-10 16:00:00,-5.5499999999995,0.6000000000000227,0.49999999999954525,-3.2000000000010687
2014-03-10 20:00:00,-3.100000000000591,-2.899999999999636,-1.8000000000000682,-0.349999999998829
2014-03-11 00:00:00,-0.349999999998829,-0.04999999999881766,3.6000000000001364,4.049999999999443
2014-03-11 04:00:00,4.14999999999992,-0.14999999999929514,-0.05000000000023874,-11.200000000000898
2014-03-11 08:00:00,-11.200000000000898,-0.3500000000002501,-4.649999999999466,6.150000000000944
2014-03-11 12:00:00,6.150000000000944,0.7499999999993179,21.95000000000107,8.750000000000568
2014-03-11 16:00:00,8.550000000001035,8.749999999999147,-0.05000000000023874,-4.599999999999227
2014-03-11 20:00:00,-4.699999999999704,2.1000000000000796,-0.14999999999929514,-4.400000000001114
2014-03-12 00:00:00,-4.400000000001114,0.0,-1.2500000000002842,2.7999999999991587
2014-03-12 04:00:00,2.7999999999991587,5.150000000000432,-0.15000000000071623,1.6000000000005343
2014-03-12 08:00:00,1.7000000000010118,10.000000000000853,3.0500000000003524,8.650000000000091
2014-03-12 12:00:00,8.749999999999147,-0.0999999999990564,-0.49999999999954525,-0.40000000000048885
2014-03-12 16:00:00,-0.40000000000048885,0.15000000000071623,0.0999999999990564,-5.200000000000671
2014-03-12 20:00:00,-5.299999999999727,-2.049999999999841,-1.100000000000989,3.100000000000591
2014-03-13 00:00:00,3.0000000000001137,4.349999999999454,-0.0999999999990564,-5.749999999999034
2014-03-13 04:00:00,-5.5499999999995,1.649999999999352,7.9999999999998295,10.499999999998977
2014-03-13 08:00:00,10.499999999998977,-12.049999999999272,-3.499999999999659,-5.649999999999977
2014-03-13 12:00:00,-5.750000000000455,-0.15000000000071623,47.49999999999943,40.099999999999625
2014-03-13 16:00:00,40.30000000000058,27.80000000000058,0.0,-23.89999999999901
2014-03-13 20:00:00,-23.799999999999955,0.05000000000023874,-9.799999999999898,0.6000000000000227
2014-03-14 00:00:00,0.40000000000048885,-0.30000000000001137,0.0,-0.24999999999977263
2014-03-14 04:00:00,-0.24999999999977263,-3.149999999999409,-0.20000000000095497,10.550000000000637
2014-03-14 08:00:00,10.649999999999693,11.45000000000067,14.650000000000318,3.09999999999917
2014-03-14 12:00:00,3.1999999999996476,-0.30000000000001137,-0.24999999999977263,-0.9000000000000341
2014-03-14 16:00:00,-1.099999999999568,-0.24999999999977263,0.10000000000047748,-5.449999999999022
2014-03-16 20:00:00,-9.250000000000114,-2.750000000000341,-0.549999999999784,-4.699999999999704
2014-03-17 00:00:00,-4.800000000000182,-0.10000000000047748,-0.3500000000002501,5.450000000000443
2014-03-17 04:00:00,5.450000000000443,-15.149999999999864,-0.10000000000047748,-20.000000000000284
2014-03-17 08:00:00,-20.000000000000284,-0.2500000000011937,-10.80000000000041,10.550000000000637
2014-03-17 12:00:00,10.550000000000637,-0.24999999999977263,0.10000000000047748,-1.7499999999998295
2014-03-17 16:00:00,-1.7499999999998295,-0.8499999999997954,-0.05000000000023874,-1.9000000000005457
2014-03-17 20:00:00,-1.8000000000000682,-2.549999999999386,-3.999999999999204,9.100000000000819
2014-03-18 00:00:00,9.100000000000819,8.050000000000068,-0.15000000000071623,-6.299999999998818
2014-03-18 04:00:00,-6.299999999998818,-0.15000000000071623,16.400000000000148,16.949999999999932
2014-03-18 08:00:00,16.949999999999932,-0.20000000000095497,-0.14999999999929514,18.999999999999773
