time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1357599600,1645.3,1652.79,1644.75,1650.198,,,,,,0,0,0,0,0,,,,
1357614000,1650.198,1651.15,1646.65,1648.41,,,,,,0,0,0,0,0,,,,
1357628400,1648.41,1654.374,1647.3,1653.59,,,,,,0,0,0,0,0,,,,
1357642800,1653.59,1658.82,1650.29,1654.86,,,,,,0,0,0,0,0,,,,
1357657200,1654.86,1662.49,1652.28,1661.89,,,,,,0,0,0,0,0,,,,
1357671600,1661.89,1661.99,1657.739,1658.89,,,,,,0,0,0,0,0,,,,
1357686000,1659.25,1661.29,1657.24,1658.49,,,,,,0,0,0,0,0,,,,
1357700400,1658.49,1663.867,1658.19,1662.29,,,,,,0,0,0,0,0,,,,
1357714800,1662.29,1665.79,1660.7,1662.89,,,,,,0,0,0,0,0,,,,
1357729200,1662.89,1664.539,1655.86,1656.89,,,,,,0,0,0,0,0,,,,
1357743600,1656.89,1659.39,1651.29,1655.39,,,,,,0,0,0,0,0,,,,
1357758000,1655.39,1658.09,1655.185,1657.42,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357772400,1657.35,1658.442,1653.74,1656.69,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357786800,1656.69,1660.59,1655.79,1659.39,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357801200,1659.39,1663.41,1658.59,1661.512,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357815600,1661.512,1675.99,1658.89,1674.94,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357830000,1674.94,1678.73,1673.129,1677.99,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357844400,1677.99,1678.09,1672.687,1674.95,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357858800,1672.05,1676.19,1670.964,1672.99,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357873200,1672.99,1674.69,1670.88,1672.49,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357887600,1672.49,1673.797,1668.53,1669.19,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357902000,1669.19,1676.79,1655.49,1657.91,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357916400,1657.91,1662.29,1653.29,1659.89,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1357930800,1659.89,1663.89,1659.09,1662.69,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1358118000,1662.57,1667.77,1659.2,1665.42,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1358132400,1665.42,1667.75,1663.286,1667.447,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1358146800,1667.447,1669.966,1666.482,1668.08,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1358161200,1668.08,1674.74,1663.97,1666.37,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1358175600,1666.37,1669.88,1664.128,1668.15,1660.241,1625.692,1694.79,,,0,0,0,0,0,,,,
1358190000,1668.15,1669.473,1666.11,1667.54,,,,,,0,0,0,0,0,,,,
1358204400,1664.95,1671.997,1664.95,1671.5,,,,,,0,0,0,0,0,,,,
1358218800,1671.5,1675.44,1669.81,1671.81,,,,,,0,0,0,0,0,,,,
1358233200,1671.81,1683.78,1671.2,1680.76,,,,,,0,0,0,0,0,,,,
1358247600,1680.76,1684.559,1675.765,1679.18,,,,,,0,0,0,0,0,,,,
1358262000,1679.18,1685.02,1679.071,1681.48,,,,,,0,0,0,0,0,,,,
1358276400,1681.48,1682.43,1677.889,1679.02,,,,,,0,0,0,0,0,,,,
1358290800,1678.1,1684.43,1677.85,1682.718,,,,,,0,0,0,0,0,,,,
1358305200,1682.718,1684.633,1680.596,1684.07,,,,,,0,0,0,0,0,,,,
1358319600,1684.07,1684.196,1677.1,1678.69,,,,,,0,0,0,0,0,,,,
1358334000,1678.69,1680.725,1673.21,1675.952,,,,,,0,0,0,0,0,,,,
1358348400,1675.952,1683.53,1675.393,1681.57,,,,,,0,0,0,0,0,,,,
1358362800,1681.57,1682.08,1679.169,1679.64,,,,,,0,0,0,0,0,,,,
1358377200,1679.4,1680.763,1678.67,1679.4,,,,,,0,0,0,0,0,,,,
1358391600,1679.4,1679.9,1676.38,1679.51,,,,,,0,0,0,0,0,,,,
1358406000,1679.51,1683.77,1679.18,1683.22,,,,,,0,0,0,0,0,,,,
1358420400,1683.22,1683.543,1666.564,1672.8,,,,,,0,0,0,0,0,,,,
1358434800,1672.8,1697.397,1672.35,1689.92,,,,,,0,0,0,0,0,,,,
1358449200,1689.92,1691.32,1686.605,1687.33,,,,,,0,0,0,0,0,,,,
1358463600,1685.9,1689.16,1685.16,1688.61,,,,,,0,0,0,0,0,,,,
1358478000,1688.61,1691.93,1687.42,1690.89,,,,,,0,0,0,0,0,,,,
1358492400,1690.89,1693.42,1688.466,1690.058,,,,,,0,0,0,0,0,,,,
1358506800,1690.058,1695.16,1686.955,1690.96,,,,,,0,0,0,0,0,,,,
1358521200,1690.96,1690.98,1685.44,1686.348,,,,,,0,0,0,0,0,,,,
1358535600,1686.348,1686.38,1683.556,1684.29,,,,,,0,0,0,0,0,,,,
1358722800,1683.8,1691.093,1683.8,1689.729,,,,,,0,0,0,0,0,,,,
1358737200,1689.729,1690.97,1688.62,1689.14,,,,,,0,0,0,0,0,,,,
1358751600,1689.14,1691.2,1687.44,1688.408,,,,,,0,0,0,0,0,,,,
1358766000,1688.408,1690.4,1685.698,1687.68,,,,,,0,0,0,0,0,,,,
1358780400,1687.68,1689.72,1687.33,1689.35,,,,,,0,0,0,0,0,,,,
1358794800,1689.35,1689.95,1688.95,1689.85,,,,,,0,0,0,0,0,,,,
1358809200,1689.55,1692.66,1688.4,1691.43,,,,,,0,0,0,0,0,,,,
1358823600,1691.43,1694.33,1690.676,1694.018,,,,,,0,0,0,0,0,,,,
1358838000,1694.018,1694.225,1690.596,1692.41,,,,,,0,0,0,0,0,,,,
1358852400,1692.41,1693.7,1686.58,1690.4,,,,,,0,0,0,0,0,,,,
1358866800,1690.4,1695.99,1689.283,1693.4,,,,,,0,0,0,0,0,,,,
1358881200,1693.4,1694.691,1690.27,1692.34,,,,,,0,0,0,0,0,,,,
1358895600,1691.3,1694.86,1690.4,1692.7,,,,,,0,0,0,0,0,,,,
1358910000,1692.7,1693.72,1691.23,1692.7,,,,,,0,0,0,0,0,,,,
1358924400,1692.7,1692.75,1690.37,1691.95,,,,,,0,0,0,0,0,,,,
1358938800,1691.95,1694.99,1691.54,1692.099,,,,,,0,0,0,0,0,,,,
1358953200,1692.099,1692.172,1683.37,1686.69,,,,,,0,0,0,0,0,,,,
1358967600,1686.69,1686.99,1684.49,1685.74,,,,,,0,0,0,0,0,,,,
1358982000,1683.6,1686.09,1681.49,1683.62,,,,,,0,0,0,0,0,,,,
1358996400,1683.62,1683.9,1677.42,1679.89,,,,,,0,0,0,0,0,,,,
1359010800,1679.89,1683.05,1675.48,1677.04,,,,,,0,0,0,0,0,,,,
1359025200,1677.04,1679.27,1664.66,1667.71,,,,,,0,0,0,0,0,,,,
1359039600,1667.71,1675.01,1665.8,1667.89,,,,,,0,0,0,0,0,,,,
1359054000,1667.89,1669.79,1667.059,1667.7,,,,,,0,0,0,0,0,,,,
1359068400,1666.5,1669.09,1663.294,1667.86,,,,,,0,0,0,0,0,,,,
1359082800,1667.86,1671.84,1667.1,1671.39,,,,,,0,0,0,0,0,,,,
1359097200,1671.39,1672.15,1667.53,1669.29,,,,,,0,0,0,0,0,,,,
1359111600,1669.29,1670.79,1655.81,1657.8,,,,,,0,0,0,0,0,,,,
1359126000,1657.8,1663.03,1656.6,1657.99,,,,,,0,0,0,0,0,,,,
1359140400,1657.99,1660.04,1657.03,1658.85,,,,,,0,0,0,0,0,,,,
1359327600,1658.48,1661.2,1657.72,1659.37,,,,,,0,0,0,0,0,,,,
1359342000,1659.37,1662.23,1658.7,1661.71,,,,,,0,0,0,0,0,,,,
1359356400,1661.71,1662.05,1653.41,1653.51,,,,,,0,0,0,0,0,,,,
1359370800,1653.51,1658.6,1651.85,1654.71,,,,,,0,0,0,0,0,,,,
1359385200,1654.71,1659.83,1652.69,1655.11,,,,,,0,0,0,0,0,,,,
1359399600,1655.11,1656.16,1653.5,1655.5,,,,,,0,0,0,0,0,,,,
1359414000,1654.35,1660.2,1654.2,1659.5,,,,,,0,0,0,0,0,,,,
1359428400,1659.5,1663.41,1658.69,1662.45,,,,,,0,0,0,0,0,,,,
1359442800,1662.45,1664.73,1660.19,1660.5,,,,,,0,0,0,0,0,,,,
1359457200,1660.5,1666.05,1660.29,1663.19,,,,,,0,0,0,0,0,,,,
1359471600,1663.19,1664.86,1659.6,1662.65,,,,,,0,0,0,0,0,,,,
1359486000,1662.65,1664.59,1662.45,1663.75,,,,,,0,0,0,0,0,,,,
1359500400,1663.45,1665,1662.89,1664.35,,,,,,0,0,0,0,0,,,,
1359514800,1664.35,1668.1,1663.85,1667.65,,,,,,0,0,0,0,0,,,,
1359529200,1667.65,1668.85,1665.15,1666.15,,,,,,0,0,0,0,0,,,,
1359543600,1666.15,1680.94,1662.7,1677.45,,,,,,0,0,0,0,0,,,,
1359558000,1677.45,1683.02,1676.5,1679.1,,,,,,0,0,0,0,0,,,,
1359572400,1679.1,1684.05,1673.6,1676.88,,,,,,0,0,0,0,0,,,,
1359586800,1676.19,1680.05,1673.15,1679.65,,,,,,0,0,0,0,0,,,,
1359601200,1679.65,1680.7,1678.05,1678.29,,,,,,0,0,0,0,0,,,,
1359615600,1678.29,1678.29,1674.11,1674.8,,,,,,0,0,0,0,0,,,,
1359630000,1674.8,1677.5,1661.28,1662.41,,,,,,0,0,0,0,0,,,,
1359644400,1662.41,1666.1,1657.79,1661.5,,,,,,0,0,0,0,0,,,,
1359658800,1661.5,1664.89,1660.45,1663.55,,,,,,0,0,0,0,0,,,,
1359673200,1662.75,1664.59,1660.1,1662.2,,,,,,0,0,0,0,0,,,,
1359687600,1662.2,1664,1660.25,1663.6,,,,,,0,0,0,0,0,,,,
1359702000,1663.6,1666.05,1663.05,1665.3,,,,,,0,0,0,0,0,,,,
1359716400,1665.3,1682.1,1661.85,1670.66,,,,,,0,0,0,0,0,,,,
1359730800,1670.66,1674.04,1661.93,1670.1,,,,,,0,0,0,0,0,,,,
1359745200,1670.1,1671.19,1666.57,1667.29,,,,,,0,0,0,0,0,,,,
1359932400,1666.99,1673.15,1664.91,1671.65,,,,,,0,0,0,0,0,,,,
1359946800,1671.65,1672.85,1669.86,1670.3,,,,,,0,0,0,0,0,,,,
1359961200,1670.3,1671.04,1662.88,1664.75,,,,,,0,0,0,0,0,,,,
1359975600,1664.75,1668.91,1661.32,1666.86,,,,,,0,0,0,0,0,,,,
1359990000,1666.86,1677.5,1665.8,1674.53,,,,,,0,0,0,0,0,,,,
1360004400,1674.53,1675,1672.76,1674.2,,,,,,0,0,0,0,0,,,,
1360018800,1672.75,1674.8,1670.51,1673.69,,,,,,0,0,0,0,0,,,,
1360033200,1673.69,1676.85,1673,1676.5,,,,,,0,0,0,0,0,,,,
1360047600,1676.5,1678.66,1672.52,1677.8,,,,,,0,0,0,0,0,,,,
1360062000,1677.8,1685.55,1671.75,1673.55,,,,,,0,0,0,0,0,,,,
1360076400,1673.55,1675.85,1666.6,1671.35,,,,,,0,0,0,0,0,,,,
1360090800,1671.35,1673.35,1671.35,1672.8,,,,,,0,0,0,0,0,,,,
1360105200,1671.6,1674.99,1671.15,1673.5,,,,,,0,0,0,0,0,,,,
1360119600,1673.5,1674.1,1671.75,1673,,,,,,0,0,0,0,0,,,,
1360134000,1673,1673.07,1668.25,1668.42,,,,,,0,0,0,0,0,,,,
1360148400,1668.42,1679.55,1668.37,1675.11,,,,,,0,0,0,0,0,,,,
1360162800,1675.11,1679.8,1673.75,1676.66,,,,,,0,0,0,0,0,,,,
1360177200,1676.66,1678.3,1676.16,1677.45,,,,,,0,0,0,0,0,,,,
1360191600,1675.9,1679,1675.9,1677.55,,,,,,0,0,0,0,0,,,,
1360206000,1677.55,1681.25,1677.49,1678.3,,,,,,0,0,0,0,0,,,,
1360220400,1678.3,1678.8,1675.05,1676.8,,,,,,0,0,0,0,0,,,,
1360234800,1676.8,1680.35,1663.27,1666.68,,,,,,0,0,0,0,0,,,,
1360249200,1666.68,1683.11,1665.78,1672.3,,,,,,0,0,0,0,0,,,,
1360263600,1672.3,1672.97,1670.8,1671.45,,,,,,0,0,0,0,0,,,,
1360278000,1668.5,1672.85,1667.85,1672.3,,,,,,0,0,0,0,0,,,,
1360292400,1672.3,1672.45,1670.75,1672.05,,,,,,0,0,0,0,0,,,,
1360306800,1672.05,1673.59,1668.85,1670.35,,,,,,0,0,0,0,0,,,,
1360321200,1670.35,1671.65,1665.1,1667.35,,,,,,0,0,0,0,0,,,,
1360335600,1667.35,1673.59,1665.5,1667.95,,,,,,0,0,0,0,0,,,,
1360350000,1667.95,1669.02,1667.4,1667.4,,,,,,0,0,0,0,0,,,,
1360537200,1666.16,1669.13,1666.16,1667.5,,,,,,0,0,0,0,0,,,,
1360551600,1667.5,1669.56,1666.75,1667.88,,,,,,0,0,0,0,0,,,,
1360566000,1667.88,1668.23,1659.58,1660.59,,,,,,0,0,0,0,0,,,,
1360580400,1660.59,1662.1,1643.69,1649.5,,,,,,0,0,0,0,0,,,,
1360594800,1649.5,1652.604,1645.054,1648.064,,,,,,0,0,0,0,0,,,,
1360609200,1648.064,1651.09,1647.68,1647.88,,,,,,0,0,0,0,0,,,,
1360623600,1647.89,1648.61,1642.51,1644.05,,,,,,0,0,0,0,0,,,,
1360638000,1644.05,1647.45,1642.96,1646.42,,,,,,0,0,0,0,0,,,,
1360652400,1646.42,1646.81,1639.09,1641.95,,,,,,0,0,0,0,0,,,,
1360666800,1641.95,1650.29,1641.4,1646.51,,,,,,0,0,0,0,0,,,,
1360681200,1646.51,1653.31,1646.4,1648.6,,,,,,0,0,0,0,0,,,,
1360695600,1648.6,1652.04,1648.6,1651.1,,,,,,0,0,0,0,0,,,,
1360710000,1651.1,1653.41,1650.743,1652.91,,,,,,0,0,0,0,0,,,,
1360724400,1652.91,1653.37,1649.25,1649.55,,,,,,0,0,0,0,0,,,,
1360738800,1649.55,1649.6,1646.15,1647.05,,,,,,0,0,0,0,0,,,,
1360753200,1647.05,1654.2,1645.05,1646.99,,,,,,0,0,0,0,0,,,,
1360767600,1646.99,1648.1,1641.11,1641.26,,,,,,0,0,0,0,0,,,,
1360782000,1641.26,1643.35,1640.55,1642.45,,,,,,0,0,0,0,0,,,,
1360796400,1642.2,1645.05,1641.7,1644.65,,,,,,0,0,0,0,0,,,,
1360810800,1644.65,1646.2,1643.15,1643.2,,,,,,0,0,0,0,0,,,,
1360825200,1643.2,1645.76,1640.74,1643.61,,,,,,0,0,0,0,0,,,,
1360839600,1643.61,1649.91,1636.65,1646.21,,,,,,0,0,0,0,0,,,,
1360854000,1646.21,1649.18,1632.82,1634.9,,,,,,0,0,0,0,0,,,,
1360868400,1634.9,1637.35,1633.7,1634.75,,,,,,0,0,0,0,0,,,,
1360882800,1634.05,1636.15,1630.24,1633.4,,,,,,0,0,0,0,0,,,,
1360897200,1633.4,1634.9,1631.8,1632.3,,,,,,0,0,0,0,0,,,,
1360911600,1632.3,1634.27,1625.79,1626.75,,,,,,0,0,0,0,0,,,,
1360926000,1626.75,1628.9,1608.3,1610.92,,,,,,0,0,0,0,0,,,,
1360940400,1610.92,1612.9,1597.1,1606.4,,,,,,0,0,0,0,0,,,,
1360954800,1606.4,1609.85,1603.77,1609.5,,,,,,0,0,0,0,0,,,,
1361142000,1609.8,1618.9,1608.89,1616.95,,,,,,0,0,0,0,0,,,,
1361156400,1616.95,1617.2,1611.63,1614.05,,,,,,0,0,0,0,0,,,,
1361170800,1614.05,1617.45,1609,1610.35,,,,,,0,0,0,0,0,,,,
1361185200,1610.35,1612.97,1609.85,1611.3,,,,,,0,0,0,0,0,,,,
1361199600,1611.3,1611.49,1607.12,1609.3,,,,,,0,0,0,0,0,,,,
1361214000,1609.3,1609.8,1608.7,1609.2,,,,,,0,0,0,0,0,,,,
1361228400,1609.05,1615.15,1609.05,1614.88,,,,,,0,0,0,0,0,,,,
1361242800,1614.88,1615.05,1612.7,1613.75,,,,,,0,0,0,0,0,,,,
1361257200,1613.75,1614.89,1611.35,1612.28,,,,,,0,0,0,0,0,,,,
1361271600,1612.28,1614.43,1606.44,1607.05,,,,,,0,0,0,0,0,,,,
1361286000,1607.05,1608.6,1600.75,1604,,,,,,0,0,0,0,0,,,,
1361300400,1604,1605.89,1603.04,1605.05,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361314800,1603.5,1609.5,1603.5,1608.19,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361329200,1608.19,1608.9,1606.18,1608.87,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361343600,1608.87,1608.9,1593.09,1594.35,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361358000,1594.35,1595.56,1585.05,1588.29,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361372400,1588.29,1588.91,1576.65,1579.45,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361386800,1579.45,1579.45,1558.53,1564.4,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361401200,1564.05,1571.4,1555,1562.1,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361415600,1562.1,1569.17,1559.25,1568.8,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361430000,1568.8,1571.4,1563.8,1566.72,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361444400,1566.72,1577.97,1566.15,1573.95,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361458800,1573.95,1584.79,1573.9,1577.25,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361473200,1577.25,1577.75,1574.15,1576.2,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361487600,1575.45,1582.1,1575.45,1581.5,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361502000,1581.5,1587.19,1581.15,1585.25,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361516400,1585.25,1585.8,1579.4,1582.65,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361530800,1582.65,1582.65,1570,1574.5,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361545200,1574.5,1578.78,1571.41,1573.25,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361559600,1573.25,1580.85,1573.2,1580.3,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361746800,1581.749,1584.85,1575.15,1583.55,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361761200,1583.55,1587,1582.55,1585.5,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361775600,1585.5,1593.81,1584.82,1593.589,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361790000,1593.589,1594.379,1585.16,1588.76,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361804400,1588.76,1591.98,1584.1,1589.44,1641.3249999999998,1597.1,1685.55,,,0,0,0,0,0,,,,
1361818800,1589.44,1596.909,1588.34,1593.2,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361833200,1591.5,1598.3,1591.5,1597.1,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361847600,1597.1,1597.1,1590.95,1592.5,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361862000,1592.5,1602.1,1587.82,1590.55,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361876400,1590.55,1598.91,1590.25,1594.45,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361890800,1594.45,1620.09,1584.39,1616.95,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361905200,1616.95,1617.4,1612.13,1613.57,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361919600,1613.2,1614.69,1611.33,1611.67,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361934000,1611.67,1613.57,1609.3,1610.11,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361948400,1610.11,1612.6,1606,1608.1,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361962800,1608.1,1610.97,1602.54,1603.6,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361977200,1603.6,1607.5,1593.52,1595.9,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1361991600,1595.9,1598.6,1592.25,1597.2,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1362006000,1594.05,1599.4,1594.05,1599.35,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1362020400,1599.35,1602.6,1596.24,1599.93,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1362034800,1599.93,1602.95,1587.77,1588.65,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1362049200,1588.65,1596.85,1585.9,1587.89,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1362063600,1587.89,1590.3,1575.02,1577.75,1620.275,1555,1685.55,,,0,0,0,0,0,,,,
1362078000,1577.75,1581.16,1575.03,1579.52,,,,,,0,0,0,0,0,,,,
1362092400,1578.1,1583.48,1578.1,1580.75,,,,,,0,0,0,0,0,,,,
1362106800,1580.75,1582.04,1576.88,1581.05,,,,,,0,0,0,0,0,,,,
1362121200,1581.05,1581.5,1564.8,1569.4,,,,,,0,0,0,0,0,,,,
1362135600,1569.4,1587.25,1565.68,1584.3,,,,,,0,0,0,0,0,,,,
1362150000,1584.3,1584.3,1572.39,1573.8,,,,,,0,0,0,0,0,,,,
1362164400,1573.8,1577.31,1573.8,1575.38,,,,,,0,0,0,0,0,,,,
1362351600,1576.11,1584.81,1576.11,1578.85,,,,,,0,0,0,0,0,,,,
1362366000,1578.85,1579.4,1576.29,1578.3,,,,,,0,0,0,0,0,,,,
1362380400,1578.3,1581.54,1572.45,1577.25,,,,,,0,0,0,0,0,,,,
1362394800,1577.25,1580.43,1573.6,1574.7,,,,,,0,0,0,0,0,,,,
1362409200,1574.7,1578.3,1570.45,1573.15,,,,,,0,0,0,0,0,,,,
1362423600,1573.15,1574.65,1569.382,1573.8,,,,,,0,0,0,0,0,,,,
1362438000,1573.1,1578.6,1573.1,1577.05,,,,,,0,0,0,0,0,,,,
1362452400,1577.05,1583.05,1577.05,1582.6,,,,,,0,0,0,0,0,,,,
1362466800,1582.6,1583.95,1579.09,1581.85,,,,,,0,0,0,0,0,,,,
1362481200,1581.85,1586.4,1579.8,1582.93,,,,,,0,0,0,0,0,,,,
1362495600,1582.93,1583.18,1572.05,1576.65,,,,,,0,0,0,0,0,,,,
1362510000,1576.65,1577.95,1574.67,1575.16,,,,,,0,0,0,0,0,,,,
1362524400,1573.8,1580.25,1573.8,1578.89,,,,,,0,0,0,0,0,,,,
1362538800,1578.89,1579.45,1577.05,1577.9,,,,,,0,0,0,0,0,,,,
1362553200,1577.9,1578.91,1573.6,1574.8,,,,,,0,0,0,0,0,,,,
1362567600,1574.8,1578.95,1567.31,1571.4,,,,,,0,0,0,0,0,,,,
1362582000,1571.4,1584.89,1570.98,1577.2,,,,,,0,0,0,0,0,,,,
1362596400,1577.2,1584.89,1576.56,1583.65,,,,,,0,0,0,0,0,,,,
1362610800,1582.7,1585.19,1579.45,1581.91,,,,,,0,0,0,0,0,,,,
1362625200,1581.91,1585.5,1581.59,1584.11,,,,,,0,0,0,0,0,,,,
1362639600,1584.11,1584.6,1578.58,1581.89,,,,,,0,0,0,0,0,,,,
1362654000,1581.89,1585.25,1576.47,1577.1,,,,,,0,0,0,0,0,,,,
1362668400,1577.1,1579.9,1574.93,1577.46,,,,,,0,0,0,0,0,,,,
1362682800,1577.46,1579.1,1575.7,1578.8,,,,,,0,0,0,0,0,,,,
1362697200,1576.75,1580.25,1576.65,1577.45,,,,,,0,0,0,0,0,,,,
1362711600,1577.45,1579.05,1576.2,1578.5,,,,,,0,0,0,0,0,,,,
1362726000,1578.5,1582.45,1576.95,1578.1,,,,,,0,0,0,0,0,,,,
1362740400,1578.1,1579,1561.34,1573.02,,,,,,0,0,0,0,0,,,,
1362754800,1573.02,1583.7,1572.79,1578.27,,,,,,0,0,0,0,0,,,,
1362769200,1578.27,1579.38,1577.53,1578.08,,,,,,0,0,0,0,0,,,,
1362952800,1578.71,1581.4,1575.43,1581.29,,,,,,0,0,0,0,0,,,,
1362967200,1581.29,1581.9,1580.1,1581.5,,,,,,0,0,0,0,0,,,,
1362981600,1581.5,1583.35,1579.1,1579.17,,,,,,0,0,0,0,0,,,,
1362996000,1579.17,1582.05,1576.4,1579.82,,,,,,0,0,0,0,0,,,,
1363010400,1579.82,1581.09,1577.79,1579.76,,,,,,0,0,0,0,0,,,,
1363024800,1579.76,1582,1579.32,1581.45,,,,,,0,0,0,0,0,,,,
1363039200,1580.05,1582.55,1579.97,1582.35,,,,,,0,0,0,0,0,,,,
1363053600,1582.35,1584.5,1581.5,1583.56,,,,,,0,0,0,0,0,,,,
