symbol,data_source,signal_time,signal_time_tv,entry_time,entry_time_tv,entry,signal_close,stop,target,shelf_high,shelf_low,exit_time,exit_time_tv,exit_reason,r_after_cost,pair_key,v_low_time,v_start_time
GBPJPY,tv_oanda,2016-11-04 13:00:00,2016-11-04 22:00:00,2016-11-04 17:00:00,2016-11-05 02:00:00,129.0925,129.0925,127.8563016636958,130.9467975044563,128.897,128.0085,2016-11-09 02:00:00,2016-11-09 11:00:00,SL,-1.0161786336485366,5960-5971,2016-11-03 01:00:00,2016-11-01 05:00:00
GBPJPY,tv_oanda,2018-07-05 05:00:00,2018-07-05 14:00:00,2018-07-05 09:00:00,2018-07-05 18:00:00,146.432,146.432,145.45789706308844,147.8931544053673,146.37,145.572,2018-07-11 13:00:00,2018-07-11 22:00:00,TP,1.479468288984537,8513-8530,2018-06-28 13:00:00,2018-06-25 17:00:00
GBPJPY,tv_oanda,2019-02-19 06:00:00,2019-02-19 15:00:00,2019-02-19 10:00:00,2019-02-19 19:00:00,143.116,143.116,142.38624476353579,144.21063285469637,143.026,142.483,2019-02-19 14:00:00,2019-02-19 23:00:00,TP,1.4725935505487147,9501-9512,2019-02-15 06:00:00,2019-02-13 10:00:00
GBPJPY,tv_oanda,2020-05-25 21:00:00,2020-05-26 06:00:00,2020-05-26 01:00:00,2020-05-26 10:00:00,131.64,131.64,130.83661331919365,132.8450800212095,131.412,130.933,2020-05-26 13:00:00,2020-05-26 22:00:00,TP,1.4751053876323812,11448-11454,2020-05-17 21:00:00,2020-05-14 21:00:00
GBPJPY,tv_oanda,2021-07-23 09:00:00,2021-07-23 18:00:00,2021-07-23 13:00:00,2021-07-23 22:00:00,152.106,152.106,151.13535001017084,153.56197498474373,151.92,151.258,2021-08-16 13:00:00,2021-08-16 22:00:00,SL,-1.0206047496106212,13263-13282,2021-07-20 13:00:00,2021-07-15 09:00:00
GBPJPY,tv_oanda,2024-10-09 09:00:00,2024-10-09 18:00:00,2024-10-09 13:00:00,2024-10-09 22:00:00,194.818,194.817,193.2428765250687,197.17818521239695,194.596,193.44,2024-10-23 01:00:00,2024-10-23 10:00:00,TP,1.4857154055805213,18283-18290,2024-10-04 05:00:00,2024-10-03 01:00:00
GBPJPY,tv_oanda,2025-03-21 01:00:00,2025-03-21 10:00:00,2025-03-21 05:00:00,2025-03-21 14:00:00,193.344,193.344,191.8953352373679,195.51699714394812,193.228,192.062,2025-03-27 09:00:00,2025-03-27 18:00:00,TP,1.4861941834191799,18957-18965,2025-03-13 17:00:00,2025-03-12 09:00:00
GBPJPY,tv_oanda,2026-03-23 09:00:00,2026-03-23 18:00:00,2026-03-23 13:00:00,2026-03-23 22:00:00,212.874,212.871,211.60138708372133,214.77541937441802,212.75,211.758,2026-03-30 05:00:00,2026-03-30 14:00:00,SL,-1.0157156977932185,20537-20542,2026-03-19 13:00:00,2026-03-18 17:00:00
