symbol,mode,year,entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,pnl_r,bars_held
SILVER,conservative,2020,2020-09-21 13:00:00,2020-09-21 14:00:00,short,25.581,26.032954665098192,24.225136004705426,24.225136004705426,1.3558639952945732,2.9999999999999982,0
SILVER,conservative,2020,2020-11-05 20:00:00,2020-11-06 01:00:00,long,25.371,24.97347814270867,26.563565571873983,24.97347814270867,-0.39752185729132705,-0.999999999999998,3
SILVER,conservative,2021,2021-06-16 20:00:00,2021-06-17 16:00:00,short,26.915,27.27959683580224,25.82120949259327,25.82120949259327,1.0937905074067302,2.9999999999999996,18
SILVER,conservative,2021,2021-07-19 02:00:00,2021-07-20 14:00:00,short,25.471,25.688905816466658,24.817282550600027,24.817282550600027,0.6537174493999736,3.0000000000000027,34
SILVER,conservative,2021,2021-08-06 13:00:00,2021-08-08 22:00:00,short,24.252,24.51673037622226,23.45780887133322,23.45780887133322,0.7941911286667782,3.000000000000002,7
SILVER,conservative,2021,2021-11-10 14:00:00,2021-11-10 17:00:00,long,25.072,24.77907861031266,25.950764169062015,24.77907861031266,-0.29292138968733994,-1.000000000000003,2
SILVER,conservative,2022,2022-01-18 13:00:00,2022-01-20 06:00:00,long,23.466,23.21079849073224,24.23160452780328,24.23160452780328,0.7656045278032799,3.0000000000000053,38
SILVER,conservative,2022,2022-10-03 13:00:00,2022-10-10 01:00:00,long,20.179,19.810295415208866,21.2851137543734,19.810295415208866,-0.3687045847911321,-0.999999999999997,102
SILVER,conservative,2022,2022-11-30 23:00:00,2022-12-05 01:00:00,long,22.337,22.01865353273126,23.292039401806214,23.292039401806214,0.9550394018062143,3.000000000000004,47
SILVER,conservative,2023,2023-01-23 14:00:00,2023-01-23 16:00:00,short,22.901,23.234693350000725,21.899919949997823,23.234693350000725,-0.33369335000072553,-0.9999999999999996,1
SILVER,conservative,2023,2023-05-05 01:00:00,2023-05-05 08:00:00,long,26.112,25.87329162316616,26.82812513050151,25.87329162316616,-0.23870837683383783,-1.0000000000000029,6
SILVER,conservative,2023,2023-05-11 13:00:00,2023-05-18 20:00:00,short,24.3,24.635738881332188,23.292783356003444,23.292783356003444,1.007216643996557,2.9999999999999982,121
SILVER,conservative,2023,2023-10-20 14:00:00,2023-10-20 16:00:00,long,23.654,23.34158733895591,24.591237983132263,23.34158733895591,-0.31241266104408894,-1.0000000000000022,1
SILVER,conservative,2024,2024-02-13 15:00:00,2024-02-14 16:00:00,short,22.025,22.289858974440637,21.230423076678083,22.289858974440637,-0.26485897444063866,-0.9999999999999991,23
SILVER,conservative,2024,2024-03-04 14:00:00,2024-03-05 13:00:00,long,23.487,23.27912396315032,24.110628110549037,24.110628110549037,0.6236281105490384,2.999999999999993,21
SILVER,conservative,2024,2024-07-05 13:00:00,2024-07-08 16:00:00,long,30.916,30.542420926934884,32.036737219195345,30.542420926934884,-0.37357907306511606,-1.0000000000000007,25
SILVER,conservative,2024,2024-08-19 14:00:00,2024-08-22 14:00:00,long,29.347,29.003159074725225,30.37852277582433,29.003159074725225,-0.34384092527477605,-0.9999999999999999,68
SILVER,conservative,2024,2024-10-18 17:00:00,2024-10-22 10:00:00,long,33.095,32.661050281754726,34.39684915473581,34.39684915473581,1.3018491547358124,3.0000000000000053,38
SILVER,conservative,2024,2024-11-06 13:00:00,2024-11-07 14:00:00,short,31.04,31.670784703600923,29.147645889197232,31.670784703600923,-0.6307847036009235,-1.0000000000000027,23
SILVER,conservative,2024,2024-12-18 20:00:00,2024-12-23 06:00:00,short,29.46,29.772080487777945,28.523758536666165,29.772080487777945,-0.31208048777794417,-0.9999999999999952,54
XAUUSD,relaxed,2015,2015-02-06 13:00:00,2015-02-11 14:00:00,short,1246.638,1252.8107706645653,1228.1196880063037,1228.1196880063037,18.518311993696216,3.0000000000000044,69
XAUUSD,relaxed,2015,2015-02-17 14:00:00,2015-02-19 02:00:00,short,1210.479,1216.4718800130686,1192.5003599607944,1216.4718800130686,-5.992880013068543,-0.9999999999999964,35
XAUUSD,relaxed,2015,2015-03-06 13:00:00,2015-03-06 17:00:00,short,1182.283,1187.6503756166014,1166.180873150195,1166.180873150195,16.10212684980479,3.0000000000000213,3
XAUUSD,relaxed,2015,2015-03-10 03:00:00,2015-03-10 11:00:00,short,1161.511,1165.5019924076646,1149.5380227770063,1165.5019924076646,-3.990992407664635,-1.000000000000027,7
XAUUSD,relaxed,2015,2015-04-24 13:00:00,2015-04-27 11:00:00,short,1182.139,1186.3200108073727,1169.5959675778813,1186.3200108073727,-4.181010807372786,-0.9999999999999784,20
XAUUSD,relaxed,2015,2015-04-28 14:00:00,2015-04-29 06:00:00,long,1213.099,1208.295817255209,1227.5085482343727,1208.295817255209,-4.803182744791002,-1.0000000000000215,15
XAUUSD,relaxed,2015,2015-05-13 14:00:00,2015-05-18 06:00:00,long,1214.232,1208.6165056927998,1231.0784829216002,1231.0784829216002,16.846482921600227,2.9999999999999907,62
XAUUSD,relaxed,2015,2015-07-02 06:00:00,2015-07-02 12:00:00,short,1165.469,1168.1144381025242,1157.5326856924278,1157.5326856924278,7.936314307572275,3.000000000000022,5
XAUUSD,relaxed,2015,2015-07-07 13:00:00,2015-07-08 13:00:00,short,1156.288,1160.2172699551954,1144.5001901344137,1160.2172699551954,-3.929269955195423,-1.0000000000000004,22
XAUUSD,relaxed,2015,2015-08-19 13:00:00,2015-08-20 03:00:00,long,1127.089,1123.0213086497079,1139.2920740508762,1139.2920740508762,12.20307405087624,2.9999999999999907,13
XAUUSD,relaxed,2015,2015-09-09 13:00:00,2015-09-09 16:00:00,short,1111.289,1114.5522421471574,1101.4992735585279,1101.4992735585279,9.789726441472112,3.000000000000002,2
XAUUSD,relaxed,2015,2015-09-11 13:00:00,2015-09-11 16:00:00,short,1100.238,1104.024570168537,1088.8782894943897,1104.024570168537,-3.786570168536855,-1.0000000000000155,2
XAUUSD,relaxed,2015,2015-09-24 13:00:00,2015-09-25 02:00:00,long,1152.832,1148.2259623310508,1166.650113006848,1148.2259623310508,-4.606037668949284,-0.9999999999999956,11
XAUUSD,relaxed,2015,2015-10-14 01:00:00,2015-10-14 09:00:00,long,1173.479,1168.904668681294,1187.2019939561185,1168.904668681294,-4.574331318706072,-0.999999999999978,7
XAUUSD,relaxed,2015,2015-10-28 18:00:00,2015-10-29 06:00:00,short,1155.889,1162.5211249648887,1135.9926251053337,1162.5211249648887,-6.632124964888817,-1.0000000000000067,10
XAUUSD,relaxed,2015,2015-11-17 16:00:00,2015-11-17 19:00:00,short,1066.148,1071.281881010015,1050.7463569699548,1071.281881010015,-5.133881010015102,-1.000000000000013,2
XAUUSD,relaxed,2016,2016-01-26 01:00:00,2016-01-26 18:00:00,long,1109.759,1106.1760105766734,1120.5079682699798,1120.5079682699798,10.748968269979741,2.999999999999996,16
XAUUSD,relaxed,2016,2016-02-11 00:00:00,2016-02-11 11:00:00,long,1208.329,1200.8580982004066,1230.7417053987797,1230.7417053987797,22.412705398779735,2.999999999999995,10
XAUUSD,relaxed,2016,2016-03-03 15:00:00,2016-03-04 09:00:00,long,1253.869,1247.5823473742778,1272.728957877166,1272.728957877166,18.859957877166153,3.0000000000000173,16
XAUUSD,relaxed,2016,2016-04-10 22:00:00,2016-04-12 08:00:00,long,1244.979,1239.3669428783523,1261.8151713649434,1261.8151713649434,16.83617136494331,3.000000000000007,32
XAUUSD,relaxed,2016,2016-04-29 01:00:00,2016-04-29 15:00:00,long,1273.921,1267.855571543025,1292.1172853709254,1292.1172853709254,18.196285370925352,3.000000000000013,13
XAUUSD,relaxed,2016,2016-05-27 02:00:00,2016-05-27 03:00:00,short,1213.439,1218.0769807658005,1199.5250577025988,1218.0769807658005,-4.637980765800421,-1.0000000000000022,0
XAUUSD,relaxed,2016,2016-06-23 20:00:00,2016-06-23 22:00:00,short,1251.161,1257.7620796498502,1231.3577610504499,1257.7620796498502,-6.601079649850135,-1.0000000000000075,0
XAUUSD,relaxed,2016,2016-06-24 03:00:00,2016-06-24 04:00:00,long,1336.831,1318.1632450723905,1392.8342647828285,1318.1632450723905,-18.667754927609394,-0.9999999999999939,0
XAUUSD,relaxed,2016,2016-07-05 22:00:00,2016-07-07 14:00:00,long,1359.449,1352.9096381411437,1379.0670855765693,1352.9096381411437,-6.5393618588564095,-0.9999999999999998,38
XAUUSD,relaxed,2016,2016-08-29 01:00:00,2016-08-29 15:00:00,short,1316.801,1322.9759519520705,1298.2761441437879,1322.9759519520705,-6.174951952070614,-0.9999999999999907,13
XAUUSD,relaxed,2016,2016-09-06 16:00:00,2016-09-07 23:00:00,long,1346.281,1342.1295344337059,1358.7353966988824,1342.1295344337059,-4.151465566294064,-0.9999999999999882,28
XAUUSD,relaxed,2016,2016-10-25 18:00:00,2016-10-26 10:00:00,long,1275.058,1271.6962774766314,1285.1431675701056,1271.6962774766314,-3.3617225233685986,-1.0000000000000113,14
XAUUSD,relaxed,2016,2016-10-28 17:00:00,2016-10-28 18:00:00,long,1282.579,1277.127139642742,1298.934581071774,1277.127139642742,-5.451860357258056,-1.000000000000009,0
XAUUSD,relaxed,2016,2016-11-23 13:00:00,2016-11-25 01:00:00,short,1195.761,1201.57435310354,1178.32094068938,1178.32094068938,17.440059310619972,2.9999999999999947,31
XAUUSD,relaxed,2016,2016-12-14 19:00:00,2016-12-15 00:00:00,short,1149.588,1154.3690169896875,1135.2449490309375,1135.2449490309375,14.34305096906246,3.0000000000000213,3
XAUUSD,relaxed,2017,2017-02-23 13:00:00,2017-02-24 13:00:00,long,1248.468,1244.8622994330685,1259.2851017007945,1259.2851017007945,10.81710170079441,2.9999999999999716,23
XAUUSD,relaxed,2017,2017-04-07 01:00:00,2017-04-07 17:00:00,long,1264.418,1260.3188487656557,1276.7154537030326,1260.3188487656557,-4.099151234344163,-0.9999999999999827,15
XAUUSD,relaxed,2017,2017-04-11 14:00:00,2017-04-12 20:00:00,long,1272.772,1268.5835908499193,1285.3372274502417,1285.3372274502417,12.565227450241764,3.00000000000001,28
XAUUSD,relaxed,2017,2017-05-01 15:00:00,2017-05-03 14:00:00,short,1259.932,1263.4147374639776,1249.4837876080674,1249.4837876080674,10.448212391932657,3.0000000000000133,44
XAUUSD,relaxed,2017,2017-05-17 13:00:00,2017-05-18 07:00:00,long,1257.968,1253.8880710943656,1270.2077867169032,1253.8880710943656,-4.0799289056344605,-1.0000000000000275,16
XAUUSD,relaxed,2017,2017-05-31 17:00:00,2017-05-31 19:00:00,long,1271.691,1268.2765764144328,1281.9342707567014,1268.2765764144328,-3.4144235855671923,-1.0000000000000224,1
XAUUSD,relaxed,2017,2017-07-07 13:00:00,2017-07-12 00:00:00,short,1215.239,1219.6369676022666,1202.0450971932,1219.6369676022666,-4.39796760226659,-0.9999999999999867,55
XAUUSD,relaxed,2017,2017-07-20 14:00:00,2017-07-24 09:00:00,long,1245.791,1241.8889889069542,1257.4970332791374,1257.4970332791374,11.7060332791375,2.9999999999999765,40
XAUUSD,relaxed,2017,2017-07-26 19:00:00,2017-07-27 14:00:00,long,1261.051,1256.9269088323542,1273.4232735029368,1256.9269088323542,-4.124091167645702,-1.0000000000000155,17
XAUUSD,relaxed,2017,2017-08-28 14:00:00,2017-08-28 22:00:00,long,1303.672,1299.8124743879569,1315.2505768361298,1315.2505768361298,11.578576836129741,2.9999999999999787,6
XAUUSD,relaxed,2017,2017-09-20 18:00:00,2017-09-25 15:00:00,short,1300.982,1306.2257881333055,1285.2506356000836,1306.2257881333055,-5.243788133305543,-1.0000000000000209,65
XAUUSD,relaxed,2017,2017-10-12 03:00:00,2017-10-12 12:00:00,long,1294.919,1291.5416223919942,1305.0511328240177,1291.5416223919942,-3.3773776080058724,-1.0000000000000109,8
XAUUSD,relaxed,2017,2017-11-08 14:00:00,2017-11-08 20:00:00,long,1284.981,1281.4712456731022,1295.5102629806931,1281.4712456731022,-3.5097543268977915,-1.0000000000000118,5
XAUUSD,relaxed,2017,2017-11-17 16:00:00,2017-11-20 14:00:00,long,1289.912,1286.6656050843771,1299.6511847468687,1286.6656050843771,-3.2463949156228864,-0.9999999999999966,20
XAUUSD,relaxed,2017,2017-11-27 13:00:00,2017-11-27 14:00:00,long,1298.318,1295.295103685509,1307.3866889434726,1295.295103685509,-3.0228963144909358,-1.000000000000027,0
XAUUSD,relaxed,2017,2017-11-30 17:00:00,2017-11-30 20:00:00,short,1271.608,1275.5786983625298,1259.6959049124102,1275.5786983625298,-3.9706983625299017,-1.000000000000008,2
XAUUSD,relaxed,2017,2017-12-05 14:00:00,2017-12-07 06:00:00,short,1267.628,1270.8843497715143,1257.8589506854566,1257.8589506854566,9.769049314543281,2.999999999999998,37
XAUUSD,relaxed,2018,2018-01-04 19:00:00,2018-01-05 06:00:00,long,1324.348,1319.7627751616199,1338.1036745151403,1319.7627751616199,-4.5852248383801,-1.000000000000004,9
XAUUSD,relaxed,2018,2018-01-12 04:00:00,2018-01-12 13:00:00,long,1329.452,1326.0886431357233,1339.5420705928302,1326.0886431357233,-3.3633568642767386,-0.99999999999999,8
XAUUSD,relaxed,2018,2018-02-14 18:00:00,2018-02-16 19:00:00,long,1352.619,1345.9553590330052,1372.6099229009844,1345.9553590330052,-6.6636409669947625,-0.9999999999999848,46
XAUUSD,relaxed,2018,2018-02-27 15:00:00,2018-03-01 15:00:00,short,1317.998,1322.618935118646,1304.1351946440618,1304.1351946440618,13.862805355938235,2.999999999999992,45
XAUUSD,relaxed,2018,2018-04-11 14:00:00,2018-04-11 17:00:00,long,1359.002,1354.181428001136,1373.4637159965919,1354.181428001136,-4.8205719988638975,-0.9999999999999766,2
XAUUSD,relaxed,2018,2018-05-21 06:00:00,2018-05-21 12:00:00,short,1283.299,1286.4354509648035,1273.8896471055891,1286.4354509648035,-3.1364509648035437,-0.999999999999985,5
XAUUSD,relaxed,2018,2018-06-15 13:00:00,2018-06-19 12:00:00,short,1283.792,1288.1536841999546,1270.7069474001362,1270.7069474001362,13.08505259986373,3.0000000000000147,44
XAUUSD,relaxed,2018,2018-07-02 15:00:00,2018-07-03 09:00:00,short,1243.689,1246.6324738634594,1234.8585784096224,1246.6324738634594,-2.943473863459303,-1.0000000000000209,16
XAUUSD,relaxed,2018,2018-07-17 13:00:00,2018-07-18 08:00:00,short,1231.769,1235.1631103209374,1221.586669037188,1221.586669037188,10.182330962812102,2.9999999999999725,17
XAUUSD,relaxed,2018,2018-08-27 14:00:00,2018-08-28 14:00:00,long,1210.998,1207.3375749001111,1221.979275299667,1207.3375749001111,-3.6604250998889256,-0.9999999999999752,22
XAUUSD,relaxed,2018,2018-10-26 14:00:00,2018-10-26 16:00:00,long,1243.222,1238.6531111932545,1256.9286664202366,1238.6531111932545,-4.568888806745463,-0.9999999999999899,1
XAUUSD,relaxed,2018,2018-10-31 03:00:00,2018-11-01 06:00:00,short,1217.58,1220.7511314152212,1208.066605754336,1220.7511314152212,-3.1711314152212253,-0.9999999999999792,25
XAUUSD,relaxed,2018,2018-12-06 14:00:00,2018-12-06 17:00:00,long,1243.618,1240.1337617497954,1254.0707147506137,1240.1337617497954,-3.4842382502044984,-0.9999999999999868,2
XAUUSD,relaxed,2018,2018-12-28 06:00:00,2018-12-28 08:00:00,long,1280.688,1277.3618003318393,1290.6665990044828,1277.3618003318393,-3.3261996681608252,-0.9999999999999669,1
XAUUSD,relaxed,2019,2019-01-25 15:00:00,2019-01-29 08:00:00,long,1297.438,1293.7862005974885,1308.3933982075348,1308.3933982075348,10.9553982075347,3.0000000000000004,38
XAUUSD,relaxed,2019,2019-02-18 01:00:00,2019-02-18 08:00:00,long,1324.658,1321.607760676103,1333.8087179716906,1321.607760676103,-3.0502393238969034,-0.9999999999999966,6
XAUUSD,relaxed,2019,2019-03-20 18:00:00,2019-03-21 14:00:00,long,1314.348,1309.5178620190661,1328.8384139428013,1309.5178620190661,-4.830137980933841,-1.0000000000000184,18
XAUUSD,relaxed,2019,2019-03-28 13:00:00,2019-03-29 12:00:00,short,1291.835,1296.5223383383388,1277.7729849849836,1296.5223383383388,-4.6873383383388045,-1.0000000000000002,21
XAUUSD,relaxed,2019,2019-06-14 06:00:00,2019-06-14 12:00:00,long,1355.118,1351.0236742091154,1367.4009773726539,1351.0236742091154,-4.094325790884568,-0.9999999999999734,5
XAUUSD,relaxed,2019,2019-06-19 20:00:00,2019-06-20 01:00:00,long,1360.315,1354.851063615461,1376.7068091536169,1376.7068091536169,16.391809153616805,3.000000000000017,3
XAUUSD,relaxed,2019,2019-06-24 15:00:00,2019-06-25 03:00:00,long,1413.695,1406.5699387590494,1435.0701837228519,1435.0701837228519,21.375183722851943,2.9999999999999925,10
XAUUSD,relaxed,2019,2019-08-12 18:00:00,2019-08-13 10:00:00,long,1511.825,1504.441038831543,1533.9768835053715,1533.9768835053715,22.151883505371416,2.999999999999988,14
XAUUSD,relaxed,2019,2019-08-25 22:00:00,2019-08-26 02:00:00,long,1547.408,1538.4350759181898,1574.3267722454302,1538.4350759181898,-8.972924081810106,-0.9999999999999984,3
XAUUSD,relaxed,2019,2019-09-04 17:00:00,2019-09-05 00:00:00,long,1555.515,1548.961801313572,1575.1745960592839,1548.961801313572,-6.553198686428004,-1.0000000000000093,5
XAUUSD,relaxed,2019,2019-09-23 14:00:00,2019-09-23 16:00:00,long,1525.898,1520.5773698162875,1541.859890551137,1520.5773698162875,-5.32063018371241,-1.000000000000015,1
XAUUSD,relaxed,2019,2019-11-07 15:00:00,2019-11-11 15:00:00,short,1469.665,1475.6485925062661,1451.7142224812012,1451.7142224812012,17.95077751879876,3.0000000000000115,45
XAUUSD,relaxed,2019,2019-12-24 01:00:00,2019-12-24 15:00:00,long,1487.528,1485.027509602601,1495.0294711921974,1495.0294711921974,7.501471192197414,3.0000000000000098,13
XAUUSD,relaxed,2020,2020-01-07 23:00:00,2020-01-08 02:00:00,long,1594.935,1586.4853284479393,1620.284014656182,1586.4853284479393,-8.449671552060636,-0.999999999999995,2
XAUUSD,relaxed,2020,2020-01-24 15:00:00,2020-01-26 23:00:00,long,1569.978,1564.3912847758374,1586.738145672488,1586.738145672488,16.76014567248785,2.9999999999999942,6
XAUUSD,relaxed,2020,2020-04-06 13:00:00,2020-04-09 13:00:00,long,1648.468,1637.5383235878035,1681.2570292365901,1681.2570292365901,32.78902923659007,3.000000000000008,68
XAUUSD,relaxed,2020,2020-05-14 13:00:00,2020-05-17 23:00:00,long,1731.648,1723.512987161711,1756.0530385148668,1756.0530385148668,24.405038514866874,2.9999999999999907,31
XAUUSD,relaxed,2020,2020-06-30 14:00:00,2020-07-01 13:00:00,long,1780.998,1774.488042304861,1800.5278730854175,1774.488042304861,-6.5099576951390645,-0.9999999999999927,21
XAUUSD,relaxed,2020,2020-07-07 14:00:00,2020-07-08 13:00:00,long,1793.818,1787.375890407954,1813.1443287761376,1813.1443287761376,19.326328776137643,2.999999999999986,21
XAUUSD,relaxed,2020,2020-08-04 14:00:00,2020-08-04 20:00:00,long,1991.645,1982.50566825322,2019.0629952403403,2019.0629952403403,27.41799524034036,2.9999999999999964,5
XAUUSD,relaxed,2020,2020-09-21 14:00:00,2020-09-21 17:00:00,short,1896.638,1909.3609187232469,1858.4692438302593,1909.3609187232469,-12.722918723246949,-1.000000000000008,2
XAUUSD,relaxed,2020,2020-11-23 14:00:00,2020-11-24 10:00:00,short,1841.498,1849.88632811165,1816.3330156650497,1816.3330156650497,25.164984334950304,2.999999999999993,18
XAUUSD,relaxed,2020,2020-11-27 13:00:00,2020-11-27 16:00:00,short,1778.535,1787.1652193808627,1752.6443418574124,1787.1652193808627,-8.630219380862627,-1.0000000000000073,2
XAUUSD,relaxed,2020,2020-12-21 01:00:00,2020-12-21 09:00:00,long,1896.578,1888.9444136591162,1919.4787590226513,1888.9444136591162,-7.633586340883767,-1.0000000000000002,7
XAUUSD,relaxed,2021,2021-01-03 23:00:00,2021-01-04 08:00:00,long,1913.025,1906.330576333681,1933.1082709989578,1933.1082709989578,20.083270998957687,3.000000000000009,8
XAUUSD,relaxed,2021,2021-01-17 23:00:00,2021-01-18 00:00:00,short,1810.628,1821.7671900300675,1777.210429909797,1821.7671900300675,-11.139190030067539,-0.99999999999999,0
XAUUSD,relaxed,2021,2021-02-04 01:00:00,2021-02-04 13:00:00,short,1826.919,1833.6199741173862,1806.8160776478417,1806.8160776478417,20.10292235215843,3.0000000000000058,11
XAUUSD,relaxed,2021,2021-02-26 05:00:00,2021-02-26 15:00:00,short,1760.405,1770.9987685742963,1728.6236942771109,1728.6236942771109,31.7813057228891,3.0000000000000013,9
XAUUSD,relaxed,2021,2021-03-02 01:00:00,2021-03-02 07:00:00,short,1711.595,1722.7182994171735,1678.2251017484796,1722.7182994171735,-11.123299417173484,-1.0000000000000029,5
XAUUSD,relaxed,2021,2021-03-29 13:00:00,2021-03-30 11:00:00,short,1711.035,1717.9794721929409,1690.2015834211775,1690.2015834211775,20.833416578822607,3.0000000000000155,20
XAUUSD,relaxed,2021,2021-04-15 14:00:00,2021-04-19 07:00:00,long,1764.648,1757.6691575678813,1785.5845272963556,1785.5845272963556,20.936527296355735,2.9999999999999973,38
XAUUSD,relaxed,2021,2021-04-21 13:00:00,2021-04-22 06:00:00,long,1795.718,1788.237858007981,1818.158425976057,1788.237858007981,-7.480141992019071,-1.0000000000000115,15
XAUUSD,relaxed,2021,2021-05-06 13:00:00,2021-05-07 12:00:00,long,1812.638,1804.8909224880265,1835.87923253592,1835.87923253592,23.241232535920062,3.0000000000000036,21
XAUUSD,relaxed,2021,2021-05-25 14:00:00,2021-05-26 12:00:00,long,1890.468,1883.1804605252833,1912.3306184241503,1912.3306184241503,21.86261842415024,3.0000000000000004,20
XAUUSD,relaxed,2021,2021-06-04 01:00:00,2021-06-04 02:00:00,short,1859.648,1866.9336986150918,1837.790904154724,1866.9336986150918,-7.28569861509186,-0.9999999999999898,0
XAUUSD,relaxed,2021,2021-06-16 18:00:00,2021-06-16 20:00:00,short,1834.918,1843.7670451881597,1808.3708644355206,1808.3708644355206,26.547135564479277,3.0000000000000124,1
XAUUSD,relaxed,2021,2021-08-27 15:00:00,2021-08-31 13:00:00,long,1812.855,1804.1167823621854,1839.069652913444,1804.1167823621854,-8.738217637814614,-0.9999999999999878,43
XAUUSD,relaxed,2021,2021-10-13 13:00:00,2021-10-15 12:00:00,long,1781.544,1772.6812310652426,1808.1323068042725,1772.6812310652426,-8.862768934757469,-1.000000000000003,44
XAUUSD,relaxed,2021,2021-11-03 13:00:00,2021-11-03 18:00:00,short,1766.808,1773.1137526767125,1747.8907419698626,1773.1137526767125,-6.305752676712473,-1.0000000000000009,4
XAUUSD,relaxed,2021,2021-11-05 16:00:00,2021-11-10 13:00:00,long,1813.898,1805.6839169492482,1838.5402491522552,1838.5402491522552,24.642249152255317,2.9999999999999916,64
XAUUSD,relaxed,2021,2021-11-30 16:00:00,2021-12-01 05:00:00,short,1774.168,1784.7700417514945,1742.3618747455162,1784.7700417514945,-10.602041751494653,-1.0000000000000038,11
XAUUSD,relaxed,2021,2021-12-16 14:00:00,2021-12-17 13:00:00,long,1793.538,1787.2546634657713,1812.3880096026865,1812.3880096026865,18.85000960268644,2.999999999999994,21
XAUUSD,relaxed,2021,2021-12-28 06:00:00,2021-12-28 14:00:00,long,1814.894,1811.1853661090622,1826.0199016728134,1811.1853661090622,-3.70863389093779,-0.999999999999993,7
XAUUSD,relaxed,2021,2021-12-31 21:00:00,2022-01-03 07:00:00,long,1828.604,1823.169647967308,1844.9070560980758,1823.169647967308,-5.434352032692004,-1.00000000000001,8
XAUUSD,relaxed,2022,2022-01-19 15:00:00,2022-01-21 08:00:00,long,1838.168,1831.6780074340456,1857.6379776978629,1831.6780074340456,-6.489992565954253,-0.9999999999999895,38
XAUUSD,relaxed,2022,2022-01-25 14:00:00,2022-01-25 15:00:00,long,1850.218,1844.1140059645822,1868.5299821062533,1844.1140059645822,-6.103994035417827,-1.0000000000000162,0
XAUUSD,relaxed,2022,2022-01-27 13:00:00,2022-01-27 14:00:00,short,1799.848,1807.569037038002,1776.6848888859936,1807.569037038002,-7.721037038002123,-0.999999999999996,0
XAUUSD,relaxed,2022,2022-02-24 02:00:00,2022-02-24 04:00:00,long,1920.818,1914.2432940575059,1940.5421178274826,1940.5421178274826,19.724117827482587,2.9999999999999942,1
XAUUSD,relaxed,2022,2022-03-06 23:00:00,2022-03-07 06:00:00,long,1988.608,1976.6272962243281,2024.5501113270157,1976.6272962243281,-11.980703775671827,-0.9999999999999939,6
XAUUSD,relaxed,2022,2022-05-10 14:00:00,2022-05-12 17:00:00,short,1849.802,1859.0798013123865,1821.96859606284,1821.96859606284,27.8334039371598,3.0000000000000115,48
XAUUSD,relaxed,2022,2022-07-05 14:00:00,2022-07-06 15:00:00,short,1767.544,1776.2366810829874,1741.4659567510382,1741.4659567510382,26.078043248961876,2.999999999999994,23
XAUUSD,relaxed,2022,2022-07-11 19:00:00,2022-07-12 01:00:00,short,1732.068,1738.2006843468953,1713.669946959314,1738.2006843468953,-6.132684346895303,-1.000000000000006,4
XAUUSD,relaxed,2022,2022-07-20 19:00:00,2022-07-21 12:00:00,short,1695.608,1701.7302700358816,1677.241189892355,1701.7302700358816,-6.122270035881684,-0.9999999999999981,15
XAUUSD,relaxed,2022,2022-08-09 13:00:00,2022-08-09 14:00:00,long,1797.478,1791.28071421169,1816.0698573649302,1791.28071421169,-6.197285788309955,-0.9999999999999873,0
XAUUSD,relaxed,2022,2022-08-29 01:00:00,2022-08-29 12:00:00,short,1723.664,1730.5631374405766,1702.96658767827,1730.5631374405766,-6.899137440576624,-0.9999999999999845,10
XAUUSD,relaxed,2022,2022-09-15 04:00:00,2022-09-15 14:00:00,short,1687.314,1692.709345500441,1671.1279634986772,1671.1279634986772,16.18603650132286,3.0000000000000204,9
XAUUSD,relaxed,2022,2022-12-13 13:00:00,2022-12-14 19:00:00,long,1810.858,1803.3932040392758,1833.2523878821721,1803.3932040392758,-7.464795960724132,-1.0000000000000142,28
XAUUSD,relaxed,2022,2022-12-27 15:00:00,2022-12-27 17:00:00,long,1824.525,1816.984640604286,1847.1460781871428,1816.984640604286,-7.540359395714177,-0.9999999999999927,1
XAUUSD,relaxed,2023,2023-01-03 02:00:00,2023-01-03 11:00:00,long,1838.225,1830.9823610165292,1859.952916950412,1830.9823610165292,-7.24263898347067,-1.000000000000002,8
XAUUSD,relaxed,2023,2023-01-06 18:00:00,2023-01-12 13:00:00,long,1868.555,1858.9725624437074,1897.3023126688784,1897.3023126688784,28.747312668878294,3.0000000000000053,86
XAUUSD,relaxed,2023,2023-01-19 19:00:00,2023-01-20 14:00:00,long,1929.615,1921.961070942086,1952.576787173742,1921.961070942086,-7.653929057913956,-0.9999999999999926,17
XAUUSD,relaxed,2023,2023-01-24 06:00:00,2023-01-24 13:00:00,long,1939.595,1933.1370160859483,1958.9689517421552,1933.1370160859483,-6.457983914051738,-0.9999999999999973,6
XAUUSD,relaxed,2023,2023-02-01 20:00:00,2023-02-02 13:00:00,long,1953.398,1943.5608699467011,1982.909390159896,1943.5608699467011,-9.837130053298779,-1.0000000000000087,15
XAUUSD,relaxed,2023,2023-02-03 13:00:00,2023-02-10 03:00:00,short,1886.635,1897.0783578289665,1855.3049265131,1855.3049265131,31.33007348689989,3.0000000000000004,104
XAUUSD,relaxed,2023,2023-02-13 16:00:00,2023-02-14 02:00:00,short,1851.155,1858.4163877970705,1829.3708366087883,1858.4163877970705,-7.261387797070483,-0.9999999999999941,8
XAUUSD,relaxed,2023,2023-03-10 14:00:00,2023-03-12 22:00:00,long,1858.278,1849.7581432443926,1883.8375702668225,1883.8375702668225,25.559570266822448,2.999999999999998,7
