exit_time,strategy,symbol,r,equity,drawdown_pct
2015-06-29 06:00:00,TrendBreakV1,CHFJPY,-1.0228727490525542,1037535.9380931293,2.0362114279638543
2015-07-20 06:00:00,TrendBreakV1,SILVER,-1.253556887862447,1024529.8348771146,3.264243247219619
2015-07-30 15:00:00,TrendBreakV1,GBPJPY,-1.0339706157551682,1013936.4974348403,4.264462546971766
2015-08-05 15:00:00,TrendBreakV1,CHFJPY,-1.0459582423338647,1003331.1450678892,5.2658162918043425
2015-08-12 13:00:00,TrendBreakV1,SILVER,2.744674542909599,1030869.319587651,2.6656712681322765
2015-08-21 00:00:00,H4 T5 MACD BB,XAUUSD,1.9885516782133612,1051368.688742498,0.7301278406570126
2015-08-24 06:00:00,TrendBreakV1,GBPJPY,2.9772231662684434,1082670.2809066323,0.0
2015-08-28 14:00:00,TrendBreakV1,SILVER,-1.1894138180169338,1069792.8509819661,1.1894138180169287
2015-09-02 00:00:00,TrendBreakV1,EURJPY,-1.0215312685491478,1058864.582500482,2.198794852502587
2015-09-25 03:00:00,TrendBreakV1,XAUUSD,-1.0569904153779883,1047672.4853516197,3.232544217035805
2015-10-06 14:00:00,TrendBreakV1,SILVER,2.814524623814797,1077159.4854287736,0.5090003461851731
2015-10-13 13:00:00,TrendBreakV1,AUDJPY,-1.0294389608244463,1066070.7860155536,1.5331994591352591
2015-10-28 18:00:00,TrendBreakV1,SILVER,-1.2636029573351997,1052599.8840361745,2.7774288627629766
2015-11-03 17:00:00,TrendBreakV1,XAUUSD,2.916069975670233,1083294.4332184931,0.0
2015-11-16 09:00:00,TrendBreakV1,EURJPY,-1.0243797827265653,1072197.3840572005,1.0243797827265686
2015-11-20 13:00:00,TrendBreakV1,GBPJPY,-1.0388759967480008,1061058.5827964703,2.0526137437962855
2015-11-24 22:00:00,TrendBreakV1,AUDJPY,2.9597936575829835,1092463.7274333201,0.0
2015-12-09 12:00:00,H4 T5 MACD BB,USDJPY,-1.008206625924178,1081449.4357475191,1.0082066259241793
2015-12-09 18:00:00,TrendBreakV1,USDJPY,2.9658953321233095,1113524.0940816286,0.0
2016-01-04 14:00:00,TrendBreakV1,EURJPY,2.9742856113021943,1146643.4809902816,0.0
2016-01-06 01:00:00,TrendBreakV1,AUDJPY,2.971111552837864,1180711.5379238462,0.0
2016-01-07 08:00:00,TrendBreakV1,GBPJPY,2.9775134778099126,1215867.3830995855,0.0
2016-01-20 09:00:00,TrendBreakV1,USDJPY,-1.018672032076384,1203481.682120811,1.0186720320763902
2016-01-26 08:00:00,TrendBreakV1,SILVER,-1.290636497445471,1187949.108291289,2.2961611764866157
2016-01-27 19:00:00,TrendBreakV1,XAUUSD,2.927614754755186,1222727.6816646075,0.0
2016-02-11 12:00:00,TrendBreakV1,AUDJPY,-1.0122406173678389,1210350.7354309983,1.012240617367834
2016-02-11 12:00:00,TrendBreakV1,CHFJPY,-1.0271834167752731,1197918.2133918335,2.0290264663836424
2016-02-23 01:00:00,TrendBreakV1,EURJPY,2.978904364786363,1233603.0513371336,0.0
2016-03-01 07:00:00,TrendBreakV1,EURJPY,-1.0193472167492954,1221028.352967594,1.0193472167493052
2016-03-09 12:00:00,TrendBreakV1,CHFJPY,-1.0410092177421897,1208317.3352619556,2.0497449360043474
2016-03-17 12:00:00,TrendBreakV1,USDJPY,-1.0163340680215287,1196036.7945338786,3.045246747933709
2016-03-28 07:00:00,TrendBreakV1,XAUUSD,-1.051423118299295,1183461.3871727835,4.064651437915974
2016-04-05 07:00:00,TrendBreakV1,USDJPY,-1.0266252538532348,1171311.6737024658,5.049547953626459
2016-04-07 00:00:00,TrendBreakV1,AUDJPY,-1.0215471912552427,1159346.1721989135,6.019511629590344
2016-04-07 13:00:00,TrendBreakV1,EURJPY,2.9786757964617543,1193879.3360274085,3.220137569104389
2016-04-12 15:00:00,TrendBreakV1,SILVER,-1.2527302529913928,1178923.2484007804,4.432528184579669
2016-04-18 09:00:00,TrendBreakV1,EURJPY,-1.0235830448958043,1166855.9899178152,5.410740622517884
2016-04-19 07:00:00,TrendBreakV1,SILVER,-1.202000923447751,1152830.3701436976,6.547704393717613
2016-04-21 13:00:00,TrendBreakV1,XAUUSD,-1.041234235343604,1140826.705654323,7.520761689284725
2016-04-29 00:00:00,H4 T5 MACD BB,USDJPY,-1.0058439785960611,1129351.7689292831,8.450958539284569
2016-05-02 09:00:00,TrendBreakV1,XAUUSD,2.956721936156346,1162743.560417585,5.744107948074719
2016-05-03 21:00:00,TrendBreakV1,CHFJPY,-1.0342880167051045,1150717.4431071756,6.7189853446062875
2016-05-09 10:00:00,TrendBreakV1,USDJPY,-1.0155850598651788,1139030.9286737165,7.66633339313712
2016-05-27 02:00:00,TrendBreakV1,XAUUSD,2.9438000840943443,1172561.7221098738,4.948214837916914
2016-06-01 08:00:00,H4 T5 MACD BB,GBPJPY,-1.0058690547755362,1160767.2865990275,5.90431133087403
2016-06-06 07:00:00,TrendBreakV1,AUDJPY,-1.0284685648516751,1148829.1599452747,6.872055909716692
2016-06-06 12:00:00,TrendBreakV1,CHFJPY,-1.0439054900041795,1136836.469273837,7.844223630803185
2016-06-14 13:00:00,TrendBreakV1,AUDJPY,-1.0289397743053144,1125139.1066726702,8.792451068185716
2016-07-08 12:00:00,TrendBreakV1,XAUUSD,-1.0401415314928086,1113436.0675371005,9.74113866448215
2016-08-16 12:00:00,TrendBreakV1,USDJPY,2.970415107778663,1146509.7407026791,7.060075811262936
2016-08-26 02:00:00,TrendBreakV1,XAUUSD,-1.0744950461079446,1134190.5503356839,8.058710692527393
2016-08-30 00:00:00,TrendBreakV1,GBPJPY,-1.0323100228385815,1122482.1876064807,9.007829837175438
2016-09-01 01:00:00,TrendBreakV1,CHFJPY,-1.065835208598149,1110518.3772407281,9.977656423838358
2016-09-01 12:00:00,TrendBreakV1,USDJPY,2.971080234275805,1143512.769244928,7.303020367415155
2016-10-04 16:00:00,TrendBreakV1,SILVER,2.8279052830696445,1175850.2272589812,4.681637583139298
2016-10-04 16:00:00,TrendBreakV1,XAUUSD,2.947497926036395,1210508.3883207338,1.8721308277704845
2016-10-07 01:00:00,TrendBreakV1,CHFJPY,-1.0491622757255332,1197808.1909659796,2.901651413098815
2016-10-07 13:00:00,TrendBreakV1,USDJPY,-1.0256839834160545,1185522.4641991958,3.8975736227161573
2016-10-25 15:00:00,TrendBreakV1,USDJPY,-1.0415047040677938,1173175.1919667807,4.898484914158866
2016-10-26 13:00:00,TrendBreakV1,AUDJPY,-1.036851181733191,1161011.1111250725,5.8845460971725805
2016-11-03 10:00:00,TrendBreakV1,USDJPY,-1.0226870355064326,1149137.601010807,6.847052642644835
2016-11-23 13:00:00,TrendBreakV1,XAUUSD,2.9751008449830065,1183325.603488497,4.075658518689594
2016-11-23 15:00:00,TrendBreakV1,EURJPY,2.9773733122604287,1218557.624203908,1.2196327754635077
2016-12-04 23:00:00,TrendBreakV1,EURJPY,-1.0226172377783165,1206096.443886537,2.229777838242327
2016-12-14 20:00:00,H4 T5 MACD BB,CHFJPY,1.967242845610372,1229823.289890056,0.30640013762779184
2016-12-15 00:00:00,H4 T5 MACD BB,USDJPY,1.9955860830491468,1254365.4723091992,0.0
2016-12-20 06:00:00,TrendBreakV1,SILVER,2.926155779402371,1291070.1600720026,0.0
2017-01-06 06:00:00,TrendBreakV1,XAUUSD,-1.048035864352639,1277539.281760493,1.0480358643526302
2017-01-30 12:00:00,TrendBreakV1,GBPJPY,-1.028527706324368,1264399.4362884092,2.0657842314399066
2017-02-02 16:00:00,TrendBreakV1,XAUUSD,-1.0545209891709273,1251066.078845789,3.098521092299321
2017-02-08 14:00:00,TrendBreakV1,SILVER,2.787201510429082,1285935.8114918447,0.3976816085557665
2017-02-10 01:00:00,TrendBreakV1,EURJPY,-1.0284029304999138,1272711.2099221146,1.4219947697392423
2017-02-10 18:00:00,TrendBreakV1,AUDJPY,-1.0404089681347628,1259469.8083556285,2.4476091767632293
2017-02-22 16:00:00,TrendBreakV1,EURJPY,-1.0370348816634123,1246408.6671189612,3.459261497496819
2017-02-24 19:00:00,TrendBreakV1,CHFJPY,2.9260409932579123,1282879.0956623815,0.6344399137196578
2017-02-27 16:00:00,TrendBreakV1,XAUUSD,2.9271986136598307,1320431.5147655425,0.0
2017-03-10 09:00:00,TrendBreakV1,EURJPY,2.9701171705616853,1359649.8779111016,0.0
2017-03-22 19:00:00,TrendBreakV1,GBPJPY,-1.0306164426968392,1345637.1027062421,1.0306164426968487
2017-03-30 00:00:00,TrendBreakV1,EURJPY,-1.0267333400172365,1331820.9979371151,2.0467681000892175
2017-04-14 14:00:00,TrendBreakV1,USDJPY,2.974019239920544,1371429.6106570666,0.0
2017-04-19 16:00:00,TrendBreakV1,GBPJPY,-1.025825245024676,1357361.1394932028,1.0258252450246736
2017-04-24 00:00:00,TrendBreakV1,SILVER,-1.2075918537117594,1340969.7569472336,2.22102931664421
2017-05-03 03:00:00,TrendBreakV1,AUDJPY,-1.045371039102637,1326951.6474649822,3.243182358500665
2017-05-07 22:00:00,TrendBreakV1,XAUUSD,2.9373008682296553,1365928.2097269588,0.40114351384552827
2017-05-17 05:00:00,TrendBreakV1,CHFJPY,-1.0541628883047165,1351529.101459132,1.451077696098452
2017-05-18 11:00:00,TrendBreakV1,AUDJPY,-1.02118129772506,1337727.5390417199,2.4574408597754926
2017-05-25 11:00:00,TrendBreakV1,CHFJPY,-1.0696347451319577,1323418.740488931,3.500789963630214
2017-06-06 08:00:00,H4 T5 MACD BB,XAUUSD,1.9738994771930056,1349541.6960885162,1.5959925612269437
2017-06-06 11:00:00,TrendBreakV1,USDJPY,2.961156664209294,1389503.7399585242,0.0
2017-06-27 13:00:00,TrendBreakV1,AUDJPY,-1.050306638220201,1374909.6899394218,1.0503066382202058
2017-06-27 15:00:00,TrendBreakV1,CHFJPY,2.9441551850463332,1415389.164865478,0.0
2017-07-27 13:00:00,TrendBreakV1,AUDJPY,-1.035238650739483,1400736.5091724119,1.0352386507394733
2017-07-28 00:00:00,TrendBreakV1,CHFJPY,2.955849936572568,1442140.1783903334,0.0
2017-08-09 23:00:00,TrendBreakV1,AUDJPY,-1.0381657800754058,1427168.3725575665,1.038165780075411
2017-08-11 12:00:00,TrendBreakV1,XAUUSD,2.9327870691453533,1469024.182042867,0.0
2017-08-17 16:00:00,H4 T5 MACD BB,GBPJPY,-1.011724848895423,1454161.6993568565,1.0117248488954231
2017-08-28 22:00:00,TrendBreakV1,XAUUSD,2.931986459895235,1496797.5234869819,0.0
2017-09-14 22:00:00,TrendBreakV1,AUDJPY,-1.041938626835029,1481201.811924261,1.0419386268350186
2017-09-15 10:00:00,TrendBreakV1,GBPJPY,2.976417079867544,1525288.5556416821,0.0
2017-11-15 01:00:00,TrendBreakV1,AUDJPY,2.945485685609996,1570215.7117123553,0.0
2017-11-20 02:00:00,TrendBreakV1,SILVER,-1.3064658353270016,1549701.3798978967,1.3064658353269982
2017-11-20 13:00:00,TrendBreakV1,XAUUSD,-1.0761474426535362,1533024.3081293588,2.3685537793045266
2017-11-21 22:00:00,TrendBreakV1,CHFJPY,-1.0663708395191005,1516676.583944728,3.4096670520027947
2017-11-27 14:00:00,TrendBreakV1,XAUUSD,-1.0868372490124063,1500192.7778833676,4.4594467694267355
2017-11-28 06:00:00,TrendBreakV1,AUDJPY,-1.04712367470841,1484483.9041398852,5.459874521251453
2017-11-28 19:00:00,TrendBreakV1,CHFJPY,-1.0716173688667616,1468575.9167850907,6.472982926430159
2017-12-01 11:00:00,TrendBreakV1,EURJPY,-1.0258407528682234,1453510.6665439012,7.432421182512853
2017-12-04 12:00:00,TrendBreakV1,GBPJPY,2.972756793495716,1496720.0036277699,4.680612194641504
2017-12-04 15:00:00,TrendBreakV1,CHFJPY,-1.0440033949757754,1481094.1959766143,5.6757498393995816
2017-12-07 12:00:00,TrendBreakV1,XAUUSD,2.919388266488926,1524333.086149604,2.922058747757349
2017-12-14 18:00:00,TrendBreakV1,AUDJPY,-1.042809443388472,1508437.196778541,3.934396686582855
2017-12-22 01:00:00,TrendBreakV1,EURJPY,-1.0276742096618088,1492935.3767383024,4.9216381161908584
2018-01-15 00:00:00,TrendBreakV1,USDJPY,2.971680789730924,1537300.6505319313,2.096212700898868
2018-01-19 14:00:00,TrendBreakV1,GBPJPY,-1.028170466572787,1521494.5792607307,3.1028305275644663
2018-01-24 18:00:00,TrendBreakV1,XAUUSD,2.91873465021728,1565902.9687467911,0.27465926709273525
2018-01-26 17:00:00,TrendBreakV1,CHFJPY,-1.0453047388798913,1549534.51080822,1.317092979637941
2018-02-05 15:00:00,TrendBreakV1,AUDJPY,-1.0388377316840165,1533437.3616444787,2.3422482524881185
2018-02-05 20:00:00,TrendBreakV1,EURJPY,-1.0261722803522142,1517701.6525027188,3.3443850305362606
2018-02-15 20:00:00,TrendBreakV1,USDJPY,2.973307740074811,1562827.5932078254,0.4705161494322911
2018-02-28 15:00:00,TrendBreakV1,CHFJPY,2.9409050827922245,1608788.8693317538,0.0
2018-03-01 14:00:00,TrendBreakV1,XAUUSD,-1.0803053501097566,1591409.0371043927,1.080305350109754
2018-03-01 20:00:00,TrendBreakV1,CHFJPY,-1.047338165010551,1574741.6028973714,2.116329064889957
2018-03-02 06:00:00,TrendBreakV1,GBPJPY,2.969913233929884,1621510.06216202,0.0
2018-03-05 16:00:00,TrendBreakV1,USDJPY,-1.0241606646605133,1604903.1939318443,1.0241606646605161
2018-03-19 10:00:00,TrendBreakV1,AUDJPY,-1.039190835476144,1588225.1870222406,2.0527085163689605
2018-03-20 01:00:00,TrendBreakV1,CHFJPY,-1.0598234337854977,1571392.8043088953,3.090776864270675
2018-03-21 01:00:00,TrendBreakV1,SILVER,-1.3489960041656055,1550194.7781690224,4.3980784120395935
2018-03-23 12:00:00,TrendBreakV1,EURJPY,-1.0170502862071944,1534428.5177408853,5.370398029169531
2018-03-26 19:00:00,TrendBreakV1,USDJPY,-1.0205453528353718,1518768.9788105001,6.336136034489441
2018-03-28 10:00:00,TrendBreakV1,XAUUSD,-1.0596180298377544,1502675.8288794414,7.3286152245106955
2018-04-05 23:00:00,TrendBreakV1,USDJPY,-1.0327918545987491,1487156.3153177502,8.285717738015817
2018-04-09 19:00:00,TrendBreakV1,EURJPY,-1.029094171244919,1471852.0763595146,9.229544070973004
2018-04-11 18:00:00,TrendBreakV1,SILVER,-1.2636912031580485,1453252.4111470603,10.376602337614573
2018-04-11 18:00:00,TrendBreakV1,XAUUSD,-1.054454118735706,1437928.5312420942,11.321639945616473
2018-04-24 17:00:00,TrendBreakV1,EURJPY,-1.0315931625409636,1423094.958831575,12.236439844590958
2018-05-03 16:00:00,TrendBreakV1,AUDJPY,-1.0414921878509569,1408273.5360096435,13.150490467389412
2018-05-17 12:00:00,TrendBreakV1,USDJPY,2.956124948637439,1449903.8613526833,10.583110448326652
2018-05-21 06:00:00,TrendBreakV1,XAUUSD,2.9256092856182545,1492322.3833529549,7.967121624691886
2018-05-22 08:00:00,TrendBreakV1,CHFJPY,-1.0805844347539713,1476196.5799620934,8.961614583271517
2018-05-28 12:00:00,TrendBreakV1,EURJPY,2.9808985832001964,1520200.502899433,6.247852642215934
2018-05-29 06:00:00,TrendBreakV1,GBPJPY,2.972538493671423,1565389.0480291054,3.461033973362235
2018-05-29 09:00:00,TrendBreakV1,USDJPY,-1.0300742880777023,1549264.3779369732,4.455457040378701
2018-06-19 15:00:00,TrendBreakV1,AUDJPY,-1.0343208248032822,1533240.0138447122,5.443694145173178
2018-06-22 06:00:00,TrendBreakV1,SILVER,-1.2848927015062186,1513539.5248102485,6.658641217915745
2018-06-26 07:00:00,TrendBreakV1,XAUUSD,2.946251023200855,1558132.1985465197,3.908570479729013
2018-07-13 12:00:00,TrendBreakV1,XAUUSD,-1.0867089322350667,1541199.836768884,4.952804627438168
2018-07-19 08:00:00,TrendBreakV1,SILVER,2.63227431085137,1581768.4441510348,2.450901720461495
2018-08-07 18:00:00,TrendBreakV1,EURJPY,-1.0306014506977808,1565466.7156189345,3.4562441424730252
2018-08-10 06:00:00,TrendBreakV1,AUDJPY,2.9506980270083583,1611658.9111101748,0.607529443185216
2018-08-15 02:00:00,TrendBreakV1,XAUUSD,2.9235975013636235,1658777.330765896,0.0
2018-08-27 02:00:00,TrendBreakV1,CHFJPY,-1.0900149780337307,1640696.4094083197,1.0900149780337238
2018-08-27 02:00:00,TrendBreakV1,EURJPY,-1.0330510227243066,1623747.178371126,2.1118055898796078
2018-08-31 07:00:00,TrendBreakV1,GBPJPY,-1.0400759509626778,1606858.9744644528,3.1299171587708687
2018-09-11 08:00:00,TrendBreakV1,GBPJPY,-1.0349005324927063,1590229.5823813132,4.132426161920884
2018-09-17 10:00:00,TrendBreakV1,CHFJPY,2.9264757459856785,1636767.2654151917,1.326884865284589
2018-09-21 02:00:00,TrendBreakV1,USDJPY,2.961717633671104,1685243.6901371498,0.0
2018-09-28 15:00:00,TrendBreakV1,XAUUSD,-1.0727337068443132,1667165.5130305816,1.0727337068443124
2018-10-11 12:00:00,TrendBreakV1,AUDJPY,-1.0332406084589745,1649939.6819397262,2.0948903950235467
2018-10-16 01:00:00,TrendBreakV1,USDJPY,-1.0342853850457887,1632874.5969473526,3.1075086348808814
2018-10-16 07:00:00,TrendBreakV1,GBPJPY,-1.0273385345154022,1616099.4469925994,4.102922535726759
2018-10-18 17:00:00,TrendBreakV1,EURJPY,2.97591796080544,1664193.2407001294,1.2491041835799548
2018-10-23 11:00:00,TrendBreakV1,XAUUSD,2.9505063811961283,1713295.3684624215,0.0
2018-10-26 16:00:00,TrendBreakV1,USDJPY,-1.0272714588632614,1695695.174136181,1.0272714588632592
2018-11-06 08:00:00,TrendBreakV1,USDJPY,-1.0623537395279308,1677680.8930427504,2.0787119416328586
2018-11-09 09:00:00,TrendBreakV1,GBPJPY,-1.0324101399453345,1660360.3453870516,3.0896612487125235
2018-12-07 19:00:00,TrendBreakV1,XAUUSD,2.913180334116001,1708729.6364443277,0.2664883184848202
2018-12-19 01:00:00,TrendBreakV1,AUDJPY,-1.042087332307296,1690923.181359561,1.3057986097830998
2019-01-02 03:00:00,TrendBreakV1,GBPJPY,2.9666456422532046,1741086.8802332135,0.0
2019-01-02 09:00:00,TrendBreakV1,EURJPY,2.9285681270960073,1792075.7956727736,0.0
2019-01-23 15:00:00,TrendBreakV1,GBPJPY,2.9715404609969513,1845328.053032923,0.0
2019-01-30 20:00:00,TrendBreakV1,AUDJPY,-1.0460905037953072,1826024.2515062748,1.0460905037953065
2019-02-08 00:00:00,H4 T5 MACD BB,EURJPY,-1.0095537465510678,1807589.555262262,2.0450834044729995
2019-02-19 05:00:00,TrendBreakV1,XAUUSD,-1.1005618446925112,1787695.9143083985,3.123137841523742
2019-02-26 00:00:00,TrendBreakV1,USDJPY,-1.050326379580227,1768919.2725337395,4.140661080483793
2019-02-27 06:00:00,TrendBreakV1,CHFJPY,-1.07815840706429,1749847.5206827365,5.174176602000804
2019-03-01 17:00:00,TrendBreakV1,SILVER,2.572272075450666,1794858.3598202246,2.734998426417896
2019-03-04 14:00:00,TrendBreakV1,XAUUSD,2.9387152584997764,1847604.1363087203,0.0
2019-03-25 07:00:00,TrendBreakV1,AUDJPY,-1.0374474403937186,1828436.2144879769,1.0374474403937286
2019-03-25 08:00:00,TrendBreakV1,EURJPY,-1.0205061492083147,1809776.9104847754,2.047366374678015
2019-04-08 00:00:00,TrendBreakV1,AUDJPY,-1.0466053379631304,1790835.6887344175,3.0725438668761034
2019-04-23 11:00:00,TrendBreakV1,CHFJPY,2.907905775719398,1842911.50316077,0.2539847717231015
2019-04-23 13:00:00,TrendBreakV1,XAUUSD,2.9145174955058515,1896623.4813470803,0.0
2019-05-06 05:00:00,TrendBreakV1,USDJPY,-1.0436420418619483,1876829.5213199165,1.0436420418619488
2019-05-06 11:00:00,TrendBreakV1,EURJPY,-1.0326188606084323,1857449.0257013,2.0654840579088782
2019-05-09 08:00:00,TrendBreakV1,GBPJPY,2.9567189361561077,1912368.5727736573,0.0
2019-05-16 12:00:00,TrendBreakV1,XAUUSD,-1.0677175231100746,1891949.8784157028,1.0677175231100775
2019-05-23 15:00:00,TrendBreakV1,SILVER,-1.3885507708080156,1865679.1937956603,2.4414424940208965
2019-06-03 01:00:00,TrendBreakV1,USDJPY,2.964804504838293,1920992.9345791447,0.0
2019-06-17 16:00:00,TrendBreakV1,AUDJPY,2.930089618441002,1977279.7491262336,0.0
2019-06-25 04:00:00,TrendBreakV1,USDJPY,2.965077220968885,2035907.6205624063,0.0
2019-06-30 20:00:00,H4 T5 MACD BB,CHFJPY,1.9792038855796523,2076202.3832953898,0.0
2019-07-01 00:00:00,TrendBreakV1,AUDJPY,-1.0588292161140438,2054218.945875402,1.0588292161140476
2019-07-04 05:00:00,TrendBreakV1,GBPJPY,-1.0463788577344304,2032724.0331341869,2.094128708791541
2019-07-16 14:00:00,TrendBreakV1,EURJPY,-1.0467265721413008,2011446.970541069,3.118935479283079
2019-07-17 18:00:00,TrendBreakV1,SILVER,2.7308320176189436,2066376.2084300308,0.4732763503412742
2019-07-19 11:00:00,TrendBreakV1,XAUUSD,-1.036157255649622,2044965.3014173657,1.5045297187475546
2019-07-30 13:00:00,TrendBreakV1,AUDJPY,2.918086190977434,2104639.151488306,0.0
2019-07-31 13:00:00,TrendBreakV1,GBPJPY,-1.0382593130004012,2082787.539492926,1.0382593130003988
2019-08-02 01:00:00,TrendBreakV1,CHFJPY,2.930204089103724,2143817.4651424903,0.0
2019-08-02 01:00:00,TrendBreakV1,EURJPY,2.968775157579888,2207462.5854714997,0.0
2019-08-07 18:00:00,TrendBreakV1,SILVER,2.7710589707356,2268632.6754718395,0.0
2019-08-26 01:00:00,TrendBreakV1,AUDJPY,-1.0334477772529889,2245187.541513141,1.0334477772529878
2019-08-26 07:00:00,TrendBreakV1,EURJPY,-1.0299458410340827,2222063.325805911,2.0527496658859925
2019-08-26 07:00:00,TrendBreakV1,XAUUSD,-1.029254677472674,2199192.6350886486,3.060876321405731
2019-08-27 16:00:00,TrendBreakV1,SILVER,2.808047952053934,2260947.0188399763,0.33877924420993877
2019-09-05 01:00:00,TrendBreakV1,XAUUSD,-1.0400567741893283,2237431.8862096993,1.3753125219203193
2019-09-06 12:00:00,TrendBreakV1,USDJPY,-1.0323991173421112,2214332.6591653395,2.393512924925425
2019-10-01 16:00:00,TrendBreakV1,GBPJPY,-1.03218378308836,2191476.676553806,3.400991255756574
2019-10-04 12:00:00,TrendBreakV1,AUDJPY,-1.0475315050587877,2168520.2679408896,4.412896305927011
2019-10-15 15:00:00,TrendBreakV1,GBPJPY,2.9809413942228677,2233162.5862500523,1.5635007643716479
2019-10-17 08:00:00,TrendBreakV1,EURJPY,2.968679116282914,2299458.017580701,0.0
2019-10-25 17:00:00,TrendBreakV1,SILVER,-1.276287576019418,2270110.320586536,1.276287576019421
2019-11-12 15:00:00,TrendBreakV1,SILVER,2.8166314769781176,2334050.9624383054,0.0
2019-11-12 15:00:00,TrendBreakV1,XAUUSD,2.9561300339678565,2403048.54394706,0.0
2019-11-18 15:00:00,TrendBreakV1,GBPJPY,-1.0561340786988036,2377669.12934676,1.056134078698797
2019-12-03 10:00:00,TrendBreakV1,CHFJPY,-1.1115001129780189,2351241.3342878274,2.1558952601988755
2019-12-11 15:00:00,TrendBreakV1,SILVER,-1.2378281491958787,2322137.007196484,3.3670371309968217
2019-12-12 15:00:00,TrendBreakV1,AUDJPY,2.917492071263026,2389885.170265306,0.5477781010671223
2019-12-24 05:00:00,TrendBreakV1,SILVER,2.6183845369775045,2452461.554015051,0.0
2019-12-24 15:00:00,TrendBreakV1,XAUUSD,2.895020592651276,2523460.8210306424,0.0
2019-12-27 11:00:00,TrendBreakV1,AUDJPY,2.8910668096175445,2596415.7592811617,0.0
2019-12-27 15:00:00,TrendBreakV1,CHFJPY,2.882696623067988,2671262.5486947647,0.0
2020-01-02 17:00:00,TrendBreakV1,USDJPY,-1.0467398507420032,2643301.37907963,1.0467398507420027
2020-01-10 11:00:00,TrendBreakV1,CHFJPY,-1.07678423869262,2614838.726448556,2.1122529597017206
2020-01-17 00:00:00,TrendBreakV1,USDJPY,2.9283719988352948,2691410.9315285766,0.0
2020-01-17 09:00:00,TrendBreakV1,GBPJPY,-1.0510017947706904,2663124.154333557,1.0510017947706811
2020-01-27 07:00:00,TrendBreakV1,EURJPY,-1.0327204902467049,2635621.525511045,2.072868374129931
2020-02-20 12:00:00,TrendBreakV1,XAUUSD,2.940424164409758,2713119.977729557,0.0
2020-02-20 16:00:00,TrendBreakV1,EURJPY,-1.0250887635981794,2685308.089694914,1.0250887635981802
2020-02-21 05:00:00,TrendBreakV1,SILVER,2.7177772376843605,2758288.781718339,0.0
2020-02-28 15:00:00,TrendBreakV1,GBPJPY,2.9727068130624925,2840284.6202564184,0.0
2020-02-28 16:00:00,TrendBreakV1,CHFJPY,-1.0381982388845277,2810796.835349608,1.038198238884525
2020-02-28 16:00:00,TrendBreakV1,USDJPY,-1.0184804161703096,2782169.4200432375,2.046104809310775
2020-03-09 01:00:00,TrendBreakV1,AUDJPY,2.97768999036835,2865013.8003789545,0.0
2020-03-09 01:00:00,TrendBreakV1,USDJPY,2.9860182785765765,2950563.6361420117,0.0
2020-03-10 04:00:00,TrendBreakV1,CHFJPY,-1.0237325254069685,2920357.756515995,1.023732525406979
2020-03-13 14:00:00,TrendBreakV1,SILVER,2.8764929892425464,3004361.6426429786,0.0
2020-03-16 10:00:00,TrendBreakV1,SILVER,2.922616564505829,3092167.613668522,0.0
2020-03-19 12:00:00,TrendBreakV1,GBPJPY,-1.00975891140917,3060944.1756337956,1.0097589114091743
