case,notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,research_trades,research_win_rate,research_total_r,research_avg_r,research_pf,research_max_dd_r,research_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak
Broad short T5,逆V候補後T5ショート全体。比較用。,202,32.67326732673268,-37.48893652889153,-0.18558879469748282,0.6838740282567527,43.56720386332894,12,187,34.22459893048128,-27.54114502841924,-0.14727885041935423,0.7455694573219334,33.61941236285666,9,15,13.333333333333334,-9.947791500472292,-0.6631861000314861,0.03815242196336496,10.099320024709579,12
Mirror practical loser,前回負けた鏡写し条件。比較用。,27,18.51851851851852,-12.881494475014494,-0.4770923879634998,0.3881979165483627,13.708436912281496,10,23,17.391304347826086,-11.197908097706634,-0.4868655694655058,0.4145912523848095,12.024850534973638,9,4,25.0,-1.6835863773078568,-0.4208965943269642,0.12615624689061172,1.3196234874890322,2
HV core rebreak ADX25 BBW7-10 BBpos0-25,高ボラ下落継続の中心仮説。OOS発生数も確認する。,11,54.54545454545454,7.68756188913682,0.6988692626488018,4.57721597939473,1.7982987088920037,2,11,54.54545454545454,7.68756188913682,0.6988692626488018,4.57721597939473,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0
HV ADX25 BBW7-10 any trigger,rebreak限定を外し、高ボラ・トレンド強度だけを見る。,16,56.25,8.097314999316147,0.5060821874572592,2.947770251006745,2.650188280372447,2,14,57.14285714285714,8.94920457079659,0.6392288979140421,3.8375899145158483,1.7982987088920037,2,2,50.0,-0.8518895714804433,-0.42594478574022165,0.1510123495718915,1.003418095717731,1
HV rebreak ADX25 BBW>=7 BBpos0-25,BB幅上限10ATRを外す。極端な荒れ相場が混ざるか確認。,12,50.0,6.684953205135365,0.5570794337612804,3.12110065225935,1.7982987088920037,2,12,50.0,6.684953205135365,0.5570794337612804,3.12110065225935,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0
HV MACD-turn rebreak,売りが伸びきった直後ではなく、MACDが下げ止まり方向のrebreakだけ。,29,48.275862068965516,9.05869441628496,0.31236877297534343,1.7350048973273016,5.701684212995483,5,28,50.0,10.06211251200269,0.3593611611429532,1.8887807331061512,4.698266117277752,5,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1
HV GBP/AUD ADX25,通貨特性を優先。GBPJPY/AUDJPYの強いトレンド化だけを見る。,25,48.0,11.448193814712857,0.45792775258851426,2.4547842528736257,4.210648216499401,5,22,50.0,12.461743017329237,0.5664428644240562,2.8587788005843016,3.197099013883019,5,3,33.33333333333333,-1.013549202616381,-0.33784973420546033,0.13005872547790912,1.1650777268536687,2
HV GBP/AUD ADX25 rebreak,通貨特性 + rebreak。シンプルな実戦候補。,20,45.0,8.070715012139596,0.40353575060697977,2.1359246050589813,3.5978096332302076,5,19,47.368421052631575,8.608445236201158,0.45307606506321885,2.3108155061214917,3.0600794091686456,4,1,0.0,-0.5377302240615612,-0.5377302240615612,0.0,0.0,1
HV GBP/AUD ATRpct80 rebreak,高ボラをBB幅ではなくATRパーセンタイルで見る。,17,52.94117647058824,9.110595343943483,0.5359173731731461,2.6696442128476914,3.0600794091686456,4,17,52.94117647058824,9.110595343943483,0.5359173731731461,2.6696442128476914,3.0600794091686456,4,0,0.0,0.0,0.0,,0.0,0
