trades,win_rate,total_r,avg_r,pf,max_dd_r,adx_min,adjust_min,body_min,is_base
48,37.5,-2.037439969642918,-0.042446666034227455,0.9274907264968884,5.023257606528923,0,0.0,0.0,True
48,37.5,-2.037439969642918,-0.042446666034227455,0.9274907264968884,5.023257606528923,0,0.0,0.35,False
40,40.0,0.36823462913510685,0.009205865728377671,1.0168484767759094,6.316955126093649,0,0.0,0.45,False
48,37.5,-2.037439969642918,-0.042446666034227455,0.9274907264968884,5.023257606528923,0,0.5,0.0,False
48,37.5,-2.037439969642918,-0.042446666034227455,0.9274907264968884,5.023257606528923,0,0.5,0.35,False
40,40.0,0.36823462913510685,0.009205865728377671,1.0168484767759094,6.316955126093649,0,0.5,0.45,False
35,25.71428571428571,-11.983960258663991,-0.3423988645332569,0.5005360734275504,11.94810050246476,0,1.0,0.0,False
35,25.71428571428571,-11.983960258663991,-0.3423988645332569,0.5005360734275504,11.94810050246476,0,1.0,0.35,False
29,31.03448275862069,-5.740597065372485,-0.1979516229438788,0.6765912195675151,9.81002015334583,0,1.0,0.45,False
24,37.5,-4.205899126087329,-0.17524579692030537,0.7153484171901755,7.149108882207612,18,0.0,0.0,False
24,37.5,-4.205899126087329,-0.17524579692030537,0.7153484171901755,7.149108882207612,18,0.0,0.35,False
21,42.857142857142854,-1.1073287215827936,-0.05272993912299017,0.9051703763317563,6.1337596448699925,18,0.0,0.45,False
24,37.5,-4.205899126087329,-0.17524579692030537,0.7153484171901755,7.149108882207612,18,0.5,0.0,False
24,37.5,-4.205899126087329,-0.17524579692030537,0.7153484171901755,7.149108882207612,18,0.5,0.35,False
21,42.857142857142854,-1.1073287215827936,-0.05272993912299017,0.9051703763317563,6.1337596448699925,18,0.5,0.45,False
17,29.411764705882355,-5.5336790594364595,-0.325510532908027,0.5267250284918876,6.533152585076722,18,1.0,0.0,False
17,29.411764705882355,-5.5336790594364595,-0.325510532908027,0.5267250284918876,6.533152585076722,18,1.0,0.35,False
14,35.714285714285715,-2.4351086549319243,-0.17393633249513746,0.7166416548646307,5.517803347739101,18,1.0,0.45,False
18,33.33333333333333,-5.986637261633353,-0.33259095897963076,0.5189828530758409,6.897948673858499,22,0.0,0.0,False
18,33.33333333333333,-5.986637261633353,-0.33259095897963076,0.5189828530758409,6.897948673858499,22,0.0,0.35,False
16,37.5,-3.920603330103102,-0.24503770813144388,0.6222835878034408,5.882599436520881,22,0.0,0.45,False
18,33.33333333333333,-5.986637261633353,-0.33259095897963076,0.5189828530758409,6.897948673858499,22,0.5,0.0,False
18,33.33333333333333,-5.986637261633353,-0.33259095897963076,0.5189828530758409,6.897948673858499,22,0.5,0.35,False
16,37.5,-3.920603330103102,-0.24503770813144388,0.6222835878034408,5.882599436520881,22,0.5,0.45,False
12,25.0,-5.370680964502463,-0.4475567470418719,0.4263622893871013,6.28199237672761,22,1.0,0.0,False
12,25.0,-5.370680964502463,-0.4475567470418719,0.4263622893871013,6.28199237672761,22,1.0,0.35,False
10,30.0,-3.3046470329722117,-0.33046470329722116,0.5470891441314225,5.26664313938999,22,1.0,0.45,False
10,50.0,-0.7375844739984276,-0.07375844739984276,0.8586273696112379,2.143755486356521,26,0.0,0.0,False
10,50.0,-0.7375844739984276,-0.07375844739984276,0.8586273696112379,2.143755486356521,26,0.0,0.35,False
8,62.5,1.3284494575318229,0.16605618219147786,1.4215595570941844,2.143755486356521,26,0.0,0.45,False
10,50.0,-0.7375844739984276,-0.07375844739984276,0.8586273696112379,2.143755486356521,26,0.5,0.0,False
10,50.0,-0.7375844739984276,-0.07375844739984276,0.8586273696112379,2.143755486356521,26,0.5,0.35,False
8,62.5,1.3284494575318229,0.16605618219147786,1.4215595570941844,2.143755486356521,26,0.5,0.45,False
7,28.57142857142857,-3.204919479269849,-0.4578456398956927,0.38571389048852806,4.116230891494996,26,1.0,0.0,False
7,28.57142857142857,-3.204919479269849,-0.4578456398956927,0.38571389048852806,4.116230891494996,26,1.0,0.35,False
5,40.0,-1.1388855477395978,-0.22777710954791958,0.6385951423563498,3.1008816541573765,26,1.0,0.45,False
