trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
113,38.93805309734513,-4.369108660180753,0.9374127567963679,21.93178592864038,4,9,2.0,2.5,1.5
113,34.51327433628318,2.10910503768051,1.0281670634935356,16.484408750196707,4,9,2.0,2.5,2.0
71,43.66197183098591,5.679911570658614,1.1404890151574827,8.651610783979333,4,9,2.0,3.0,1.5
70,38.57142857142858,9.676536064095433,1.2226616459849575,7.151610783979321,4,9,2.0,3.0,2.0
39,48.717948717948715,8.00537955063864,1.3957132825987832,5.648293568894456,4,9,2.0,3.5,1.5
39,46.15384615384615,13.986171324411991,1.6584181204341455,4.03102498898199,4,9,2.0,3.5,2.0
25,44.0,2.201884986756812,1.155572571593803,6.088411096522277,4,9,2.0,4.0,1.5
25,40.0,4.182676760530157,1.2758065420266653,5.088411096522273,4,9,2.0,4.0,2.0
185,43.24324324324324,12.654436447851321,1.1198111155388637,18.1505212299937,4,9,2.5,2.0,1.5
176,39.20454545454545,25.894712874831416,1.240548547930275,18.155628046739388,4,9,2.5,2.0,2.0
124,39.516129032258064,-2.9792905503894778,0.9607290221027174,20.43793320265248,4,9,2.5,2.5,1.5
124,35.483870967741936,4.670342297490883,1.0577048073442366,15.498980480459569,4,9,2.5,2.5,2.0
80,43.75,6.591593765384386,1.1449641436856919,8.821532690523021,4,9,2.5,3.0,1.5
79,39.24050632911392,11.259637408840298,1.2321602922689234,7.204348082722738,4,9,2.5,3.0,2.0
44,47.72727272727273,7.95901399791035,1.3423051550353116,6.1369226653596165,4,9,2.5,3.5,1.5
44,45.45454545454545,13.611224921702796,1.5609856515196228,4.136922665359602,4,9,2.5,3.5,2.0
29,41.37931034482759,0.6768423867071631,1.0394099608785452,7.134982801116619,4,9,2.5,4.0,1.5
29,37.93103448275862,1.8290533104996003,1.1005735392070692,6.09089969720078,4,9,2.5,4.0,2.0
191,42.93193717277487,11.621740555940598,1.1060071727456127,16.657954992789925,4,9,3.0,2.0,1.5
182,39.010989010989015,25.862016982920707,1.2316132532609576,16.1630618095356,4,9,3.0,2.0,2.0
126,39.682539682539684,-2.490539545237756,0.9675975480972472,19.424424500984344,4,9,3.0,2.5,1.5
126,35.714285714285715,5.659093302642603,1.0690699299445992,14.48547177879143,4,9,3.0,2.5,2.0
84,42.857142857142854,5.06206850139481,1.1044015392234903,9.826300257996172,4,9,3.0,3.0,1.5
83,38.55421686746988,10.230112144850725,1.1985834536620932,8.20911565019589,4,9,3.0,3.0,2.0
48,45.83333333333333,6.424940783708129,1.2445566229026674,8.151388469251973,4,9,3.0,3.5,1.5
48,43.75,12.577151707500576,1.460978092098887,6.151388469251959,4,9,3.0,3.5,2.0
30,43.333333333333336,2.1633369229480706,1.1259628905856074,7.134982801116618,4,9,3.0,4.0,1.5
30,40.0,3.8155478467405106,1.2098042461407466,6.090899697200779,4,9,3.0,4.0,2.0
194,43.29896907216495,13.59583313761097,1.1228865307129703,17.182415009032486,4,9,3.5,2.0,1.5
184,39.67391304347826,29.065076574229145,1.2603044813505446,16.187521825778177,4,9,3.5,2.0,2.0
129,40.310077519379846,-0.5164469635673861,0.993367689890411,18.931979636615587,4,9,3.5,2.5,1.5
128,36.71875,8.862152893951043,1.1081667751886033,15.206172286118068,4,9,3.5,2.5,2.0
85,42.35294117647059,4.056418588849662,1.081960796389367,10.831950170541319,4,9,3.5,3.0,1.5
84,38.095238095238095,9.224462232305576,1.1756335194385976,8.384687469284732,4,9,3.5,3.0,2.0
49,44.89795918367347,5.419290871162983,1.1986729856924505,8.191582438027167,4,9,3.5,3.5,1.5
49,42.857142857142854,11.57150179495543,1.4090420603145364,6.151388469251959,4,9,3.5,3.5,2.0
31,41.935483870967744,1.1576870104029229,1.0636789826946738,8.140632713661766,4,9,3.5,4.0,1.5
31,38.70967741935484,2.8098979341953627,1.1464107865442181,6.140632713661759,4,9,3.5,4.0,2.0
193,41.45077720207254,4.367174619011983,1.0381856725962306,18.7265722325912,4,12,2.0,2.0,1.5
183,36.6120218579235,14.444217243844166,1.1230240584530296,21.240186808747257,4,12,2.0,2.0,2.0
140,38.57142857142858,-6.7073986081129995,0.9229057498198375,20.646465255912645,4,12,2.0,2.5,1.5
139,34.53237410071942,2.7856950491566312,1.0302556254661628,18.249553338218476,4,12,2.0,2.5,2.0
95,42.10526315789473,3.8265820051748998,1.0687409521012958,10.104471714285687,4,12,2.0,3.0,1.5
94,37.234042553191486,9.323206498611707,1.156142109805057,12.153892700597648,4,12,2.0,3.0,2.0
52,44.230769230769226,4.838426260939969,1.1649925816520985,9.71873953953476,4,12,2.0,3.5,1.5
52,42.30769230769231,12.81921803471332,1.4225612976779793,7.071418055812012,4,12,2.0,3.5,2.0
31,48.38709677419355,6.104472447125029,1.3775383654192508,7.095136473582868,4,12,2.0,4.0,1.5
31,45.16129032258064,10.085264220898374,1.5870018983296341,6.095136473582867,4,12,2.0,4.0,2.0
211,41.70616113744076,6.339921311769382,1.0512070895213397,18.725012313933146,4,12,2.5,2.0,1.5
202,37.62376237623762,20.580197738749483,1.1622374789132854,21.238626890089208,4,12,2.5,2.0,2.0
153,39.869281045751634,-2.745545329795542,0.9704795463727282,20.177328698090175,4,12,2.5,2.5,1.5
152,36.18421052631579,8.418967477493172,1.085842801095472,18.196930516662142,4,12,2.5,2.5,2.0
106,43.39622641509434,7.251122006031984,1.1194338934074821,10.104471714285685,4,12,2.5,3.0,1.5
105,39.04761904761905,13.919165649487883,1.2149496131553064,12.10447171428568,4,12,2.5,3.0,2.0
58,43.103448275862064,3.775421908847097,1.1131628761448547,10.20736863599992,4,12,2.5,3.5,1.5
58,41.37931034482759,11.427632832639542,1.3324445408157217,7.207368635999908,4,12,2.5,3.5,2.0
35,45.714285714285715,4.57942984707538,1.2386348081610103,8.141708178177208,4,12,2.5,4.0,1.5
35,42.857142857142854,7.731640770867817,1.3827176251242725,7.097625074261375,4,12,2.5,4.0,2.0
220,40.909090909090914,2.2958906841270927,1.0175475073434392,18.23839977513516,4,12,3.0,2.0,1.5
211,36.96682464454976,17.391120395209494,1.1298994288818531,20.252014351291216,4,12,3.0,2.0,2.0
159,39.62264150943396,-3.7770455809715635,0.9610699901797884,18.677207457624046,4,12,3.0,2.5,1.5
158,36.075949367088604,8.242420510419466,1.0807361492442673,17.246975993278397,4,12,3.0,2.5,2.0
113,42.47787610619469,5.204273121096241,1.0791664814369166,9.135024318780317,4,12,3.0,3.0,1.5
112,38.392857142857146,12.872316764552144,1.1844663253712375,10.163725608109056,4,12,3.0,3.0,2.0
65,41.53846153846154,1.7240250736987042,1.0449044585472802,11.252563203196122,4,12,3.0,3.5,1.5
65,40.0,10.376235997491154,1.2633227491661208,8.116330324835415,4,12,3.0,3.5,2.0
38,47.368421052631575,6.552388673969299,1.3244364080300826,7.092272821733145,4,12,3.0,4.0,1.5
38,44.73684210526316,10.704599597761739,1.504742334508895,6.092272821733145,4,12,3.0,4.0,2.0
223,41.70403587443946,6.773382449233555,1.0517699579776598,18.235993467807063,4,12,3.5,2.0,1.5
213,38.028169014084504,23.597579169954024,1.177597647671713,20.249608043963118,4,12,3.5,2.0,2.0
162,40.123456790123456,-1.8029529993011888,0.9816076044330669,18.18476259325529,4,12,3.5,2.5,1.5
160,36.875,11.445480101727906,1.1121133414570674,18.252625905823542,4,12,3.5,2.5,2.0
115,42.608695652173914,5.696717985464998,1.0853517738661242,10.140674231325466,4,12,3.5,3.0,1.5
114,38.59649122807017,13.085723843645209,1.1848604446165545,11.169375520654205,4,12,3.5,3.0,2.0
67,41.7910447761194,2.2164699380674584,1.0562572492711864,10.760118338827363,4,12,3.5,3.5,1.5
67,40.298507462686565,10.589643076584213,1.262050722958314,7.039156124103039,4,12,3.5,3.5,2.0
40,47.5,7.044833538338054,1.3322741803266824,6.15669707660467,4,12,3.5,4.0,1.5
40,45.0,10.918006676854807,1.4914988390674933,4.873215830094933,4,12,3.5,4.0,2.0
29,31.03448275862069,-6.843880654543057,0.6617931565501987,8.146100085368918,6,6,2.0,2.0,1.5
29,31.03448275862069,-2.3438806545430593,0.884171493103135,7.083840341250906,6,6,2.0,2.0,2.0
18,33.33333333333333,-3.224192047581281,0.7345577880736582,6.579677545673286,6,6,2.0,2.5,1.5
18,33.33333333333333,-0.2241920475812822,0.9815426525070323,6.079677545673287,6,6,2.0,2.5,2.0
9,33.33333333333333,-1.6225741427034965,0.7333142098099398,2.013681941824417,6,6,2.0,3.0,1.5
9,33.33333333333333,-0.12257414270350075,0.9798537513673877,2.013681941824417,6,6,2.0,3.0,2.0
5,60.0,2.4238326706348507,2.1894302147520186,1.0087169740515483,6,6,2.0,3.5,1.5
5,60.0,3.9238326706348463,2.925514575584039,1.0087169740515483,6,6,2.0,3.5,2.0
4,50.0,0.9320236293003066,1.4573653449692385,1.0087169740515483,6,6,2.0,4.0,1.5
4,50.0,1.9320236293003024,1.948088252190585,1.0087169740515483,6,6,2.0,4.0,2.0
45,42.22222222222222,-0.6798824740970292,0.9741500053740223,7.978108698443572,6,6,2.5,2.0,1.5
44,40.909090909090914,5.327813090672068,1.2025702161906762,5.4781086984435685,6,6,2.5,2.0,2.0
22,40.909090909090914,0.2268575248400697,1.017241995323198,7.585029798201517,6,6,2.5,2.5,1.5
22,40.909090909090914,4.726857524840069,1.359258329183356,7.085029798201516,6,6,2.5,2.5,2.0
11,45.45454545454545,1.3598203733582062,1.223499660965474,2.013681941824417,6,6,2.5,3.0,1.5
11,45.45454545454545,3.8598203733582026,1.6343988968945544,2.013681941824417,6,6,2.5,3.0,2.0
6,66.66666666666666,3.9165081842260707,2.9219202823196215,1.0087169740515485,6,6,2.5,3.5,1.5
6,66.66666666666666,5.916508184226066,3.903366096762316,1.0087169740515485,6,6,2.5,3.5,2.0
4,50.0,0.9320236293003066,1.4573653449692385,1.0087169740515483,6,6,2.5,4.0,1.5
4,50.0,1.9320236293003024,1.948088252190585,1.0087169740515483,6,6,2.5,4.0,2.0
54,40.74074074074074,-2.2182581259249092,0.9313606871238896,8.033568999521655,6,6,3.0,2.0,1.5
53,37.735849056603776,0.9608565888632851,1.0288340620275391,8.828081913744214,6,6,3.0,2.0,2.0
29,41.37931034482759,0.6949886021698215,1.0404832906333683,8.09978115367117,6,6,3.0,2.5,1.5
29,37.93103448275862,2.3664077521889157,1.1302130364321668,10.099781153671167,6,6,3.0,2.5,2.0
14,50.0,3.357423672681847,1.4744480600341419,2.013681941824417,6,6,3.0,3.0,1.5
14,42.857142857142854,2.528842822700939,1.312877126667505,3.019741831073552,6,6,3.0,3.0,2.0
7,71.42857142857143,5.425321659005407,3.679269114793343,1.0087169740515485,6,6,3.0,3.5,1.5
7,71.42857142857143,6.596740809024494,4.257768851101878,1.0087169740515485,6,6,3.0,3.5,2.0
5,60.0,2.4408371040796424,2.2053957125928436,1.0087169740515483,6,6,3.0,4.0,1.5
5,60.0,2.6122562540987304,2.2900502387568213,1.0087169740515483,6,6,3.0,4.0,2.0
55,40.0,-3.2207467266034158,0.9033392021364565,9.036057600200163,6,6,3.5,2.0,1.5
54,37.03703703703704,-0.041632011815222136,0.998787163462576,9.83057051442272,6,6,3.5,2.0,2.0
30,40.0,-0.30749999850868526,0.983076298464498,9.102269754349678,6,6,3.5,2.5,1.5
30,36.666666666666664,1.3639191515104092,1.0711269434324577,11.102269754349674,6,6,3.5,2.5,2.0
15,46.666666666666664,2.35493507200334,1.2914894571889663,3.016170542502924,6,6,3.5,3.0,1.5
15,40.0,1.526354222022432,1.1680075857778394,4.0222304317520585,6,6,3.5,3.0,2.0
7,71.42857142857143,5.425321659005407,3.679269114793343,1.0087169740515485,6,6,3.5,3.5,1.5
7,71.42857142857143,6.596740809024494,4.257768851101878,1.0087169740515485,6,6,3.5,3.5,2.0
5,60.0,2.4408371040796424,2.2053957125928436,1.0087169740515483,6,6,3.5,4.0,1.5
5,60.0,2.6122562540987304,2.2900502387568213,1.0087169740515483,6,6,3.5,4.0,2.0
42,33.33333333333333,-7.517516043731661,0.7348618465124837,9.63665661476793,6,9,2.0,2.0,1.5
42,28.57142857142857,-6.517516043731655,0.7855386680580635,8.136656614767931,6,9,2.0,2.0,2.0
26,38.46153846153847,-1.3313140067735516,0.9178273052215903,7.065589065629519,6,9,2.0,2.5,1.5
26,30.76923076923077,-2.33131400677355,0.8721753861753894,7.065589065629519,6,9,2.0,2.5,2.0
13,38.46153846153847,-0.6550112544993616,0.9191885282415562,2.034005679468999,6,9,2.0,3.0,1.5
13,38.46153846153847,1.8449887455006366,1.2276239604701589,2.034005679468999,6,9,2.0,3.0,2.0
7,71.42857142857143,5.41260298885758,3.6560882743271508,1.0087169740515485,6,9,2.0,3.5,1.5
7,71.42857142857143,7.912602988857579,4.8828955423805205,1.0087169740515485,6,9,2.0,3.5,2.0
5,60.0,2.4258711962089388,2.19043056594818,1.0087169740515485,6,9,2.0,4.0,1.5
5,60.0,3.925871196208937,2.926514926780202,1.0087169740515485,6,9,2.0,4.0,2.0
74,47.2972972972973,9.410538475284621,1.2384367474993105,9.27097820274425,6,9,2.5,2.0,1.5
73,43.83561643835616,16.417684229030634,1.3955628447929007,6.770978202744242,6,9,2.5,2.0,2.0
38,52.63157894736842,9.702538820507089,1.5326618457513375,5.608509778288493,6,9,2.5,2.5,1.5
37,45.94594594594595,10.710234385276179,1.5288440799577403,5.073329411947123,6,9,2.5,2.5,2.0
21,57.14285714285714,6.913843459051201,1.7579776329703134,2.535942127069651,6,9,2.5,3.0,1.5
21,57.14285714285714,11.913843459051193,2.3061370159962715,2.035942127069651,6,9,2.5,3.0,2.0
11,72.72727272727273,8.882912811885857,3.918974526394726,2.014069226579778,6,9,2.5,3.5,1.5
11,72.72727272727273,12.882912811885848,5.233396760727123,2.014069226579778,6,9,2.5,3.5,2.0
7,57.14285714285714,2.9106512593920133,1.9564561829331155,2.014069226579778,6,9,2.5,4.0,1.5
7,57.14285714285714,4.910651259392009,2.613667300099314,2.014069226579778,6,9,2.5,4.0,2.0
89,48.31460674157304,14.907750657899074,1.3248821391614523,11.139762297049577,6,9,3.0,2.0,1.5
88,42.04545454545455,15.586315561664177,1.3058092931901515,10.794820398396753,6,9,3.0,2.0,2.0
48,50.0,9.65039940435554,1.39819907318434,6.638773296762128,6,9,3.0,2.5,1.5
47,42.5531914893617,8.32951411914372,1.3053549416463075,7.138773296762125,6,9,3.0,2.5,2.0
27,55.55555555555556,8.391176264893542,1.6921362107966522,2.030584891247673,6,9,3.0,3.0,1.5
27,51.85185185185185,10.562595414912627,1.8044841090326729,3.0420020163187864,6,9,3.0,3.0,2.0
14,71.42857142857143,10.875391952928053,3.694441775857865,2.014069226579778,6,9,3.0,3.5,1.5
14,71.42857142857143,14.546811102947135,4.604057280045057,2.014069226579778,6,9,3.0,3.5,2.0
8,62.5,4.419464734171349,2.4584352932589915,2.014069226579778,6,9,3.0,4.0,1.5
8,62.5,5.590883884190437,2.845006775180234,2.014069226579778,6,9,3.0,4.0,2.0
92,46.73913043478261,11.883612047723027,1.2429650828610064,12.142250897728088,6,9,3.5,2.0,1.5
91,40.65934065934066,12.56217695148813,1.2326692091364653,11.79730899907526,6,9,3.5,2.0,2.0
52,46.15384615384615,5.620477040734803,1.1988491092874292,8.647045650885323,6,9,3.5,2.5,1.5
51,39.21568627450981,4.299591755522987,1.1373317848083195,9.147045650885321,6,9,3.5,2.5,2.0
28,53.57142857142857,7.388687664215036,1.5629013343522011,3.0161705425029233,6,9,3.5,3.0,1.5
28,50.0,9.56010681423412,1.676479799151043,4.044490616997294,6,9,3.5,3.0,2.0
14,71.42857142857143,10.875391952928053,3.694441775857865,2.014069226579778,6,9,3.5,3.5,1.5
14,71.42857142857143,14.546811102947135,4.604057280045057,2.014069226579778,6,9,3.5,3.5,2.0
8,62.5,4.419464734171349,2.4584352932589915,2.014069226579778,6,9,3.5,4.0,1.5
8,62.5,5.590883884190437,2.845006775180234,2.014069226579778,6,9,3.5,4.0,2.0
57,40.35087719298245,-0.18780198772602819,0.9945491338644951,5.327677982574107,6,12,2.0,2.0,1.5
57,35.08771929824561,2.312198012273948,1.061653142558021,7.350487899941259,6,12,2.0,2.0,2.0
43,39.53488372093023,-1.0396177077200184,0.9605478529554089,5.101198577195306,6,12,2.0,2.5,1.5
43,32.55813953488372,-1.5396177077200464,0.9476339786549234,7.277047524559688,6,12,2.0,2.5,2.0
25,40.0,-0.30609814464720797,0.9798782335430894,4.641137847548915,6,12,2.0,3.0,1.5
25,36.0,1.6939018553527645,1.104400423206292,4.1411378475489204,6,12,2.0,3.0,2.0
16,50.0,3.7841654853156266,1.4650656775472273,3.0222588022066725,6,12,2.0,3.5,1.5
16,43.75,4.784165485315619,1.5228825362910499,3.0222588022066725,6,12,2.0,3.5,2.0
8,37.5,-0.614184894360086,0.8790466516585487,3.0222588022066725,6,12,2.0,4.0,1.5
8,37.5,0.8858151056399126,1.174446333705772,3.0222588022066725,6,12,2.0,4.0,2.0
100,47.0,12.882622285351633,1.2402079182735999,6.149510312017095,6,12,2.5,2.0,1.5
99,43.43434343434344,22.38976803909761,1.3950769569081611,8.072878428999427,6,12,2.5,2.0,2.0
68,48.529411764705884,10.812003146957725,1.3053744298216174,6.123595605987431,6,12,2.5,2.5,1.5
67,43.28358208955223,14.319698711726774,1.3723711308338116,6.143471447357825,6,12,2.5,2.5,2.0
43,53.48837209302325,11.899833453253915,1.5876554953972926,5.031449403482453,6,12,2.5,3.0,1.5
43,51.162790697674424,18.89983345325387,1.88888381483202,5.031449403482453,6,12,2.5,3.0,2.0
25,60.0,10.555966756778467,2.0404034940479296,5.031449403482453,6,12,2.5,3.5,1.5
25,56.00000000000001,14.055966756778453,2.259631856991534,5.031449403482453,6,12,2.5,3.5,2.0
10,40.0,-0.12940483117701218,0.978727570516067,4.027611054734902,6,12,2.5,4.0,1.5
10,40.0,1.870595168822984,1.3075009136818174,4.027611054734902,6,12,2.5,4.0,2.0
121,47.93388429752066,19.848753703300787,1.314725012120609,9.572173658173124,6,12,3.0,2.0,1.5
119,42.016806722689076,22.38637347781865,1.3237289969948343,8.217904624886652,6,12,3.0,2.0,2.0
83,49.39759036144578,16.329819827274658,1.390378249872012,6.14938413584896,6,12,3.0,2.5,1.5
81,43.20987654320987,17.367989412815607,1.378498518824116,6.0629432504999325,6,12,3.0,2.5,2.0
55,54.54545454545454,17.937398932332734,1.7273694151212435,3.536614318420698,6,12,3.0,3.0,1.5
54,50.0,22.112919669002295,1.8288367668187677,3.7596106866577834,6,12,3.0,3.0,2.0
33,57.57575757575758,13.126216893159954,1.9685922348131577,4.056776669791105,6,12,3.0,3.5,1.5
33,54.54545454545454,17.29763604317903,2.1876485734990747,3.0567766697911036,6,12,3.0,3.5,2.0
11,45.45454545454545,1.3794086436023238,1.2272376723253184,4.027611054734902,6,12,3.0,4.0,1.5
11,45.45454545454545,2.5508277936214125,1.4202120763949382,4.027611054734902,6,12,3.0,4.0,2.0
126,46.03174603174603,14.819960563465534,1.2176340982614087,9.572173658173124,6,12,3.5,2.0,1.5
124,40.32258064516129,17.357580337983403,1.2339915299772841,8.217904624886648,6,12,3.5,2.0,2.0
86,47.674418604651166,13.308485296553412,1.2967193553723555,6.149384135848958,6,12,3.5,2.5,1.5
84,41.66666666666667,14.34665488209436,1.2933403562999082,6.894872747227176,6,12,3.5,2.5,2.0
56,53.57142857142857,16.93491033165423,1.6598925366323032,4.019750556804141,6,12,3.5,3.0,1.5
55,49.09090909090909,21.110431068323788,1.7626063199045447,4.762099287336291,6,12,3.5,3.0,2.0
33,57.57575757575758,13.126216893159954,1.9685922348131577,4.056776669791105,6,12,3.5,3.5,1.5
33,54.54545454545454,17.29763604317903,2.1876485734990747,3.0567766697911036,6,12,3.5,3.5,2.0
11,45.45454545454545,1.3794086436023238,1.2272376723253184,4.027611054734902,6,12,3.5,4.0,1.5
11,45.45454545454545,2.5508277936214125,1.4202120763949382,4.027611054734902,6,12,3.5,4.0,2.0
