entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,pnl_r,bars_held,r_clean,r_after_cost,risk_price,period,year
2015-02-15 23:00:00,2015-03-11 13:00:00,long,4370.73,4326.554029504263,4503.257911487211,4326.554029504263,-44.17597049573669,-0.9999999999999936,415,-0.9999999999999936,-1.0679102228277981,44.17597049573669,Research_2015_2024,2015
2015-03-26 08:00:00,2015-03-26 13:00:00,short,4283.75,4303.35729965579,4224.928101032632,4303.35729965579,-19.607299655789575,-1.0000000000000149,4,-1.0000000000000149,-1.1530042409034362,19.607299655789575,Research_2015_2024,2015
2015-06-29 18:00:00,2015-07-01 08:00:00,short,4385.48,4415.612607736214,4295.082176791356,4415.612607736214,-30.132607736214595,-1.0000000000000044,35,-1.0000000000000044,-1.0995599194819974,30.132607736214595,Research_2015_2024,2015
2015-07-16 08:00:00,2015-07-16 20:00:00,long,4556.23,4542.224179691993,4598.247460924018,4598.247460924018,42.01746092401845,3.00000000000003,11,3.00000000000003,2.785803335040313,14.00582030800615,Research_2015_2024,2015
2015-09-28 16:00:00,2015-09-30 14:00:00,short,4109.0,4152.734643442041,3977.796069673879,4152.734643442041,-43.73464344204058,-1.0000000000000064,44,-1.0000000000000064,-1.0685955060769168,43.73464344204058,Research_2015_2024,2015
2015-12-02 14:00:00,2015-12-02 18:00:00,long,4735.23,4718.832750789946,4784.42174763016,4718.832750789946,-16.397249210053815,-1.0000000000000213,3,-1.0000000000000213,-1.182957516932836,16.397249210053815,Research_2015_2024,2015
2016-01-04 14:00:00,2016-01-04 21:00:00,short,4469.75,4502.667421019929,4370.997736940214,4502.667421019929,-32.91742101992895,-1.0000000000000062,6,-1.0000000000000062,-1.0911371519106536,32.91742101992895,Research_2015_2024,2016
2016-02-08 09:00:00,2016-02-09 15:00:00,short,3953.25,3995.966867006137,3825.099398981589,3995.966867006137,-42.71686700613691,-0.999999999999996,29,-0.999999999999996,-1.0702298696102603,42.71686700613691,Research_2015_2024,2016
2016-03-11 20:00:00,2016-03-29 17:00:00,long,4359.5,4331.582674582062,4443.251976253812,4443.251976253812,83.75197625381224,2.9999999999999956,259,2.9999999999999956,2.892539849176507,27.917325417937718,Research_2015_2024,2016
2016-04-26 21:00:00,2016-04-27 20:00:00,short,4404.75,4431.922296385278,4323.233110844166,4431.922296385278,-27.17229638527806,-1.0000000000000029,22,-1.0000000000000029,-1.1104065684203812,27.17229638527806,Research_2015_2024,2016
2016-10-10 13:00:00,2016-10-11 09:00:00,long,4896.48,4879.675790124855,4946.892629625434,4879.675790124855,-16.804209875144807,-1.0000000000000018,19,-1.0000000000000018,-1.1785266919593371,16.804209875144807,Research_2015_2024,2016
2016-10-24 19:00:00,2016-10-25 14:00:00,long,4903.23,4888.5794687512,4947.181593746399,4888.5794687512,-14.65053124879978,-0.9999999999999944,18,-0.9999999999999944,-1.2047707314535565,14.65053124879978,Research_2015_2024,2016
2016-11-01 17:00:00,2016-11-01 19:00:00,short,4737.98,4760.912477846366,4669.182566460901,4760.912477846366,-22.932477846366055,-0.9999999999999957,1,-0.9999999999999957,-1.1308188334508862,22.932477846366055,Research_2015_2024,2016
2016-12-11 23:00:00,2016-12-12 02:00:00,long,4900.73,4882.88329266231,4954.270122013068,4882.88329266231,-17.846707337689622,-0.999999999999996,2,-0.999999999999996,-1.1680982347743423,17.846707337689622,Research_2015_2024,2016
2017-01-06 16:00:00,2017-01-13 14:00:00,long,5000.73,4984.5312227985905,5049.326331604226,5049.326331604226,48.59633160422618,2.9999999999999787,116,2.9999999999999787,2.814800835723613,16.19877720140903,Research_2015_2024,2017
2017-03-15 18:00:00,2017-03-16 15:00:00,long,5414.0,5398.615236233189,5460.154291300433,5398.615236233189,-15.384763766811375,-1.0000000000000258,20,-1.0000000000000258,-1.1949981192738308,15.384763766811375,Research_2015_2024,2017
2017-03-30 00:00:00,2017-03-30 08:00:00,long,5445.48,5431.2491637549865,5488.172508735038,5431.2491637549865,-14.230836245013052,-1.000000000000022,7,-1.000000000000022,-1.2108098180844158,14.230836245013052,Research_2015_2024,2017
2017-04-23 22:00:00,2017-04-25 19:00:00,long,5486.25,5464.043885075535,5552.868344773393,5552.868344773393,66.61834477339289,3.000000000000008,44,3.000000000000008,2.864902077188896,22.2061149244646,Research_2015_2024,2017
2017-05-24 19:00:00,2017-05-25 15:00:00,long,5730.5,5716.562634662828,5772.3120960115175,5772.3120960115175,41.8120960115175,3.000000000000019,18,3.000000000000019,2.7847512835156536,13.937365337172196,Research_2015_2024,2017
2017-07-16 22:00:00,2017-07-17 18:00:00,long,5851.5,5832.971275783687,5907.086172648938,5832.971275783687,-18.528724216313094,-1.0000000000000162,19,-1.0000000000000162,-1.161910769731196,18.528724216313094,Research_2015_2024,2017
2017-08-10 20:00:00,2017-08-11 13:00:00,short,5764.75,5803.404020545013,5648.787938364962,5803.404020545013,-38.65402054501283,-1.000000000000011,15,-1.000000000000011,-1.077611590145116,38.65402054501283,Research_2015_2024,2017
2017-10-05 12:00:00,2017-10-05 18:00:00,long,6022.75,6011.3631344309415,6056.910596707175,6056.910596707175,34.16059670717459,3.0000000000000213,5,3.0000000000000213,2.7365385599921677,11.3868655690585,Research_2015_2024,2017
2017-10-27 12:00:00,2017-10-27 15:00:00,long,6135.35,6114.002449764987,6199.392650705039,6199.392650705039,64.0426507050388,3.0000000000000133,2,3.0000000000000133,2.8594686525164232,21.347550235012932,Research_2015_2024,2017
2018-01-03 14:00:00,2018-01-04 13:00:00,long,6558.73,6540.497560852594,6613.427317442218,6613.427317442218,54.697317442218264,3.0000000000000155,21,3.0000000000000155,2.8354581098148586,18.232439147405785,Research_2015_2024,2018
2018-03-09 13:00:00,2018-03-12 00:00:00,long,7022.25,6987.198441069434,7127.404676791698,7127.404676791698,105.15467679169797,3.0000000000000053,11,3.0000000000000053,2.9144117953229256,35.05155893056599,Research_2015_2024,2018
2018-03-22 23:00:00,2018-03-23 13:00:00,short,6634.75,6706.293857536435,6420.118427390695,6706.293857536435,-71.5438575364351,-0.9999999999999994,13,-0.9999999999999994,-1.04193232100285,71.5438575364351,Research_2015_2024,2018
2018-05-09 16:00:00,2018-05-13 23:00:00,long,6869.25,6832.331330254897,6980.00600923531,6980.00600923531,110.75600923530965,3.0000000000000053,53,3.0000000000000053,2.9187403007553456,36.918669745103216,Research_2015_2024,2018
2018-07-12 15:00:00,2018-07-16 20:00:00,long,7361.25,7327.181063496522,7463.456809510432,7327.181063496522,-34.068936503477744,-1.000000000000005,52,-1.000000000000005,-1.0880567551527163,34.068936503477744,Research_2015_2024,2018
2018-08-26 22:00:00,2018-08-28 13:00:00,long,7514.0,7487.217467074936,7594.347598775191,7594.347598775191,80.34759877519082,2.9999999999999925,38,2.9999999999999925,2.8879866960905423,26.782532925063606,Research_2015_2024,2018
