timeframe,strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
H4,RS120_RECLAIM_RR15,AUDJPY,22,50.0,4.920361956472284,0.22365281620328564,1.4717375936461783,3.3889681752282206,4,58.13636363636363
H4,RS120_RECLAIM_RR1,AUDJPY,23,60.86956521739131,4.825170457941074,0.2097900199104815,1.5325703717641534,2.0112425876290425,2,40.95652173913044
H4,RS100_RECLAIM_RR1,AUDJPY,29,58.620689655172406,4.7726990592166345,0.1645758296281598,1.3947209656631587,3.072154996486014,3,46.06896551724138
H4,RS100_RECLAIM_RR1,GBPJPY,40,57.49999999999999,4.701405287954847,0.11753513219887117,1.2927538942528616,2.5298098192257346,3,52.9
H4,RS100_RECLAIM_RR15,USDJPY,30,46.666666666666664,4.656740121079199,0.15522467070263998,1.333868036581662,7.486456452552252,8,98.9
H4,RS100_RECLAIM_RR1,CHFJPY,35,57.14285714285714,4.590896540863989,0.13116847259611397,1.302049750268142,5.170203840595061,4,50.4
H4,RS120_BODY45_CLOSE60_RR2,EURJPY,17,47.05882352941176,4.491185700619442,0.2641873941540848,1.5499899706058813,3.0224135525864417,3,89.0
H4,RS120_BODY45_CLOSE60_RR2,SILVER,17,41.17647058823529,4.454768093364327,0.2620451819626075,1.478080103783305,3.2125860151326466,3,78.05882352941177
H4,RS100_RECLAIM_RR15,SILVER,23,47.82608695652174,4.294486299663868,0.18671679563755947,1.3621336309813685,2.0722651639486105,2,66.8695652173913
H4,RS120_BODY45_CLOSE60_RR15,USDJPY,16,50.0,4.224495107013999,0.2640309441883749,1.6498394689285738,5.475771214121589,6,115.0625
H4,RS100_BODY45_CLOSE60_RR15,USDJPY,28,46.42857142857143,4.173324003832002,0.14904728585114294,1.3224554672992062,7.486456452552253,8,103.21428571428571
H4,RS120_BODY45_CLOSE60_RR15,GBPJPY,20,50.0,4.055533952744275,0.20277669763721376,1.453707396410123,3.036651499457583,3,82.1
H4,RS120_RECLAIM_RR1,USDJPY,18,61.111111111111114,4.047790456026478,0.22487724755702654,1.6251008101514612,3.484694682298496,3,79.27777777777777
H4,RS120_BODY45_CLOSE60_RR15,EURJPY,17,52.94117647058824,4.037009551749966,0.23747115010293918,1.5015964137590698,3.0224135525864417,3,78.88235294117646
D1,RS100_BODY45_CLOSE60_RR15,XAUUSD,5,80.0,4.031815030249987,0.8063630060499974,18.420175227823943,0.2314451477968067,1,55.2
D1,RS100_RECLAIM_RR15,XAUUSD,5,80.0,4.031815030249987,0.8063630060499974,18.420175227823943,0.2314451477968067,1,55.2
D1,RS100_RECLAIM_RR15,AUDJPY,7,57.14285714285714,3.890930030329293,0.555847147189899,3.4534779323186675,1.002958087287552,1,46.857142857142854
D1,RS120_RECLAIM_RR15,AUDJPY,7,57.14285714285714,3.890930030329293,0.555847147189899,3.4534779323186675,1.002958087287552,1,46.857142857142854
D1,RS100_RECLAIM_RR1,XAUUSD,5,80.0,3.75769664590654,0.751539329181308,17.235797905798144,0.23144514779680692,1,36.6
H4,RS120_BODY45_CLOSE60_RR15,AUDJPY,17,47.05882352941176,3.5286013420664517,0.20756478482743834,1.419422753720997,2.3764660299399183,3,56.35294117647059
H4,RS120_BODY45_CLOSE60_RR2,GBPJPY,20,45.0,3.508229915358884,0.17541149576794418,1.3527676070820143,3.036651499457583,3,94.05
H4,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,USDJPY,4,75.0,3.4706942266346714,0.8676735566586679,4.436598800446456,0.0,1,77.5
D1,RS100_RECLAIM_RR2,EURJPY,8,75.0,3.436079710152872,0.429509963769109,3.2756083629143746,0.5065643054525881,1,52.375
H4,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,9,55.55555555555556,3.394484893480498,0.3771649881644998,1.8379439176024117,2.031185757116798,3,63.111111111111114
D1,RS100_RECLAIM_RR2,AUDJPY,7,57.14285714285714,3.3683533662650467,0.4811933380378638,3.123960232634454,1.002958087287552,1,56.142857142857146
D1,RS120_RECLAIM_RR2,AUDJPY,7,57.14285714285714,3.3683533662650467,0.4811933380378638,3.123960232634454,1.002958087287552,1,56.142857142857146
H4,RS120_RECLAIM_RR15,USDJPY,17,47.05882352941176,3.218975319765197,0.18935148939795277,1.4288337133307802,5.475771214121589,6,110.0
D1,RS100_RECLAIM_RR15,CHFJPY,7,85.71428571428571,3.1586689797875236,0.45123842568393197,4.146786612795007,0.0,1,49.142857142857146
D1,RS100_RECLAIM_RR15,EURJPY,8,75.0,3.038410468051345,0.37980130850641813,3.0122444338628585,0.5065643054525881,1,48.25
D1,RS100_BODY45_CLOSE60_RR15,EURJPY,8,75.0,3.0381309540369337,0.3797663692546167,3.0120593204538575,0.5065643054525881,1,49.875
H4,RS100_RECLAIM_RR1,USDJPY,31,54.83870967741935,2.9874594653608524,0.09636966017293072,1.2312826803191248,5.539606568491551,5,79.74193548387096
D1,RS100_RECLAIM_RR1,CHFJPY,7,85.71428571428571,2.9642168866285985,0.42345955523265694,3.9530660148159074,0.0,1,37.714285714285715
H4,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,CHFJPY,7,71.42857142857143,2.9045339145296487,0.41493341636137837,2.431150808437888,1.021923564385623,1,92.14285714285714
H4,RS120_BODY45_CLOSE60_RR15,SILVER,17,47.05882352941176,2.902312806106076,0.17072428271212212,1.328824589274109,3.7105524744034306,3,66.58823529411765
H4,RS100_RECLAIM_RR15,EURJPY,33,45.45454545454545,2.8698063115873804,0.08696382762386001,1.1585150825988413,4.506890047399499,4,69.15151515151516
H4,RS120_RECLAIM_RR2,AUDJPY,22,45.45454545454545,2.8669264967647923,0.130314840762036,1.2505974667091038,4.399038865868485,5,83.86363636363636
H4,RS100_RECLAIM_RR15,CHFJPY,33,45.45454545454545,2.6912386176790717,0.0815526853842143,1.1475277113841909,5.180000251992905,4,82.12121212121212
D1,RS100_RECLAIM_RR2,XAUUSD,5,80.0,2.6841959836853118,0.5368391967370624,12.597547018103196,0.23144514779680692,1,60.0
D1,RS100_BODY45_CLOSE60_RR15,CHFJPY,5,80.0,2.54127907380641,0.508255814761282,3.531719220976437,0.0,1,44.8
H4,RS120_RECLAIM_RR2,SILVER,19,36.84210526315789,2.4741471437054816,0.13021827072134115,1.2189770816980128,3.2125860151326466,3,83.47368421052632
D1,RS100_RECLAIM_RR1,AUDJPY,7,57.14285714285714,2.401108924698182,0.34301556067116884,2.5140513229280113,1.002958087287552,1,37.142857142857146
D1,RS120_RECLAIM_RR1,AUDJPY,7,57.14285714285714,2.401108924698182,0.34301556067116884,2.5140513229280113,1.002958087287552,1,37.142857142857146
D1,RS100_RECLAIM_RR1,EURJPY,8,75.0,2.040939025627264,0.255117378203408,2.3516502254568152,0.5065643054525881,1,46.75
H4,RS100_RECLAIM_RR2,GBPJPY,36,41.66666666666667,1.8485569086166111,0.05134880301712809,1.0992461992805802,6.534540880129914,4,91.27777777777777
H4,RS100_RECLAIM_RR2,USDJPY,28,39.285714285714285,1.8177732144990124,0.0649204719463933,1.1215393450768487,7.486456452552253,8,118.96428571428571
D1,RS120_RECLAIM_RR1,GBPJPY,3,66.66666666666666,1.8031195857042823,0.6010398619014274,40.899283881021674,0.04519177815524522,1,44.333333333333336
D1,RS120_RECLAIM_RR15,GBPJPY,3,66.66666666666666,1.798512007778597,0.5995040025928656,40.79732777055713,0.04519177815524522,1,60.0
D1,RS120_RECLAIM_RR2,GBPJPY,3,66.66666666666666,1.798512007778597,0.5995040025928656,40.79732777055713,0.04519177815524522,1,60.0
H4,RS100_RECLAIM_RR15,GBPJPY,36,44.44444444444444,1.7930440353328811,0.049806778759246696,1.1017632987868535,3.5358686700106228,4,82.25
D1,RS120_RECLAIM_RR1,XAUUSD,3,66.66666666666666,1.7644891411733372,0.5881630470577791,8.623789731476412,0.0,1,35.0
D1,RS120_RECLAIM_RR2,EURJPY,7,71.42857142857143,1.5550591445026924,0.2221513063575275,1.7744471182148398,1.0045637787817565,1,47.42857142857143
D1,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,1,100.0,1.4954518406983601,1.4954518406983601,inf,0.0,0,47.0
D1,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,AUDJPY,1,100.0,1.4954518406983601,1.4954518406983601,inf,0.0,0,47.0
D1,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,AUDJPY,1,100.0,1.4954518406983601,1.4954518406983601,inf,0.0,0,47.0
D1,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,SILVER,1,100.0,1.4792215660665775,1.4792215660665775,inf,0.0,0,15.0
D1,RS100_RECLAIM_RR2,CHFJPY,7,71.42857142857143,1.4621637662295184,0.20888053803278833,2.2107740898985098,0.20385120284989738,1,54.57142857142857
H4,RS120_UPREG_BODY45_CLOSE60_RR15,AUDJPY,6,50.0,1.4531077366979366,0.24218462278298944,1.4809861868269245,1.0094287907313921,1,52.666666666666664
H4,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,XAUUSD,6,50.0,1.4346525802049892,0.2391087633674982,1.4717666567976238,1.0136540557280564,2,71.33333333333333
D1,RS100_BODY45_CLOSE60_RR15,AUDJPY,5,40.0,1.4088416661153975,0.2817683332230795,1.8883639415259956,1.401910174893367,3,48.2
D1,RS120_BODY45_CLOSE60_RR15,AUDJPY,5,40.0,1.4088416661153975,0.2817683332230795,1.8883639415259956,1.401910174893367,3,48.2
H4,RS100_BODY45_CLOSE60_RR15,XAUUSD,34,47.05882352941176,1.3652209615259328,0.0401535576919392,1.0749973512473738,6.136805827897472,4,76.55882352941177
D1,RS120_BODY45_CLOSE60_RR15,XAUUSD,3,66.66666666666666,1.274521725292998,0.424840575097666,6.506798208670769,0.0,1,60.0
D1,RS120_BODY45_CLOSE60_RR2,XAUUSD,3,66.66666666666666,1.274521725292998,0.424840575097666,6.506798208670769,0.0,1,60.0
D1,RS120_RECLAIM_RR15,XAUUSD,3,66.66666666666666,1.274521725292998,0.424840575097666,6.506798208670769,0.0,1,60.0
D1,RS120_RECLAIM_RR2,XAUUSD,3,66.66666666666666,1.274521725292998,0.424840575097666,6.506798208670769,0.0,1,60.0
D1,RS120_BODY45_CLOSE60_RR2,AUDJPY,5,40.0,1.239199053899759,0.24783981077995182,1.781393525145432,1.401910174893367,3,54.6
D1,RS120_UPREG_BODY45_CLOSE60_RR15,CHFJPY,1,100.0,1.1705436159690008,1.1705436159690008,inf,0.0,0,60.0
D1,RS120_RECLAIM_RR15,EURJPY,7,71.42857142857143,1.0552185010639303,0.15074550015199004,1.5255175856975445,1.0045637787817565,1,46.57142857142857
D1,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,2,50.0,1.0026214474198205,0.5013107237099103,3.1036953374385035,0.476600118646757,1,37.5
D1,RS120_BODY45_CLOSE60_RR2,USDJPY,4,50.0,0.9509221378846044,0.2377305344711511,1.794880125549006,1.002725620811158,1,41.5
D1,RS120_RECLAIM_RR2,USDJPY,4,50.0,0.9509221378846044,0.2377305344711511,1.794880125549006,1.002725620811158,1,41.5
H4,RS120_RECLAIM_RR15,SILVER,19,42.10526315789473,0.9216918564472303,0.048510097707748966,1.0852869840734778,3.710552474403431,3,73.21052631578948
H4,RS120_BODY45_CLOSE60_RR2,USDJPY,15,40.0,0.874960155340607,0.05833067702270713,1.1165178749384082,5.475771214121589,6,147.46666666666667
D1,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,2,100.0,0.8345962843454495,0.41729814217272476,inf,0.0,0,60.0
D1,RS120_BODY45_CLOSE60_RR15,GBPJPY,2,50.0,0.8134882567675568,0.4067441283837784,19.00080213646426,0.0,1,60.0
D1,RS120_BODY45_CLOSE60_RR2,GBPJPY,2,50.0,0.8134882567675568,0.4067441283837784,19.00080213646426,0.0,1,60.0
D1,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,2,50.0,0.8134882567675568,0.4067441283837784,19.00080213646426,0.0,1,60.0
D1,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,GBPJPY,2,50.0,0.8134882567675568,0.4067441283837784,19.00080213646426,0.0,1,60.0
D1,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,XAUUSD,1,100.0,0.7400624172341548,0.7400624172341548,inf,0.0,0,60.0
D1,RS120_RECLAIM_RR1,USDJPY,4,50.0,0.6832988018554679,0.17082470046386697,1.571172565836584,1.002725620811158,1,36.25
D1,RS120_RECLAIM_RR1,EURJPY,7,71.42857142857143,0.5553778576251684,0.07933969394645264,1.276588053180249,1.0045637787817565,1,45.0
D1,RS120_UPREG_BODY45_CLOSE60_RR15,XAUUSD,2,50.0,0.5086172694373479,0.25430863471867393,3.1975715381334293,0.0,1,60.0
H4,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,AUDJPY,2,50.0,0.48406358320997755,0.24203179160498878,1.481491964295567,1.0053409383854888,1,19.0
H4,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,CHFJPY,2,100.0,0.47352921635500755,0.23676460817750378,inf,0.0,0,180.0
H4,RS120_RECLAIM_RR2,EURJPY,21,38.095238095238095,0.4624247192721549,0.02202022472724547,1.0379201325729794,4.047491823375069,4,78.38095238095238
D1,RS120_BODY45_CLOSE60_RR15,USDJPY,4,50.0,0.4509221378846064,0.1127305344711516,1.3769278590694014,1.002725620811158,1,40.75
D1,RS120_RECLAIM_RR15,USDJPY,4,50.0,0.4509221378846064,0.1127305344711516,1.3769278590694014,1.002725620811158,1,40.75
D1,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,EURJPY,1,100.0,0.24659835364158447,0.24659835364158447,inf,0.0,0,60.0
D1,RS120_BODY45_CLOSE60_RR15,CHFJPY,2,50.0,0.1667675839545637,0.08338379197728185,1.1661402331154338,0.0,1,41.0
D1,RS120_BODY45_CLOSE60_RR2,CHFJPY,2,50.0,0.1667675839545637,0.08338379197728185,1.1661402331154338,0.0,1,41.0
D1,RS120_RECLAIM_RR15,CHFJPY,2,50.0,0.1667675839545637,0.08338379197728185,1.1661402331154338,0.0,1,41.0
D1,RS120_RECLAIM_RR2,CHFJPY,2,50.0,0.1667675839545637,0.08338379197728185,1.1661402331154338,0.0,1,41.0
H4,RS120_RECLAIM_RR15,EURJPY,21,42.857142857142854,0.008248570402680455,0.0003927890667943074,1.0006829935903867,4.029438222901778,4,70.19047619047619
D1,RS120_RECLAIM_RR1,CHFJPY,2,50.0,-0.008189014544009332,-0.004094507272004666,0.9918417911139249,0.0,1,26.5
D1,RS100_BODY45_CLOSE60_RR15,SILVER,3,33.33333333333333,-0.012262668981813774,-0.004087556327271258,0.991778210795895,1.4914842350483912,2,29.666666666666668
D1,RS120_BODY45_CLOSE60_RR15,SILVER,3,33.33333333333333,-0.012262668981813774,-0.004087556327271258,0.991778210795895,1.4914842350483912,2,29.666666666666668
D1,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,GBPJPY,1,0.0,-0.04519177815524521,-0.04519177815524521,0.0,0.0,1,60.0
H4,RS120_RECLAIM_RR2,USDJPY,16,37.5,-0.13055963190819542,-0.008159976994262214,0.9846666605798026,5.475771214121589,6,140.0625
D1,RS100_RECLAIM_RR1,GBPJPY,5,40.0,-0.203844854377205,-0.040768970875441,0.9006679644728246,2.0521562182367328,3,33.4
D1,RS100_RECLAIM_RR15,GBPJPY,5,40.0,-0.20845243230289034,-0.04169048646057807,0.898422727056326,2.0521562182367328,3,42.8
D1,RS100_RECLAIM_RR2,GBPJPY,5,40.0,-0.20845243230289034,-0.04169048646057807,0.898422727056326,2.0521562182367328,3,42.8
H4,RS120_BODY45_CLOSE60_RR15,XAUUSD,27,44.44444444444444,-0.2625345485381103,-0.00972350179770779,0.9827112151154451,5.592743467686631,4,76.88888888888889
D1,RS120_BODY45_CLOSE60_RR15,EURJPY,6,66.66666666666666,-0.440000802098952,-0.073333467016492,0.7808717730110994,1.0045637787817565,1,49.0
D1,RS120_BODY45_CLOSE60_RR2,EURJPY,6,66.66666666666666,-0.440000802098952,-0.073333467016492,0.7808717730110994,1.0045637787817565,1,49.0
D1,RS100_RECLAIM_RR2,USDJPY,7,42.857142857142854,-0.45035722367799225,-0.06433674623971318,0.8594408422103986,2.253985140487001,1,36.142857142857146
H4,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,AUDJPY,3,33.33333333333333,-0.5253652075214146,-0.17512173584047153,0.7392430509904008,1.0053409383854888,1,15.0
H4,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,8,37.5,-0.5332233047508976,-0.0666529130938622,0.8940678732070474,4.028058218495367,4,54.625
D1,RS120_RECLAIM_RR1,SILVER,5,40.0,-0.5760134446479874,-0.11520268892959748,0.7729497218427253,2.0603421362708554,2,24.4
H4,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,SILVER,3,33.33333333333333,-0.6025093328253446,-0.20083644427511485,0.7081759749534654,1.02304511314376,1,50.666666666666664
D1,RS100_RECLAIM_RR1,USDJPY,7,42.857142857142854,-0.7179805597071288,-0.10256865138673268,0.7759140134190496,1.5216084765161373,1,33.142857142857146
D1,RS100_BODY45_CLOSE60_RR15,USDJPY,7,42.857142857142854,-0.9503572236779902,-0.1357653176682843,0.7033878798068233,2.253985140487001,1,35.714285714285715
D1,RS100_RECLAIM_RR15,USDJPY,7,42.857142857142854,-0.9503572236779902,-0.1357653176682843,0.7033878798068233,2.253985140487001,1,35.714285714285715
D1,RS120_BODY45_CLOSE60_RR2,SILVER,3,33.33333333333333,-0.9551235937803577,-0.3183745312601192,0.3596153607688863,1.4914842350483912,2,44.666666666666664
H4,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,XAUUSD,1,0.0,-1.017531701388742,-1.017531701388742,0.0,0.0,1,84.0
D1,RS120_RECLAIM_RR2,SILVER,5,20.0,-1.1202570246108212,-0.22405140492216424,0.638355186705857,3.0976720346315685,4,35.0
H4,RS120_RECLAIM_RR1,EURJPY,21,47.61904761904761,-1.1235154400328429,-0.05350073523965918,0.8985186400065707,2.069426803133471,2,52.95238095238095
D1,RS100_BODY45_CLOSE60_RR15,GBPJPY,4,25.0,-1.1934761833139307,-0.29836904582848267,0.4184282011730095,1.0488606134352854,3,38.5
H4,RS100_BODY45_CLOSE60_RR15,GBPJPY,34,41.17647058823529,-1.1969309542738433,-0.03520385159628951,0.9320687947831743,3.5358686700106228,4,81.6470588235294
H4,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,6,33.33333333333333,-1.1990227332461048,-0.19983712220768413,0.7093199396573163,3.083300867493009,3,33.833333333333336
H4,RS100_RECLAIM_RR1,SILVER,23,47.82608695652174,-1.2136815250302413,-0.05276876195783658,0.8976560019416974,2.3137210819847276,2,57.69565217391305
H4,RS120_RECLAIM_RR15,XAUUSD,28,42.857142857142854,-1.272760621303892,-0.045455736475139,0.9214125914606844,5.592743467686631,4,75.07142857142857
H4,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,EURJPY,4,25.0,-1.533062902934035,-0.38326572573350876,0.49270840208030525,1.005573418043925,2,35.25
D1,RS120_RECLAIM_RR15,SILVER,5,20.0,-1.6199598536900417,-0.32399197073800834,0.47703958470131685,3.0976720346315685,4,34.8
H4,RS100_RECLAIM_RR2,EURJPY,33,36.36363636363637,-1.6774210135816352,-0.0508309398055041,0.9171227766472284,6.052612817276654,4,84.27272727272727
D1,RS100_RECLAIM_RR1,SILVER,7,28.57142857142857,-1.873460494012408,-0.267637213430344,0.5114057688612287,3.070895458469594,3,28.428571428571427
H4,RS150_UPREG_BODY45_CLOSE60_STRETCH35_RR15,GBPJPY,2,0.0,-2.0235942943658802,-1.0117971471829401,0.0,1.0123642051944854,2,47.5
H4,RS100_RECLAIM_RR1,EURJPY,34,47.05882352941176,-2.2541675255071456,-0.06629904486785722,0.8754900112754485,6.181987984664166,4,54.8235294117647
H4,RS120_BODY45_CLOSE60_RR2,XAUUSD,27,37.03703703703704,-2.2848253191111443,-0.08462315996707942,0.864589077246408,6.2344645596489645,4,94.5925925925926
H4,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
D1,RS100_RECLAIM_RR2,SILVER,7,14.285714285714285,-2.417704073975242,-0.34538629628217743,0.44991158879429166,4.1082253568303075,5,36.0
H4,RS100_RECLAIM_RR15,XAUUSD,38,42.10526315789473,-2.6610184357378506,-0.07002680094046976,0.8802951429553035,7.145704364297993,4,74.86842105263158
H4,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,SILVER,5,20.0,-2.6627650871745936,-0.5325530174349187,0.3544636855025895,3.083300867493009,3,38.2
D1,RS100_RECLAIM_RR15,SILVER,7,14.285714285714285,-2.9174069030544625,-0.41677241472206605,0.336216642302672,4.1082253568303075,5,35.857142857142854
H4,RS120_UPREG_BODY45_CLOSE60_STRETCH35_RR15,GBPJPY,3,0.0,-3.033594630846501,-1.011198210282167,0.0,2.022364541675106,3,52.333333333333336
H4,RS120_RECLAIM_RR1,SILVER,19,42.10526315789473,-3.0866641485521544,-0.16245600781853445,0.7143814668250635,4.269682942871061,3,64.3157894736842
H4,RS120_RECLAIM_RR2,XAUUSD,28,35.714285714285715,-3.2950513918769264,-0.11768040685274737,0.8157490556276769,6.2344645596489645,4,92.14285714285714
H4,RS120_RECLAIM_RR1,XAUUSD,28,46.42857142857143,-3.3073313341439468,-0.11811897621942667,0.7820962508523182,3.284908338868467,3,61.357142857142854
H4,RS100_RECLAIM_RR2,XAUUSD,38,34.21052631578947,-6.182782209086927,-0.16270479497597176,0.7520390541830868,9.98791614960344,4,89.0
H4,RS100_RECLAIM_RR1,XAUUSD,38,42.10526315789473,-8.195439594523572,-0.2156694630137782,0.631331406086682,7.187723313655258,4,65.65789473684211
