period,symbol,method,events,win_rate_2r,sl_rate,avg_r_2r,total_r_2r,pf_2r,max_dd_r,max_losing_streak,avg_mfe_24,avg_mfe_48,avg_mfe_120,avg_mae_24,avg_mae_48,avg_mae_120,tp1_rate_120,tp2_rate_120,tp3_rate_120,avg_wave5_ext_wave1_120,median_wave5_ext_wave1_120
OOS_2025_2026,GBPJPY,W5_LOOSE,19,5.263157894736842,73.68421052631578,-0.5295541332163627,-10.061528531110891,0.3065973373616776,9.510369044197002,11,0.5297619458650646,0.700568490823053,1.0744551673450358,0.9526864364785276,1.172415728745257,1.5917611968439414,42.10526315789473,5.263157894736842,0.0,1.6045936416608697,1.4593244053567793
OOS_2025_2026,GBPJPY,W5_STRICT_NO_OVERLAP,8,0.0,75.0,-0.646932298124145,-5.17545838499316,0.20504377711025631,4.510369044197002,6,0.5558137963699705,0.8215959912399928,1.0235190730527588,0.7903261601850811,1.032104003685506,1.7863250349514257,50.0,0.0,0.0,1.7003610191293088,1.3328954878795816
OOS_2025_2026,SILVER,ALL_PIVOT_BREAKOUT,135,19.25925925925926,54.074074074074076,-0.04348641554240497,-5.870666098224671,0.9223770572883035,18.4082012246664,9,1.1197814049621488,2.206211881778248,4.6900298704943895,0.646401768840126,0.8955812418728402,2.1803996246289334,41.48148148148148,19.25925925925926,12.592592592592592,7.292686052803988,2.028609216204928
OOS_2025_2026,SILVER,CONTROL_NOT_W5,112,19.642857142857142,52.67857142857143,-0.018033075348468697,-2.019704439028494,0.9669480858886633,13.408201224666398,7,0.9941966570132298,2.1039227643132605,4.67263138895831,0.597859562973394,0.8497757456742592,2.236939463749187,42.857142857142854,19.642857142857142,11.607142857142858,6.633467020338549,2.0949741510334015
OOS_2025_2026,SILVER,W5_AI_SCORE_5,23,17.391304347826086,60.86956521739131,-0.16743311561722515,-3.8509616591961784,0.7348465200684173,8.144603858180306,5,1.731324525409059,2.704315410303405,4.774752911017897,0.8827812061042117,1.1186340929267995,1.9050751906520458,34.78260869565217,17.391304347826086,17.391304347826086,10.502796123940037,1.8362506134467544
OOS_2025_2026,SILVER,W5_AI_SCORE_6,15,20.0,60.0,-0.15855607858113163,-2.3783411787169744,0.7502665636042203,5.0,4,0.68550084274424,0.7772252708872889,3.88133251422723,0.9222099357357191,1.213358550897396,1.8484846296256434,26.666666666666668,20.0,20.0,11.220482280156336,1.8509207833966663
OOS_2025_2026,SILVER,W5_CLASSIC,8,0.0,75.0,-0.8100231073788859,-6.4801848590310875,0.006642787254501614,5.4801848590310875,5,0.45818843173301116,0.551676866441167,0.551676866441167,0.7268719272895399,1.203263063033734,2.122081150608976,0.0,0.0,0.0,1.672361326939021,1.7558176144156858
OOS_2025_2026,SILVER,W5_LOOSE,9,0.0,77.77777777777779,-0.8311316510034542,-7.4801848590310875,0.005759851081985436,6.4801848590310875,6,0.4173484858239465,0.5004493166756405,0.5004493166756405,0.9138276718748521,1.3509693332294395,2.16769652218521,0.0,0.0,0.0,1.557430611351338,1.675384615384617
OOS_2025_2026,SILVER,W5_STRICT_NO_OVERLAP,4,0.0,75.0,-0.7391664124355095,-2.956665649742038,0.014444783419320581,1.9999999999999998,2,0.4346314925446543,0.6216083619609657,0.6216083619609657,0.787101919860953,1.1754353969040043,2.2067323554103195,0.0,0.0,0.0,1.8500012040675637,1.7558176144156858
OOS_2025_2026,USDJPY,ALL_PIVOT_BREAKOUT,246,16.666666666666664,52.84552845528455,-0.06259394488494668,-15.398110441696883,0.8878044381201183,34.491292254805,11,0.6644948792002976,0.921903777341891,1.3526170213280242,0.6589087092461223,0.9644583660270076,1.5145005499176705,45.52845528455284,16.666666666666664,6.504065040650407,2.5402680110415323,2.1190180001884764
OOS_2025_2026,USDJPY,CONTROL_NOT_W5,201,16.91542288557214,50.24875621890548,-0.025615266888047137,-5.148668644497475,0.9520988640780693,30.609069497576307,10,0.6805158130581147,0.9403816670527116,1.3831448908577169,0.6128627768038295,0.9242814381804275,1.4036496692837899,46.26865671641791,16.91542288557214,6.467661691542288,2.6073047186295337,2.2567027952082426
OOS_2025_2026,USDJPY,W5_AI_SCORE_5,44,15.909090909090908,63.63636363636363,-0.2102145862999865,-9.249441797199406,0.6783717453902066,9.656322022634583,4,0.6057703541989302,0.8578056335152481,1.2432613161466728,0.8585233199320709,1.1361205953808875,1.9946797530462768,43.18181818181818,15.909090909090908,6.8181818181818175,2.2747393994776286,1.6695715907870925
OOS_2025_2026,USDJPY,W5_AI_SCORE_6,21,9.523809523809524,66.66666666666666,-0.34544803534678625,-7.254408742282511,0.5027937415686473,7.372185985053816,8,0.5573860052844255,0.7463548245541012,1.0968518583663251,0.6317419018838657,0.9263058952179813,1.9938600848781558,42.857142857142854,9.523809523809524,0.0,1.6746147042903907,1.2086956521739216
OOS_2025_2026,USDJPY,W5_CLASSIC,13,7.6923076923076925,61.53846153846154,-0.33361648935058746,-4.337014361557637,0.49512895018903164,5.372185985053816,4,0.44952417518085847,0.6378375619091012,1.0419541411397975,0.7026854447062904,1.0921686922593516,1.5222933537275058,38.46153846153847,7.6923076923076925,0.0,1.9533255849323665,2.022326674500594
OOS_2025_2026,USDJPY,W5_LOOSE,19,10.526315789473683,63.1578947368421,-0.2765478285411848,-5.254408742282512,0.5826635005927537,8.28958036577869,5,0.4615239817962941,0.6720654948252388,1.0828972817769527,0.6700088924751295,0.9963817189922688,1.7585027402220021,42.10526315789473,10.526315789473683,0.0,1.634142324196606,1.5934459805427497
OOS_2025_2026,USDJPY,W5_STRICT_NO_OVERLAP,6,16.666666666666664,50.0,0.036359130419565844,0.21815478251739506,1.0727182608391317,1.1363950426665284,1,0.5241726935049354,0.7181051306782577,1.347161537494286,0.7196427628031552,0.9088762059945372,1.1179742474342012,50.0,16.666666666666664,0.0,1.9619833583377042,1.9418321790121293
OOS_2025_2026,XAUUSD,ALL_PIVOT_BREAKOUT,151,27.1523178807947,46.35761589403973,0.17859724281433972,26.9681836649653,1.3695861266434644,10.56161987146847,5,0.8883977997179835,1.5168060590876926,2.8339352974530483,0.6538424886195269,1.1659361881844639,1.9000957431698389,49.00662251655629,27.1523178807947,17.218543046357617,4.081765382411409,2.3032854569647516
OOS_2025_2026,XAUUSD,CONTROL_NOT_W5,113,22.123893805309734,47.78761061946903,0.07732883598302326,8.738158466081629,1.1551972373878812,9.907960589288532,5,0.8117549910960912,1.2102157170289694,2.2103111752953972,0.6322845275774106,1.245535672109769,2.040381900775643,47.78761061946903,22.123893805309734,12.389380530973451,3.5958562006318604,2.1058732183461824
OOS_2025_2026,XAUUSD,W5_AI_SCORE_5,36,41.66666666666667,41.66666666666667,0.47861181108010187,17.230025198883666,2.0999034527435168,5.12001710904906,4,1.1397211766969684,2.5130353120701923,4.805944654577518,0.7307338132609276,0.9537551827650653,1.5256017731926286,52.77777777777778,41.66666666666667,30.555555555555557,5.730769742939073,2.872366219117569
OOS_2025_2026,XAUUSD,W5_AI_SCORE_6,24,37.5,41.66666666666667,0.3768079953970551,9.043391889529323,1.8479477631132248,4.120017109049059,3,1.0448919630301594,1.6624249497199528,3.6914820234864103,0.8300576329510315,1.069018727839663,1.5061893524013918,45.83333333333333,37.5,29.166666666666668,4.4720806837980005,2.2992525555065653
OOS_2025_2026,XAUUSD,W5_CLASSIC,14,35.714285714285715,42.857142857142854,0.29061436441667376,4.0686011018334325,1.6426042641888658,4.786408533674445,4,1.1395349081163384,2.0064762358252812,4.144867429239544,0.8833692642218363,1.2070952974791715,1.3889473622729973,42.857142857142854,35.714285714285715,28.57142857142857,3.7450483292988284,1.7389587446899075
OOS_2025_2026,XAUUSD,W5_LOOSE,19,42.10526315789473,42.10526315789473,0.42466321588597017,8.068601101833433,1.968453836090665,3.0,3,1.0870716768440434,1.832925000545115,3.7035730821725386,0.761061155011231,1.0153810361137843,1.5635938421439193,47.368421052631575,42.10526315789473,31.57894736842105,3.253158627217747,1.751327433628305
OOS_2025_2026,XAUUSD,W5_STRICT_NO_OVERLAP,12,25.0,50.0,0.0057167584861193554,0.06860110183343227,1.0108350166218931,4.786408533674445,4,0.959609359762234,1.8254083470225557,3.5313103809736908,0.9524931413776055,1.3301735135111634,1.5423342557706265,33.33333333333333,25.0,16.666666666666664,3.2554522750107715,1.6283914553180592
Research_2015_2024,CHFJPY,ALL_PIVOT_BREAKOUT,1625,20.0,50.4,0.006188815202704024,10.056824704394039,1.0114842965378952,45.25772576477576,13,0.6553973826178583,0.9130623469731226,1.4233158734383509,0.6157124515529381,0.9081308531031269,1.4647211901160728,45.292307692307695,20.0,8.86153846153846,2.5361335261841433,2.102333931777357
Research_2015_2024,CHFJPY,CONTROL_NOT_W5,1363,19.95597945707997,48.93617021276596,0.02530003639075136,34.4839496005941,1.0480986473721658,38.224650853536374,11,0.6592601640451502,0.9130222679903015,1.417591877565122,0.5953050294330707,0.8915257362882428,1.4231210284532194,46.735143066764486,19.95597945707997,9.17094644167278,2.569608260572511,2.1297429620563153
Research_2015_2024,CHFJPY,W5_AI_SCORE_5,250,19.2,58.4,-0.11585835793471719,-28.964589483679298,0.8103916483679464,34.65108529169364,12,0.6307653067069545,0.9054042556456964,1.4447386950717538,0.7241896517201142,0.9998457262468092,1.6946769179406969,37.6,19.2,7.199999999999999,2.3968588483752034,1.9860649934687242
Research_2015_2024,CHFJPY,W5_AI_SCORE_6,120,18.333333333333332,59.166666666666664,-0.11835488232669607,-14.202585879203529,0.8099522304941809,19.366519455309614,9,0.598573629761232,0.8775828378173354,1.409868119223238,0.7250173195106975,1.0415022440151207,1.476408976872191,38.333333333333336,18.333333333333332,5.833333333333333,2.150794884543377,1.8611667655089024
Research_2015_2024,CHFJPY,W5_CLASSIC,75,20.0,60.0,-0.10253875580911115,-7.690406685683336,0.8358009762593263,12.060162720821557,7,0.5827223983340756,0.9058244893250361,1.4429328757886601,0.613334860982718,0.9793115536771602,1.524861002195049,40.0,20.0,5.333333333333334,2.1119029216624376,1.7980245231607574
Research_2015_2024,CHFJPY,W5_LOOSE,98,23.46938775510204,56.12244897959183,0.00920300926628279,0.9018949080957135,1.0157949319291972,8.055888713347375,7,0.6355961747181555,0.9885940269549892,1.5455957217836676,0.6328776482389301,0.949197782864601,1.4548170389051576,42.857142857142854,23.46938775510204,7.142857142857142,1.9923939628280734,1.6899243835345827
Research_2015_2024,CHFJPY,W5_STRICT_NO_OVERLAP,49,22.448979591836736,61.224489795918366,-0.09810731864092924,-4.807258613405533,0.8471419388573401,7.2166124143979005,7,0.5832963455758189,0.9773090088584538,1.559889897675889,0.6229757314453038,0.9794982229211391,1.5378141828979937,38.775510204081634,22.448979591836736,6.122448979591836,2.176075997537506,1.7980245231607574
Research_2015_2024,EURJPY,ALL_PIVOT_BREAKOUT,1722,22.18350754936121,51.97444831591172,0.030885003839057762,53.183976610857464,1.0562628099238234,42.579241898764145,13,0.6933596623010847,0.9805502341135236,1.5625376238595003,0.6231570333591102,0.9148084923838747,1.4801240188876126,46.2253193960511,22.18350754936121,11.730545876887339,2.6909497900475063,2.2006944444444363
Research_2015_2024,EURJPY,CONTROL_NOT_W5,1404,21.65242165242165,50.997150997150996,0.038804676441547815,54.48176572393313,1.0719785876902195,34.46768867877505,13,0.678277704559544,0.9470587698856883,1.5178500524206742,0.6106403881635231,0.8991256015583972,1.455844613395214,46.01139601139601,21.65242165242165,10.754985754985755,2.7035320536548055,2.2336257309942535
Research_2015_2024,EURJPY,W5_AI_SCORE_5,308,24.675324675324674,56.16883116883117,0.004189131293792808,1.290252438488185,1.0070981400541439,32.78582425571238,13,0.7589842567156531,1.1248559635309383,1.773339763431235,0.6875496565085997,0.9965367725930561,1.587733928156481,47.07792207792208,24.675324675324674,16.233766233766232,2.6716407407428133,2.076624939817063
Research_2015_2024,EURJPY,W5_AI_SCORE_6,173,27.74566473988439,55.49132947976878,0.08098153132571918,14.009804919349419,1.141995883597805,16.96026242155996,9,0.7627602563122724,1.124436815504447,1.839648056461971,0.6690254364525567,0.9673181815472811,1.4388283670706659,47.398843930635834,27.74566473988439,17.91907514450867,2.296510518132549,1.8070175438596727
Research_2015_2024,EURJPY,W5_CLASSIC,102,33.33333333333333,46.07843137254902,0.30694417695565174,31.308306049476474,1.6353612136224682,10.0,8,0.816697539387979,1.2064555456098947,1.9434608937126554,0.5719201362599787,0.8114581477295851,1.2576555760705168,55.88235294117647,33.33333333333333,20.588235294117645,2.2266272770234825,1.7687070213536074
Research_2015_2024,EURJPY,W5_LOOSE,131,32.82442748091603,49.61832061068702,0.23450583586192827,30.720264497912606,1.452671074368844,14.0,10,0.8073935998753027,1.1925837217859152,1.882801079937511,0.6005149580726913,0.8481059323868942,1.3906701146554674,54.19847328244275,32.82442748091603,19.84732824427481,2.04540721838101,1.6790123456789894
Research_2015_2024,EURJPY,W5_STRICT_NO_OVERLAP,74,27.027027027027028,54.054054054054056,0.12388698691619372,9.167637031798336,1.224129988987276,8.0,7,0.804730201256485,1.1224458047419688,1.8207317772954117,0.6253592951784431,0.9277994517142201,1.4007415238585685,48.64864864864865,27.027027027027028,17.56756756756757,1.899660418909191,1.6570737404070575
Research_2015_2024,GBPJPY,ALL_PIVOT_BREAKOUT,1693,24.217365623154162,50.324867099822804,0.09343197418786552,158.1803323000563,1.1767745291487572,31.767664449681668,16,0.7241835770383436,1.0271156575840505,1.6922707053153152,0.6324740637294403,0.9265375017423307,1.540323962862074,48.84819846426462,24.217365623154162,12.99468399291199,2.9152932582101436,2.202127659574466
Research_2015_2024,GBPJPY,CONTROL_NOT_W5,1374,24.38136826783115,49.56331877729257,0.10765882898212605,147.92323102144118,1.2068124298479053,26.949949687575554,14,0.7228161825753551,1.0138112762171352,1.6841253409068806,0.6248113562136448,0.9114803997526814,1.5206761417121921,48.835516739446874,24.38136826783115,12.954876273653564,2.9381206619391236,2.1720452209660914
Research_2015_2024,GBPJPY,W5_AI_SCORE_5,311,23.47266881028939,53.054662379421224,0.039411901217412074,12.257101278615155,1.070621306912404,14.348824613512917,9,0.7165243131662629,1.0648805590690884,1.7010783606794124,0.6585636542340076,0.9856109542539503,1.5830293539651628,48.87459807073955,23.47266881028939,13.504823151125404,2.8296280117247115,2.309278350515447
Research_2015_2024,GBPJPY,W5_AI_SCORE_6,146,21.91780821917808,54.794520547945204,0.0032133312120828364,0.4691463569640941,1.0055442043325151,18.67995024937769,9,0.7433271601206808,1.0589880010941457,1.660739545624101,0.6691489495193692,1.00009131389062,1.572643914092619,50.68493150684932,21.91780821917808,12.32876712328767,2.4238401979432687,2.190942355479076
Research_2015_2024,GBPJPY,W5_CLASSIC,76,22.36842105263158,51.31578947368421,0.01645801506981166,1.250809145305686,1.0299326769662003,6.8606301001283505,5,0.697587719001193,0.9443512647063796,1.4662459543757487,0.6976160549942149,1.0174397884904993,1.6155462749835847,46.05263157894737,22.36842105263158,11.842105263157894,2.1176097385920394,1.9581499643740177
Research_2015_2024,GBPJPY,W5_LOOSE,101,23.762376237623762,56.43564356435643,-0.027219711432616978,-2.749190854694315,0.954017230378896,14.86063010012835,7,0.7498955090188147,1.0499179450891178,1.590771704882749,0.7219643224918427,1.1052939542236604,1.8813291623233268,46.53465346534654,23.762376237623762,11.881188118811881,1.9866928148798442,1.612765957446809
Research_2015_2024,GBPJPY,W5_STRICT_NO_OVERLAP,44,18.181818181818183,45.45454545454545,-0.0049659155659923845,-0.2185002849036649,0.9901692617337855,4.279737587494244,4,0.794971561425029,1.0096442064546645,1.3414577457750603,0.701078619507305,1.0763246451921384,1.5088552332792675,50.0,18.181818181818183,11.363636363636363,1.9358134050009956,1.64989442910508
Research_2015_2024,SILVER,ALL_PIVOT_BREAKOUT,1535,22.475570032573287,51.07491856677524,0.026104880065030717,40.07099089982215,1.0478923405212026,44.13297705341247,13,0.6650973707447196,0.9321433648887618,1.492699940656511,0.6177391749642507,0.9072854456832237,1.4681879655161116,44.4299674267101,22.475570032573287,10.22801302931596,2.7049761307007842,2.1285500747384134
Research_2015_2024,SILVER,CONTROL_NOT_W5,1257,21.797931583134446,50.278440731901355,0.023831615194684543,29.95634029971847,1.0441111755952184,32.868535115176925,10,0.6516823964998835,0.9126030424077379,1.466963559884129,0.613271337225553,0.8963492645747081,1.4429558536310285,43.83452665075577,21.797931583134446,10.023866348448687,2.689076049121841,2.1200631911532453
Research_2015_2024,SILVER,W5_AI_SCORE_5,267,26.217228464419474,53.93258426966292,0.058922179829059194,15.732222014358804,1.1051911166246697,21.77229344476437,8,0.7210477416114525,1.0057214288268075,1.5742975878656886,0.6341651981748102,0.9486765041685538,1.5369602206957116,47.565543071161045,26.217228464419474,11.235955056179774,2.797529600162227,2.155088852988692
Research_2015_2024,SILVER,W5_AI_SCORE_6,137,27.00729927007299,52.55474452554745,0.08463078534401389,11.594417592129902,1.1547247517259671,23.444430511670184,11,0.7248382293180198,1.0109112389556587,1.5779279881787827,0.604800831024925,0.9745107852193846,1.4906162762938042,48.9051094890511,27.00729927007299,13.138686131386862,2.4082158355030634,1.9278846153846128
Research_2015_2024,SILVER,W5_CLASSIC,77,27.27272727272727,49.35064935064935,0.14007176952713346,10.785526253589277,1.2705030055722573,20.471113731582385,21,0.7336398079290887,1.110064898011911,1.5668818361113042,0.5006264212934113,0.8355122829713455,1.3575310973277768,50.649350649350644,27.27272727272727,14.285714285714285,2.332768233483124,1.932432432432427
Research_2015_2024,SILVER,W5_LOOSE,103,27.184466019417474,52.42718446601942,0.0923368188931333,9.51069234599273,1.170160210413966,21.471113731582385,14,0.759144139248782,1.1465347470008531,1.7133430686713986,0.5513149617304612,0.889064650619665,1.5344400443879624,48.54368932038835,27.184466019417474,14.563106796116504,2.1897125169998803,1.7465224111282924
Research_2015_2024,SILVER,W5_STRICT_NO_OVERLAP,52,30.76923076923077,48.07692307692308,0.17860426667267598,9.287421866979152,1.3533059449768758,16.492955750092495,13,0.7062721826210325,1.0569639429559048,1.6025560888158594,0.500708109874916,0.8114244565628012,1.2888979614497762,53.84615384615385,30.76923076923077,15.384615384615385,2.3667146007334763,1.94198105655854
Research_2015_2024,USDJPY,ALL_PIVOT_BREAKOUT,1659,22.72453285111513,50.45207956600362,0.05408078492500499,89.72002219058328,1.1015589169259725,44.18921811486538,12,0.6892644850526441,1.0003630512596695,1.5963091310375392,0.6263827925196578,0.9096825561267982,1.4972277930282987,45.56962025316456,22.72453285111513,12.899336949969861,2.7826714804641175,2.1854899027674053
Research_2015_2024,USDJPY,CONTROL_NOT_W5,1328,21.61144578313253,49.54819277108434,0.04487760423454318,59.59745842347334,1.0850885048911392,29.19300650998415,11,0.6726827341435931,0.9706215282884806,1.5463563141331558,0.618534699067127,0.9035942131698281,1.480766841617463,44.57831325301205,21.61144578313253,11.74698795180723,2.752671552050198,2.1465145638451624
Research_2015_2024,USDJPY,W5_AI_SCORE_5,322,27.32919254658385,54.037267080745345,0.09453370101897707,30.439851728110618,1.170999799946785,24.322753174300054,17,0.7516297059771712,1.10963981339834,1.7887064202935303,0.6445586514601214,0.9224500097031231,1.5626183014065937,49.68944099378882,27.32919254658385,17.70186335403727,2.930647732771409,2.2792813806743397
Research_2015_2024,USDJPY,W5_AI_SCORE_6,163,28.834355828220858,53.987730061349694,0.10730764314129353,17.491145832030845,1.1945090403727991,20.37364911026326,10,0.7454695031353239,1.1799703883848578,1.9056049384666245,0.6936826678039206,0.9462736700651493,1.676319400304662,49.693251533742334,28.834355828220858,19.631901840490798,2.58281352365086,1.944134078212301
Research_2015_2024,USDJPY,W5_CLASSIC,104,27.884615384615387,50.96153846153846,0.1327769895978063,13.808806918171854,1.252249689877525,14.576397690983597,9,0.7459349956689555,1.0505615298227153,1.771633364219605,0.6835029155209589,0.9261471708933608,1.570006706950326,51.92307692307693,27.884615384615387,20.192307692307693,2.389364223908465,2.0363350646772727
Research_2015_2024,USDJPY,W5_LOOSE,129,26.356589147286826,54.263565891472865,0.05758355459068254,7.428278542198048,1.1034494861484547,18.576397690983597,15,0.7138533080990909,1.0278756828293818,1.6907074249009004,0.7502164882023128,1.039992473986186,1.7067570518554314,48.06201550387597,26.356589147286826,17.829457364341085,2.178143046817535,1.81250000000001
Research_2015_2024,USDJPY,W5_STRICT_NO_OVERLAP,68,26.47058823529412,51.470588235294116,0.09900513984729364,6.732349509615967,1.1866459701777612,10.08216923754525,7,0.6545660071532189,0.9808123888700602,1.678042025656767,0.7957000853499697,1.0818341803310005,1.6441086693954488,48.529411764705884,26.47058823529412,20.588235294117645,2.14910742359126,1.7817101226993828
Research_2015_2024,XAUUSD,ALL_PIVOT_BREAKOUT,1530,22.418300653594773,50.588235294117645,0.043654246694954255,66.79099744328,1.081699178924932,28.435779436322033,16,0.6920417225594941,0.984822752351594,1.5517313797752923,0.6180424136993012,0.8874802751114061,1.4637504315323386,45.62091503267974,22.418300653594773,11.11111111111111,2.811186988776063,2.207772617400014
